場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260812,水,4:58,エイダンバローズ,,牡,2,未出走,上村洋行,,142.3,119.9,100.5,82.2,67.0,52.3,37.0,23.1,11.4,22.4,19.4,18.3,15.2,14.7,15.3,13.9,11.7,11.4,2024100451,2026.8.12,栗東,ロードカナロア,ターフウォー,猪熊広次,下河辺牧場,,
栗東,C,右,20260812,水,4:58,ガロンヌ,,牡,5,2500,上村洋行,,143.2,121.3,101.4,82.9,67.3,52.5,37.3,23.1,11.2,21.9,19.9,18.5,15.6,14.8,15.2,14.2,11.9,11.2,2021100494,2026.8.12,栗東,モーリス,リヴィエール,杉山忠国,明治牧場,,
栗東,C,右,20260812,水,4:58,トリポリタニア,,牡,4,2400,上村洋行,,142.5,120.5,100.9,82.4,67.0,52.4,37.1,23.1,11.3,22.0,19.6,18.5,15.4,14.6,15.3,14.0,11.8,11.3,2022104928,2026.8.12,栗東,ルヴァンスレーヴ,トリプライト,サンデーレーシング,ノーザンファーム,,
栗東,C,右,20260812,水,4:58,ベルソテイラ,,牝,3,400,西村真幸,,148.4,126.6,105.3,86.6,70.2,54.1,38.0,23.4,11.2,21.8,21.3,18.7,16.4,16.1,16.1,14.6,12.2,11.2,2023102641,2026.8.12,栗東,ホッコータルマエ,ティープラズマ,宮崎俊也,ゴールドアップカンパニー,,
栗東,C,右,20260812,水,4:58,ラッキーバック,,牡,3,400,西村真幸,,148.1,125.7,103.7,85.1,69.1,52.8,36.7,22.6,11.3,22.4,22.0,18.6,16.0,16.3,16.1,14.1,11.3,11.3,2023100126,2026.8.12,栗東,タワーオブロンドン,ショレアドルチェ,吉田和美,さとう,,
栗東,C,右,20260812,水,4:59,アロンソア,,牡,3,900,牧田和弥,,141.8,119.3,98.1,80.2,64.9,50.5,36.1,22.7,11.3,22.5,21.2,17.9,15.3,14.4,14.4,13.4,11.4,11.3,2023103958,2026.8.12,栗東,インディチャンプ,レッドフィオーレ,塚田義広,アラキフアーム,,
栗東,C,右,20260812,水,4:59,オックスアイ,,牡,3,900,清水久詞,,149.6,126.6,103.5,83.3,66.6,51.6,36.1,22.4,11.0,23.0,23.1,20.2,16.7,15.0,15.5,13.7,11.4,11.0,2023105810,2026.8.12,栗東,ダノンプレミアム,ハリケーンフラッグ,中村祐子,ケイアイファーム,,
栗東,C,右,20260812,水,4:59,カズタンジャー,,牡,5,4420,新谷功一,,142.1,121.6,102.0,84.2,68.1,53.3,38.2,23.9,11.8,20.5,19.6,17.8,16.1,14.8,15.1,14.3,12.1,11.8,2021101259,2026.8.12,栗東,ドレフォン,ダウンタウンブギ,吉田和美,クラウン日高牧場,,
栗東,C,右,20260812,水,4:59,キングズテイル,,牡,3,0,岡田稲男,,139.0,118.4,98.7,81.7,65.8,50.8,36.5,23.6,12.1,20.6,19.7,17.0,15.9,15.0,14.3,12.9,11.5,12.1,2023105124,2026.8.12,栗東,リオンディーズ,スマートオランプ,インゼルレーシング,桑田牧場,,
栗東,C,右,20260812,水,4:59,クインズショコラ,,牝,4,2400,新谷功一,,141.8,121.2,101.8,84.0,67.8,53.0,37.9,23.6,11.7,20.6,19.4,17.8,16.2,14.8,15.1,14.3,11.9,11.7,2022100159,2026.8.12,栗東,"Tiz the Law",アーチョコレート,ケイアイスタリオン,高昭牧場,,
栗東,C,右,20260812,水,4:59,クラッチスラッガー,,牡,3,400,池添学,,144.6,122.4,101.0,82.2,67.0,52.4,37.8,23.5,11.4,22.2,21.4,18.8,15.2,14.6,14.6,14.3,12.1,11.4,2023107351,2026.8.12,栗東,キズナ,レンブランサ,名古屋友豊,ノーザンファーム,,
栗東,C,右,20260812,水,4:59,ヒラボクソライア,,牡,3,400,東田明士,,137.5,116.5,97.1,79.5,64.1,50.1,36.0,22.7,11.4,21.0,19.4,17.6,15.4,14.0,14.1,13.3,11.3,11.4,2023102124,2026.8.12,栗東,ドレフォン,ヒラボクメルロー,平田牧場,辻牧場,,
栗東,C,右,20260812,水,4:59,プロスト,,牡,3,0,梅田智之,,145.1,124.0,101.0,79.8,63.5,50.4,36.7,23.4,11.8,21.1,23.0,21.2,16.3,13.1,13.7,13.3,11.6,11.8,2023101677,2026.8.12,栗東,アルアイン,エトヴァス,薪浦亨,荻伏三好フアーム,,
