場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260711,土,4:59,エアロクリスタ,,牡,2,未出走,池添学,,165.9,145.3,125.6,107.1,89.0,70.4,51.4,32.8,16.0,20.6,19.7,18.5,18.1,18.6,19.0,18.6,16.8,16.0,2024103815,2026.7.11,栗東,カラヴァッジオ,ブライトメッセージ,福本純,三村卓也,,
栗東,C,右,20260711,土,4:59,エコログロウ,,牡,3,400,牧浦充徳,,,,,,,75.5,56.5,36.9,18.2,,,,,,19.0,19.6,18.7,18.2,2023100961,2026.7.11,栗東,ドレフォン,ペイザージュ,原村正紀,下河辺牧場,,
栗東,C,右,20260711,土,4:59,サンデーファンデー,,牡,6,9550,東田明士,,,,,,,67.0,48.9,32.1,16.6,,,,,,18.1,16.8,15.5,16.6,2020104136,2026.7.11,栗東,スズカコーズウェイ,ファーストレディ,吉澤ホールディングス,グランド牧場,,
栗東,C,右,20260711,土,4:59,メイショウテンジン,,牡,3,0,高橋亮,,164.9,144.7,124.8,105.9,87.5,69.3,50.4,31.8,15.6,20.2,19.9,18.9,18.4,18.2,18.9,18.6,16.2,15.6,2023106567,2026.7.11,栗東,フォーウィールドライブ,メイショウミソラ,松本好隆,富田牧場,,
栗東,C,右,20260711,土,4:59,レイバックスピン,,牝,4,1500,牧浦充徳,,,,,,,80.6,58.4,37.3,18.0,,,,,,22.2,21.1,19.3,18.0,2022104432,2026.7.11,栗東,リアルスティール,センショウレイナ,川勝裕之,藤原牧場,,
栗東,C,右,20260711,土,4:59,ヴァカンツァ,,牝,4,400,高橋亮,,159.1,139.9,121.1,103.2,85.8,67.7,49.0,31.0,15.0,19.2,18.8,17.9,17.4,18.1,18.7,18.0,16.0,15.0,2022100416,2026.7.11,栗東,ルヴァンスレーヴ,ナショナルホリデー,カナヤマホールディングス,藤春修二,,
栗東,C,右,20260711,土,5:00,ペイシャマイデイズ,,牡,3,0,吉田直弘,,,,,,,84.7,62.9,41.9,21.4,,,,,,21.8,21.0,20.5,21.4,2023107485,2026.7.11,栗東,ディスクリートキャット,マイディスティニー,北所直人,T.Mファーム,,
栗東,C,右,20260711,土,5:01,エコログロウ,,牡,3,400,牧浦充徳,,156.2,138.0,118.7,100.7,83.1,64.8,46.5,29.4,14.6,18.2,19.3,18.0,17.6,18.3,18.3,17.1,14.8,14.6,2023100961,2026.7.11,栗東,ドレフォン,ペイザージュ,原村正紀,下河辺牧場,,
栗東,C,右,20260711,土,5:01,サンライズジュピタ,,牡,4,400,石坂公一,,,,,,,77.1,54.7,34.6,16.9,,,,,,22.4,20.1,17.7,16.9,2022103307,2026.7.11,栗東,ディスクリートキャット,ラブリーアリュール,松岡隆雄,ミリオンファーム,,
栗東,C,右,20260711,土,5:01,サーブルディアマン,,牡,3,0,坂口智康,,,,,,,78.5,55.9,35.0,16.7,,,,,,22.6,20.9,18.3,16.7,2023103690,2026.7.11,栗東,サトノダイヤモンド,サーブルクーリール,吉田晴哉,追分ファーム,,
栗東,C,右,20260711,土,5:01,フライングブレード,,牡,6,1500,飯田祐史,,172.8,151.7,131.2,111.6,93.0,74.1,54.9,35.7,17.9,21.1,20.5,19.6,18.6,18.9,19.2,19.2,17.8,17.9,2020100906,2026.7.11,栗東,ビッグアーサー,ルプス,中辻明,バンブー牧場,,
栗東,C,右,20260711,土,5:01,ヴァンドゥーヴル,,牡,3,0,石坂公一,,,,,,,80.3,57.7,36.9,18.3,,,,,,22.6,20.8,18.6,18.3,2023105232,2026.7.11,栗東,オルフェーヴル,オメガドーヴィル,犬塚悠治郎,社台ファーム,,
栗東,C,右,20260711,土,5:02,,,,,,,,,,,,,67.9,49.9,31.7,15.6,,,,,,18.0,18.2,16.1,15.6,2024105334,2026.7.11,,,,,,,
栗東,C,右,20260711,土,5:02,,,,,,,,,,,,,68.8,50.7,32.4,16.2,,,,,,18.1,18.3,16.2,16.2,2024106140,2026.7.11,,,,,,,
栗東,C,右,20260711,土,5:02,サンタンジェロ,,牝,2,0,須貝尚介,,,,,,,67.7,49.7,31.9,15.9,,,,,,18.0,17.8,16.0,15.9,2024106654,2026.7.11,栗東,エピファネイア,モアナアネラ,サンデーレーシング,ノーザンファーム,,
栗東,C,右,20260711,土,5:02,ペンナヴェローチェ,,牡,5,1500,須貝尚介,,,,,,,69.7,51.0,32.7,16.4,,,,,,18.7,18.3,16.3,16.4,2021104092,2026.7.11,栗東,キズナ,エンパイアブレイク,"TO RACING",千代田牧場,,
栗東,C,右,20260711,土,5:02,ラブアイミー,,牝,4,400,森田直行,,,,,,,89.1,59.7,36.2,16.7,,,,,,29.4,23.5,19.5,16.7,2022107258,2026.7.11,栗東,サンダースノー,ラブカンプー,増田陽一,奥山ファーム,,
栗東,C,右,20260711,土,5:03,プリマアルバ,,牡,2,0,新谷功一,,156.2,139.7,122.0,102.3,82.7,65.1,46.6,29.7,15.0,16.5,17.7,19.7,19.6,17.6,18.5,16.9,14.7,15.0,2024100190,2026.7.11,栗東,ルーラーシップ,ツクバビューティ,白石明日香,奥山ファーム,,
栗東,C,右,20260711,土,5:04,アリエスキング,,牡,5,900,庄野靖志,,174.7,150.6,128.1,107.8,89.3,71.7,52.6,33.6,16.5,24.1,22.5,20.3,18.5,17.6,19.1,19.0,17.1,16.5,2021101468,2026.7.11,栗東,シニスターミニスター,ピシーズクイーン,三宅勝俊,庄野牧場,,
栗東,C,右,20260711,土,5:04,ウォーブレイク,,牡,3,未出走,辻野泰之,,176.2,155.5,135.0,114.1,95.0,76.1,56.5,36.7,18.3,20.7,20.5,20.9,19.1,18.9,19.6,19.8,18.4,18.3,2023106642,2026.7.11,栗東,デクラレーションオブウォー,グレイスフルダンス,杉山忠国,明治牧場,,
栗東,C,右,20260711,土,5:06,シャンドラテ,,牝,3,0,高橋康之,,161.7,141.4,119.4,99.5,81.8,64.3,45.7,28.2,13.5,20.3,22.0,19.9,17.7,17.5,18.6,17.5,14.7,13.5,2023101082,2026.7.11,栗東,シャンハイボビー,トーホウシンバル,KAJIMOTOホールディングス,竹島幸治,,
栗東,C,右,20260711,土,5:07,ニシノトリビュート,,牡,3,400,新谷功一,,280.9,254.1,221.2,186.7,150.2,121.8,88.4,57.1,29.0,26.8,32.9,34.5,36.5,28.4,33.4,31.3,28.1,29.0,2023104703,2026.7.11,栗東,モーリス,ドリームアンドホープ,西山茂行,メイタイファーム,,
栗東,C,右,20260711,土,5:09,ムーヴザニードル,,牝,3,0,緒方努,,,,,,,73.3,54.0,35.5,17.3,,,,,,19.3,18.5,18.2,17.3,2023101152,2026.7.11,栗東,ファインニードル,パテントジョイ,ゴドルフィン,ダーレー・ジャパン・ファーム,,
栗東,C,右,20260711,土,5:09,メイショウソウタ,,牡,5,1500,岡田稲男,,170.4,151.4,131.2,111.9,93.3,74.4,54.5,34.9,17.3,19.0,20.2,19.3,18.6,18.9,19.9,19.6,17.6,17.3,2021103263,2026.7.11,栗東,ドレフォン,メイショウオウヒ,松本好隆,三嶋牧場,,
栗東,C,右,20260711,土,5:10,エイズルブルーム,,牝,3,400,坂口智康,,,,,,,72.8,52.9,34.4,17.1,,,,,,19.9,18.5,17.3,17.1,2023102996,2026.7.11,栗東,リオンディーズ,ペイシャフェリシタ,北所直人,友田牧場,,
栗東,C,右,20260711,土,5:10,ソゲソゲスマイル,,牝,2,0,笹田和秀,,,,,,,74.7,53.5,33.7,16.4,,,,,,21.2,19.8,17.3,16.4,2024108050,2026.7.11,栗東,タワーオブロンドン,チェリースマイル,西村新一郎,釘田義美,,
栗東,C,右,20260711,土,5:10,メイショウクリフト,,牡,7,1500,笹田和秀,,,,,,,74.8,53.1,33.4,16.0,,,,,,21.7,19.7,17.4,16.0,2019104260,2026.7.11,栗東,シルバーステート,メイショウレクセラ,松本好隆,中脇一幸,,
栗東,C,右,20260711,土,5:11,エターナルプロミス,,牝,4,900,茶木太樹,,182.3,157.8,134.0,111.6,90.6,71.4,51.8,33.2,16.4,24.5,23.8,22.4,21.0,19.2,19.6,18.6,16.8,16.4,2022104917,2026.7.11,栗東,ドレフォン,ディライトプロミス,シルクレーシング,ノーザンファーム,,
栗東,C,右,20260711,土,5:11,クアトロジャック,,牡,5,1500,庄野靖志,,,,,,,68.4,49.2,32.2,16.0,,,,,,19.2,17.0,16.2,16.0,2021106105,2026.7.11,栗東,マジェスティックウォリアー,ハマナス,月舘範行,オリエント牧場,,
栗東,C,右,20260711,土,5:12,ドットカモン,,牡,3,0,笹田和秀,,161.2,142.5,123.2,104.4,86.9,69.2,51.2,33.6,17.0,18.7,19.3,18.8,17.5,17.7,18.0,17.6,16.6,17.0,2023104773,2026.7.11,栗東,ノーブルミッション,サンデーアゲイン,幅田京子,ラツキー牧場,,
栗東,C,右,20260711,土,5:12,ベイニーニャ,,牝,3,0,茶木太樹,,200.0,174.5,149.5,125.4,102.4,81.0,59.6,38.5,18.2,25.5,25.0,24.1,23.0,21.4,21.4,21.1,20.3,18.2,2023105819,2026.7.11,栗東,アドマイヤマーズ,ベイコート,中村祐子,ケイアイファーム,,
栗東,C,右,20260711,土,5:12,メイショウソウセキ,,牡,4,900,松永幹夫,,,,,,,81.8,58.0,36.7,18.4,,,,,,23.8,21.3,18.3,18.4,2022103255,2026.7.11,栗東,マジェスティックウォリアー,メイショウコブシ,松本好隆,三嶋牧場,,
栗東,C,右,20260711,土,5:13,イザベル,,牝,2,0,藤野健太,,,,,82.2,66.9,52.9,38.2,24.3,12.5,,,,15.3,14.0,14.7,13.9,11.8,12.5,2024104426,2026.7.11,栗東,ブラックタイド,ブロークインベガス,中辻明,佐竹牧場,,
栗東,C,右,20260711,土,5:13,オンアロール,,牝,2,未出走,高野友和,,184.1,159.7,137.5,116.0,94.9,74.2,54.2,34.9,17.4,24.4,22.2,21.5,21.1,20.7,20.0,19.3,17.5,17.4,2024104733,2026.7.11,栗東,"Life Is Good",ラブインジエア,飯田正剛,千代田牧場,,
栗東,C,右,20260711,土,5:13,ケンフィールド,,牡,3,400,大根田裕,,187.1,164.7,140.4,117.0,96.0,75.5,56.4,36.8,18.8,22.4,24.3,23.4,21.0,20.5,19.1,19.6,18.0,18.8,2023101694,2026.7.11,栗東,タリスマニック,ケンブリッジハーツ,中西宏彰,ケンブリッジバレー,,
栗東,C,右,20260711,土,5:13,チューラワンサ,,牝,4,1500,高野友和,,184.8,160.2,137.8,116.0,95.0,74.4,54.3,35.2,17.6,24.6,22.4,21.8,21.0,20.6,20.1,19.1,17.6,17.6,2022104918,2026.7.11,栗東,レイデオロ,ディーパワンサ,キャロットファーム,ノーザンファーム,,
栗東,C,右,20260711,土,5:13,トラッドロア,,牝,3,0,高野友和,,184.5,159.9,137.7,116.1,95.1,74.4,54.4,35.0,17.6,24.6,22.2,21.6,21.0,20.7,20.0,19.4,17.4,17.6,2023110010,2026.7.11,栗東,Yaupon,Folklore,G1レーシング,"Lewis Thoroughbred Breeding LLC",,
