場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260701,水,4:58,アメリカンスタイル,,牡,3,400,藤原英昭,,149.1,128.0,107.5,89.5,73.2,57.1,40.3,24.7,11.8,21.1,20.5,18.0,16.3,16.1,16.8,15.6,12.9,11.8,2023110079,2026.7.1,栗東,"Gun Runner","Medina Thunder",吉澤ホールディングス,"International Equities Holding Inc.",,
栗東,C,右,20260701,水,4:58,アームズラムレイ,,牝,2,未出走,上村洋行,,139.2,119.2,99.8,82.1,66.7,52.3,37.8,23.7,11.5,20.0,19.4,17.7,15.4,14.4,14.5,14.1,12.2,11.5,2024105630,2026.7.1,栗東,ビッグアーサー,アームズトウショウ,杉山忠国,明治牧場,,
栗東,C,右,20260701,水,4:58,クラウディアイ,,牡,4,400,橋口慎介,,137.9,118.9,101.1,83.9,67.4,52.3,37.2,23.0,11.5,19.0,17.8,17.2,16.5,15.1,15.1,14.2,11.5,11.5,2022100099,2026.7.1,栗東,サートゥルナーリア,モンクール,ケイズジャパン,笠松牧場,,
栗東,C,右,20260701,水,4:58,ココフルール,,牝,2,未出走,東田明士,,141.0,121.0,101.0,83.5,68.0,52.5,37.2,22.7,11.3,20.0,20.0,17.5,15.5,15.5,15.3,14.5,11.4,11.3,2024102169,2026.7.1,栗東,サリオス,フェリーチェ,大樹ファーム,ビクトリーホースランチ,,
栗東,C,右,20260701,水,4:58,ジーティーアダマン,,牡,4,2500,上村洋行,,140.5,120.3,100.8,83.0,67.5,53.0,37.9,23.3,11.4,20.2,19.5,17.8,15.5,14.5,15.1,14.6,11.9,11.4,2022101193,2026.7.1,栗東,ルーラーシップ,カウニスクッカ,田畑利彦,オリオンファーム,,
栗東,C,右,20260701,水,4:58,ニテンイチリュウ,,牡,3,0,高橋康之,,148.1,126.5,105.3,85.7,69.7,54.2,38.8,23.9,11.6,21.6,21.2,19.6,16.0,15.5,15.4,14.9,12.3,11.6,2023102190,2026.7.1,栗東,ディープブリランテ,ムサシレパード,岡田牧雄,北光牧場,,
栗東,C,右,20260701,水,4:58,ピオニエーレ,,牡,5,460,高橋康之,,148.9,126.9,105.6,86.2,70.1,54.5,38.9,23.9,11.6,22.0,21.3,19.4,16.1,15.6,15.6,15.0,12.3,11.6,2021104138,2026.7.1,栗東,リオンディーズ,パイオニアプライド,JPN技研,千代田牧場,,
栗東,C,右,20260701,水,4:58,ブライトココナッツ,,牝,3,0,橋口慎介,,140.1,121.4,103.1,84.9,68.6,53.5,38.1,23.1,11.4,18.7,18.3,18.2,16.3,15.1,15.4,15.0,11.7,11.4,2023102724,2026.7.1,栗東,オルフェーヴル,エアパスカル,西村清子,静内フアーム,,
栗東,C,右,20260701,水,4:58,プロトポロス,,牡,6,2400,西村真幸,,142.4,122.3,102.1,84.2,68.8,53.5,37.8,23.4,11.6,20.1,20.2,17.9,15.4,15.3,15.7,14.4,11.8,11.6,2020103325,2026.7.1,栗東,"War Front",キャヴァルドレ,キャロットファーム,ノーザンファーム,,
栗東,C,右,20260701,水,4:58,ルージュマデイラ,,牝,3,0,上村洋行,,139.9,119.6,100.3,82.7,67.2,52.7,38.1,23.8,11.5,20.3,19.3,17.6,15.5,14.5,14.6,14.3,12.3,11.5,2023102228,2026.7.1,栗東,モーリス,ダーヌビウス,東京ホースレーシング,三嶋牧場,,
