場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,左,20260830,日,3:58,アームズレジェンド,,牡,3,400,上村洋行,,147.7,126.0,105.4,86.7,69.2,52.9,37.8,24.0,11.8,21.7,20.6,18.7,17.5,16.3,15.1,13.8,12.2,11.8,2023106637,2026.8.30,栗東,ダノンレジェンド,アームズトウショウ,杉山忠国,明治牧場,,
栗東,C,左,20260830,日,3:58,ソルテヴェローチェ,,牡,2,0,上村洋行,,148.7,127.1,106.1,87.2,69.8,53.5,38.3,24.1,11.9,21.6,21.0,18.9,17.4,16.3,15.2,14.2,12.2,11.9,2024106640,2026.8.30,栗東,マテラスカイ,ミニーアイル,"TO RACING",ノーザンファーム,,
栗東,C,左,20260830,日,3:58,プロトポロス,,牡,6,2400,西村真幸,,141.4,121.9,103.1,85.7,69.4,53.8,38.4,24.0,11.6,19.5,18.8,17.4,16.3,15.6,15.4,14.4,12.4,11.6,2020103325,2026.8.30,栗東,"War Front",キャヴァルドレ,キャロットファーム,ノーザンファーム,,
栗東,C,左,20260830,日,3:58,モンローウォーク,,牝,3,1500,上村洋行,,144.5,124.5,104.7,86.2,69.8,54.4,39.4,24.7,12.0,20.0,19.8,18.5,16.4,15.4,15.0,14.7,12.7,12.0,2023106859,2026.8.30,栗東,キズナ,アンフィトリテ2,エムズレーシング,ノーザンファーム,,
栗東,C,左,20260830,日,3:58,リチャードバローズ,,牡,5,1500,上村洋行,,146.9,125.3,104.6,85.9,68.7,52.2,37.3,23.8,11.9,21.6,20.7,18.7,17.2,16.5,14.9,13.5,11.9,11.9,2021103977,2026.8.30,栗東,エピファネイア,マルケサ,猪熊広次,タイヘイ牧場,,
栗東,C,左,20260830,日,3:58,ルパドゥクール,,牝,2,未出走,上村洋行,,145.8,125.0,105.0,86.5,70.0,54.6,39.5,24.7,12.0,20.8,20.0,18.5,16.5,15.4,15.1,14.8,12.7,12.0,2024105853,2026.8.30,栗東,モーリス,ゴージャスランチ,社台レースホース,社台ファーム,,
栗東,C,左,20260830,日,3:59,ウィテカービート,,牡,4,400,昆貢,,139.0,119.9,101.4,83.5,67.4,52.4,38.2,23.9,11.7,19.1,18.5,17.9,16.1,15.0,14.2,14.3,12.2,11.7,2022105936,2026.8.30,栗東,サトノアラジン,シルショコラティエ,NICKS,橋本牧場,,
栗東,C,左,20260830,日,4:00,ゼンエスポワール,,牡,4,900,飯田祐史,,155.8,133.9,113.4,93.5,74.6,56.7,40.6,26.2,13.3,21.9,20.5,19.9,18.9,17.9,16.1,14.4,12.9,13.3,2022110135,2026.8.30,栗東,"Practical Joke","Elite Mom",原司郎,"Stoneriggs Farm",,
栗東,C,左,20260830,日,4:07,レザーアンドレース,,牝,3,400,平田修,,144.3,122.0,102.0,85.4,70.2,55.0,39.8,25.7,13.0,22.3,20.0,16.6,15.2,15.2,15.2,14.1,12.7,13.0,2023103378,2026.8.30,栗東,マインドユアビスケッツ,ガールズバンド,吉田照哉,社台ファーム,,
栗東,C,左,20260830,日,4:09,オメガダフネ,,牡,2,未出走,柴田卓,,,,,,79.6,55.1,39.2,24.5,11.6,,,,,24.5,15.9,14.7,12.9,11.6,2024104092,2026.8.30,栗東,マテラスカイ,ハタノルミエール,原禮子,大滝康晴,,
栗東,C,左,20260830,日,4:09,ジューンアゲイン,,牡,3,400,長谷川浩,,144.3,123.2,104.1,86.3,70.3,53.9,38.8,24.1,11.4,21.1,19.1,17.8,16.0,16.4,15.1,14.7,12.7,11.4,2023101003,2026.8.30,栗東,リオンディーズ,マンハッタンガール,吉川潤,白井牧場,,
栗東,C,左,20260830,日,4:09,デルアヴァー,,牡,4,1500,松永幹夫,,137.9,119.8,101.9,85.7,70.8,55.8,40.2,25.6,12.5,18.1,17.9,16.2,14.9,15.0,15.6,14.6,13.1,12.5,2022110054,2026.8.30,栗東,Frankel,"Amour Briller",前田幸治,"North Hills Co.",,
栗東,C,左,20260830,日,4:09,フェスティヴドレス,,牝,3,900,岡田稲男,,141.5,120.2,100.4,83.8,69.0,53.8,38.8,24.8,12.3,21.3,19.8,16.6,14.8,15.2,15.0,14.0,12.5,12.3,2023101113,2026.8.30,栗東,パイロ,エンジェヌー,ゴドルフィン,ダーレー・ジャパン・ファーム,,
