場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260814,金,5:01,エイズルブルーム,,牝,3,400,坂口智康,,156.0,132.0,109.1,88.8,72.6,56.8,40.7,25.6,13.0,24.0,22.9,20.3,16.2,15.8,16.1,15.1,12.6,13.0,2023102996,2026.8.14,栗東,リオンディーズ,ペイシャフェリシタ,北所直人,友田牧場,,
栗東,C,右,20260814,金,5:11,サイモンゼスト,,牡,3,400,谷潔,,147.6,126.1,104.9,86.8,70.3,54.1,38.5,24.8,12.5,21.5,21.2,18.1,16.5,16.2,15.6,13.7,12.3,12.5,2023102919,2026.8.14,栗東,サトノアラジン,ダノンエレガント,澤田昭紀,千代田牧場,,
栗東,C,右,20260814,金,5:41,プルミエールパス,,牝,5,480,河嶋宏樹,,141.3,120.0,100.8,83.2,67.6,52.8,37.4,23.1,11.2,21.3,19.2,17.6,15.6,14.8,15.4,14.3,11.9,11.2,2021103451,2026.8.14,栗東,ロゴタイプ,シャインパーミット,塚田義広,上野正恵,,
栗東,C,右,20260814,金,5:41,レッドホット,,セ,3,400,河嶋宏樹,,140.6,119.5,100.4,82.9,67.4,52.5,37.3,23.0,11.2,21.1,19.1,17.5,15.5,14.9,15.2,14.3,11.8,11.2,2023104395,2026.8.14,栗東,キズナ,スティーリンキッシーズ,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260814,金,6:27,プルメリアリノ,,牝,3,900,小栗実,,,,,86.9,70.6,54.8,39.2,24.4,11.9,,,,16.3,15.8,15.6,14.8,12.5,11.9,2023102213,2026.8.14,栗東,ミスチヴィアスアレックス,プルメリアミコ,武田浩典,まるとみ冨岡牧場,,
栗東,C,右,20260814,金,7:23,カルロット,,牡,3,0,武幸四郎,,152.0,128.7,106.0,85.2,69.3,53.9,38.7,24.1,11.8,23.3,22.7,20.8,15.9,15.4,15.2,14.6,12.3,11.8,2023105339,2026.8.14,栗東,リオンディーズ,ラルケット,キーファーズ,ノーザンファーム,,
美浦,D,左,20260814,金,5:05,ビリオネアボーイ,,牡,4,0,新谷功一,,,,,83.9,67.1,52.5,38.2,24.6,11.9,,,,16.8,14.6,14.3,13.6,12.7,11.9,2022110094,2026.8.14,栗東,"American Pharoah",Theworldweknow,矢野悦三,"Crown Farm USA",,
美浦,D,左,20260814,金,5:06,ボウウィンドウ,,牝,4,900,武井亮,,,,,82.0,67.0,52.2,38.0,24.5,11.9,,,,15.0,14.8,14.2,13.5,12.6,11.9,2022105002,2026.8.14,美浦,サートゥルナーリア,フローレスマジック,吉田和美,ノーザンファーム,,
美浦,D,左,20260814,金,5:16,アヴァンデセール,,牝,2,未出走,田中剛,,,,,85.9,67.1,52.0,37.7,24.5,12.2,,,,18.8,15.1,14.3,13.2,12.3,12.2,2024107330,2026.8.14,美浦,タワーオブロンドン,タイキクラリティ,加藤誠,パカパカファーム,,
美浦,D,左,20260814,金,5:16,セイウンシャラ,,牝,2,未出走,田中剛,,,,,85.2,66.5,51.5,37.1,24.0,11.9,,,,18.7,15.0,14.4,13.1,12.1,11.9,2024105332,2026.8.14,美浦,サトノアラジン,セイウンエミリア,西山茂行,さとう,,
