場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,左,20260712,日,4:58,ステイクオール,,セ,4,400,上村洋行,,144.9,123.6,104.0,86.1,69.3,53.4,37.8,24.1,12.1,21.3,19.6,17.9,16.8,15.9,15.6,13.7,12.0,12.1,2022105848,2026.7.12,栗東,ナダル,ボールドアテンプト,キャロットファーム,社台コーポレーション白老ファーム,,
栗東,C,左,20260712,日,4:58,セコンドトゥベスト,,牝,3,0,上村洋行,,146.7,124.9,104.8,86.7,69.8,53.8,38.1,24.3,12.2,21.8,20.1,18.1,16.9,16.0,15.7,13.8,12.1,12.2,2023103460,2026.7.12,栗東,ロードカナロア,セコンドピアット,吉田千津,社台ファーム,,
栗東,C,左,20260712,日,4:58,ライトオブヌカタ,,牡,3,900,上村洋行,,148.0,126.1,105.6,87.0,70.0,54.2,38.4,24.4,12.2,21.9,20.5,18.6,17.0,15.8,15.8,14.0,12.2,12.2,2023103087,2026.7.12,栗東,"City of Light",ネバーギブアップ,辻子依旦,服部牧場,,
栗東,C,左,20260712,日,4:58,リチャードバローズ,,牡,5,1500,上村洋行,,144.2,122.9,102.8,84.4,67.9,51.9,37.2,23.4,11.7,21.3,20.1,18.4,16.5,16.0,14.7,13.8,11.7,11.7,2021103977,2026.7.12,栗東,エピファネイア,マルケサ,猪熊広次,タイヘイ牧場,,
栗東,C,左,20260712,日,4:59,ルージュソムニウム,,牝,3,0,加藤公太,,145.8,126.3,106.0,88.0,70.9,55.0,39.5,24.6,12.1,19.5,20.3,18.0,17.1,15.9,15.5,14.9,12.5,12.1,2023103605,2026.7.12,栗東,ロードカナロア,レッドリヴェール,東京ホースレーシング,社台ファーム,,
栗東,C,左,20260712,日,5:01,グランピアン,,牝,3,0,森田直行,,156.9,130.6,104.6,83.5,66.6,51.3,36.9,23.4,11.8,26.3,26.0,21.1,16.9,15.3,14.4,13.5,11.6,11.8,2023105624,2026.7.12,栗東,タワーオブロンドン,オオウサンミャク,村島聡乃,織田正敏,,
栗東,C,左,20260712,日,5:01,フライングブレード,,牡,6,1500,飯田祐史,,167.6,141.8,117.8,96.4,76.3,56.2,38.7,23.8,11.8,25.8,24.0,21.4,20.1,20.1,17.5,14.9,12.0,11.8,2020100906,2026.7.12,栗東,ビッグアーサー,ルプス,中辻明,バンブー牧場,,
栗東,C,左,20260712,日,5:01,ラブアイミー,,牝,4,400,森田直行,,158.0,131.6,105.1,84.1,67.2,51.8,37.1,23.5,11.8,26.4,26.5,21.0,16.9,15.4,14.7,13.6,11.7,11.8,2022107258,2026.7.12,栗東,サンダースノー,ラブカンプー,増田陽一,奥山ファーム,,
栗東,C,左,20260712,日,5:02,サンライズアーサー,,牡,3,0,前川恭子,,135.6,118.0,100.3,83.7,68.9,54.0,39.1,24.8,12.1,17.6,17.7,16.6,14.8,14.9,14.9,14.3,12.7,12.1,2023106547,2026.7.12,栗東,ヴァンゴッホ,カリブメーカー,松岡隆雄,浦河小林牧場,,
栗東,C,左,20260712,日,5:03,アリエスキング,,牡,5,900,庄野靖志,,146.9,127.0,106.9,86.8,69.4,53.4,38.4,23.8,11.6,19.9,20.1,20.1,17.4,16.0,15.0,14.6,12.2,11.6,2021101468,2026.7.12,栗東,シニスターミニスター,ピシーズクイーン,三宅勝俊,庄野牧場,,
栗東,C,左,20260712,日,5:03,クアトロジャック,,牡,5,1500,庄野靖志,,146.2,126.4,105.9,85.8,68.4,52.4,38.1,24.1,11.8,19.8,20.5,20.1,17.4,16.0,14.3,14.0,12.3,11.8,2021106105,2026.7.12,栗東,マジェスティックウォリアー,ハマナス,月舘範行,オリエント牧場,,
栗東,C,左,20260712,日,5:04,エマヌエーレ,,牡,6,1500,平田修,,135.6,117.7,100.5,84.9,70.1,55.2,40.4,26.4,13.6,17.9,17.2,15.6,14.8,14.9,14.8,14.0,12.8,13.6,2020103280,2026.7.12,栗東,ロードカナロア,エマノン,丸山担,ノーザンファーム,,
栗東,C,左,20260712,日,5:05,サダムオプシス,,牡,5,1500,平田修,,146.5,125.9,105.6,88.6,73.4,57.3,41.0,26.2,13.3,20.6,20.3,17.0,15.2,16.1,16.3,14.8,12.9,13.3,2021105474,2026.7.12,栗東,ルーラーシップ,カレンオプシス,大西美生子,ノーザンファーム,,
栗東,C,左,20260712,日,5:05,バーケンティン,,牡,5,400,平田修,,147.6,125.3,104.0,86.5,69.9,53.5,38.4,24.8,12.5,22.3,21.3,17.5,16.6,16.4,15.1,13.6,12.3,12.5,2021105868,2026.7.12,栗東,ロードカナロア,リーチング,サンデーレーシング,ノーザンファーム,,
