場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260723,木,4:58,アステルディーヴァ,,牝,3,0,西村真幸,,140.1,118.3,98.7,81.6,66.6,51.8,36.9,23.2,11.4,21.8,19.6,17.1,15.0,14.8,14.9,13.7,11.8,11.4,2023104883,2026.7.23,栗東,リオンディーズ,ジュリエットソング,小島正宏,酒井牧場,,
栗東,C,右,20260723,木,4:58,エイヨーアメジスト,,牝,4,900,高橋康之,,,,,,,52.6,36.6,22.7,11.4,,,,,,16.0,13.9,11.3,11.4,2022109145,2026.7.23,栗東,アレスバローズ,カシノアンバー,柳田英子,柏木務,,
栗東,C,右,20260723,木,4:58,モチモチチャン,,牝,3,0,西村真幸,,141.1,119.3,99.9,82.9,67.8,52.6,37.6,23.7,11.9,21.8,19.4,17.0,15.1,15.2,15.0,13.9,11.8,11.9,2023104925,2026.7.23,栗東,デクラレーションオブウォー,エオスモン,大和屋暁,辻牧場,,
栗東,C,右,20260723,木,4:58,ヴィリアリート,,牝,4,1500,西村真幸,,139.7,117.9,98.4,81.3,66.3,51.6,36.9,23.2,11.4,21.8,19.5,17.1,15.0,14.7,14.7,13.7,11.8,11.4,2022105853,2026.7.23,栗東,ナダル,メリーウィドウ,シルクレーシング,社台コーポレーション白老ファーム,,
栗東,C,右,20260723,木,4:59,アンドゥーリル,,牡,3,1200,中内田充,,146.7,125.2,104.1,82.3,65.0,49.7,35.4,22.7,11.6,21.5,21.1,21.8,17.3,15.3,14.3,12.7,11.1,11.6,2023103752,2026.7.23,栗東,サートゥルナーリア,アンドラステ,社台レースホース,社台コーポレーション白老ファーム,,
栗東,C,右,20260723,木,4:59,エコロスパーダ,,牡,4,400,大久保龍,,139.6,119.6,100.1,82.6,66.7,52.0,37.4,23.9,11.8,20.0,19.5,17.5,15.9,14.7,14.6,13.5,12.1,11.8,2022105602,2026.7.23,栗東,リアルスティール,ミスイヴァノヴィック,原村正紀,アスラン,,
栗東,C,右,20260723,木,4:59,シルフズミスチーフ,,牝,4,900,池江泰寿,,149.2,125.6,103.9,84.7,68.4,52.4,36.8,22.8,11.1,23.6,21.7,19.2,16.3,16.0,15.6,14.0,11.7,11.1,2022110001,2026.7.23,栗東,"Into Mischief",Heavenhasmynikki,G1レーシング,"Northern Racing",,
栗東,C,右,20260723,木,4:59,トゥーレジット,,牡,2,未出走,池江泰寿,,148.5,125.0,103.4,84.3,67.8,52.0,36.3,22.5,11.1,23.5,21.6,19.1,16.5,15.8,15.7,13.8,11.4,11.1,2024106741,2026.7.23,栗東,シスキン,レネットグルーヴ,金子真人ホールディングス,ノーザンファーム,,
栗東,C,右,20260723,木,4:59,ブームバップビート,,牡,3,400,中内田充,,148.1,126.4,104.5,84.7,68.6,52.8,37.0,22.9,11.3,21.7,21.9,19.8,16.1,15.8,15.8,14.1,11.6,11.3,2023110070,2026.7.23,栗東,"Into Mischief","Point of Honor",藤田晋,"Alpha Delta Stables LLC",,
栗東,C,右,20260723,木,4:59,ベルダイナフェロー,,牝,5,1500,東田明士,,146.2,123.0,101.1,82.0,66.3,51.4,36.2,22.4,11.0,23.2,21.9,19.1,15.7,14.9,15.2,13.8,11.4,11.0,2021102982,2026.7.23,栗東,"American Pharoah",ジャンナスキッキ,宮崎俊也,辻牧場,,
栗東,C,右,20260723,木,4:59,ホウオウワールド,,牡,2,未出走,池江泰寿,,142.8,123.0,102.8,83.7,67.8,53.3,38.4,24.5,11.7,19.8,20.2,19.1,15.9,14.5,14.9,13.9,12.8,11.7,2024106491,2026.7.23,栗東,ロードカナロア,ナスティア,小笹芳央,ノーザンファーム,,
栗東,C,右,20260723,木,4:59,ボクマダネムイヨ,,牡,3,900,東田明士,,147.2,123.8,101.7,82.5,66.7,51.7,36.5,22.6,11.1,23.4,22.1,19.2,15.8,15.0,15.2,13.9,11.5,11.1,2023102553,2026.7.23,栗東,クリソベリル,イイコトバカリ,小田切光,桑嶋峰雄,,
栗東,C,右,20260723,木,4:59,マイバレンタイン,,牡,3,900,池江泰寿,,143.4,123.5,103.2,84.2,68.3,53.6,38.6,24.5,11.7,19.9,20.3,19.0,15.9,14.7,15.0,14.1,12.8,11.7,2023106283,2026.7.23,栗東,キズナ,キトゥンズクイーン,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260723,木,5:02,ウィンザーローズ,,牝,2,未出走,吉村圭司,,139.7,119.9,100.7,83.0,68.2,53.2,38.1,24.1,12.2,19.8,19.2,17.7,14.8,15.0,15.1,14.0,11.9,12.2,2024107238,2026.7.23,栗東,"Too Darn Hot",レキンドル,川下竜彦,木村秀則,,
栗東,C,右,20260723,木,5:02,ガールズデイアウト,,牝,4,400,吉村圭司,,138.9,119.4,100.3,82.6,67.9,52.9,38.0,24.1,12.2,19.5,19.1,17.7,14.7,15.0,14.9,13.9,11.9,12.2,2022101706,2026.7.23,栗東,ニューイヤーズデイ,レディミドルトン,ゴドルフィン,ダーレー・ジャパン・ファーム,,
栗東,C,右,20260723,木,5:02,シルバーリム,,牝,3,400,中村直也,,145.8,123.0,102.3,83.6,67.1,52.0,36.9,22.7,11.1,22.8,20.7,18.7,16.5,15.1,15.1,14.2,11.6,11.1,2023106808,2026.7.23,栗東,シルバーステート,ヒカルアモーレ,キャロットファーム,社台コーポレーション白老ファーム,,
栗東,C,右,20260723,木,5:02,タントレーベル,,牝,3,0,吉村圭司,,139.6,120.1,100.8,83.2,68.4,53.4,38.3,24.3,12.5,19.5,19.3,17.6,14.8,15.0,15.1,14.0,11.8,12.5,2023101201,2026.7.23,栗東,ミスチヴィアスアレックス,ミラクルフラッグ,生垣博志,出口牧場,,
