場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260902,水,4:58,アグレイビューティ,,牝,3,400,上村洋行,,142.0,121.3,102.0,85.2,70.3,55.2,38.9,23.8,11.7,20.7,19.3,16.8,14.9,15.1,16.3,15.1,12.1,11.7,2023103676,2026.9.2,栗東,コントレイル,アレイヴィングビューティ,G1レーシング,追分ファーム,,
栗東,C,右,20260902,水,4:58,アームズレジェンド,,牡,3,400,上村洋行,,142.4,121.6,101.8,83.7,68.3,53.3,37.8,23.4,11.4,20.8,19.8,18.1,15.4,15.0,15.5,14.4,12.0,11.4,2023106637,2026.9.2,栗東,ダノンレジェンド,アームズトウショウ,杉山忠国,明治牧場,,
栗東,C,右,20260902,水,4:58,エルダークローネ,,牡,2,0,西村真幸,,137.3,119.0,100.9,83.4,66.9,51.2,36.6,23.0,11.5,18.3,18.1,17.5,16.5,15.7,14.6,13.6,11.5,11.5,2024102930,2026.9.2,栗東,ダノンレジェンド,ノーブルクラウン,京都ホースレーシング,イワミ牧場,,
栗東,C,右,20260902,水,4:58,サークルオブジョイ,,牡,5,1500,池添学,,146.2,124.7,104.5,86.6,70.7,55.3,39.0,24.0,12.3,21.5,20.2,17.9,15.9,15.4,16.3,15.0,11.7,12.3,2021105796,2026.9.2,栗東,Constitution,マース,サンデーレーシング,ノーザンファーム,,
栗東,C,右,20260902,水,4:58,シーグロリオーゾ,,牡,2,未出走,池添学,,145.6,124.4,104.0,85.9,69.7,54.7,39.0,24.4,12.6,21.2,20.4,18.1,16.2,15.0,15.7,14.6,11.8,12.6,2024106742,2026.9.2,栗東,キタサンブラック,レンブランサ,名古屋友豊,ノーザンファーム,,
栗東,C,右,20260902,水,4:58,スズカダブル,,牡,6,1500,西村真幸,,138.0,118.5,99.9,82.6,67.8,53.2,37.9,23.5,11.3,19.5,18.6,17.3,14.8,14.6,15.3,14.4,12.2,11.3,2020106660,2026.9.2,栗東,バゴ,ダブルファンタジー,永井宏明,辻牧場,,
栗東,C,右,20260902,水,4:58,ナリタライズ,,牡,2,未出走,高橋亮,,146.1,125.2,104.4,85.8,69.6,53.7,38.2,23.4,11.3,20.9,20.8,18.6,16.2,15.9,15.5,14.8,12.1,11.3,2024105955,2026.9.2,栗東,イスラボニータ,ディエルベ,オースミ,社台ファーム,,
栗東,C,右,20260902,水,4:58,プロトポロス,,牡,6,2400,西村真幸,,143.4,123.1,103.0,84.7,68.5,53.0,37.4,23.3,11.5,20.3,20.1,18.3,16.2,15.5,15.6,14.1,11.8,11.5,2020103325,2026.9.2,栗東,"War Front",キャヴァルドレ,キャロットファーム,ノーザンファーム,,
栗東,C,右,20260902,水,4:58,マイベスティー,,牡,3,0,高橋亮,,146.2,125.3,104.5,85.8,69.6,53.8,38.3,23.5,11.4,20.9,20.8,18.7,16.2,15.8,15.5,14.8,12.1,11.4,2023103250,2026.9.2,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,前田牧場,,
栗東,C,右,20260902,水,4:58,ムスペルヘイム,,牡,2,未出走,西村真幸,,138.5,119.9,101.4,83.9,67.4,52.2,36.8,23.1,11.5,18.6,18.5,17.5,16.5,15.2,15.4,13.7,11.6,11.5,2024106342,2026.9.2,栗東,アドマイヤマーズ,ザイラ,吉田勝己,ノーザンファーム,,
栗東,C,右,20260902,水,4:58,モンローウォーク,,牝,3,1500,上村洋行,,140.7,120.3,101.2,84.3,69.6,54.6,38.2,23.2,11.3,20.4,19.1,16.9,14.7,15.0,16.4,15.0,11.9,11.3,2023106859,2026.9.2,栗東,キズナ,アンフィトリテ2,エムズレーシング,ノーザンファーム,,
栗東,C,右,20260902,水,4:58,リチャードバローズ,,牡,5,1500,上村洋行,,140.6,120.4,100.8,82.8,67.4,52.5,37.1,22.6,11.2,20.2,19.6,18.0,15.4,14.9,15.4,14.5,11.4,11.2,2021103977,2026.9.2,栗東,エピファネイア,マルケサ,猪熊広次,タイヘイ牧場,,
栗東,C,右,20260902,水,4:58,ルパドゥクール,,牝,2,未出走,上村洋行,,141.5,121.3,101.6,83.4,68.1,53.1,37.6,23.2,11.5,20.2,19.7,18.2,15.3,15.0,15.5,14.4,11.7,11.5,2024105853,2026.9.2,栗東,モーリス,ゴージャスランチ,社台レースホース,社台ファーム,,
