場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260828,金,4:58,レザンクレール,,牝,5,400,西村真幸,,,,,,,52.5,36.9,22.9,11.3,,,,,,15.6,14.0,11.6,11.3,2021105794,2026.8.28,栗東,キズナ,マンビア,キャロットファーム,ノーザンファーム,,
栗東,C,右,20260828,金,5:00,モンシェリ,,牝,5,900,牧田和弥,,136.8,117.0,100.1,85.3,70.5,54.8,38.0,22.7,11.5,19.8,16.9,14.8,14.8,15.7,16.8,15.3,11.2,11.5,2021102399,2026.8.28,栗東,マクフィ,アスールダリア,安原浩司,坂東牧場,,
栗東,C,右,20260828,金,5:04,フォーエバーヤング,,牡,5,229450,矢作芳人,,139.3,118.9,99.2,81.0,65.7,51.1,36.5,23.0,11.6,20.4,19.7,18.2,15.3,14.6,14.6,13.5,11.4,11.6,2021105727,2026.8.28,栗東,リアルスティール,フォエヴァーダーリング,藤田晋,ノーザンファーム,,
栗東,C,右,20260828,金,5:04,モズプリフォール,,牡,3,0,矢作芳人,,142.2,122.0,102.0,84.2,69.2,54.4,39.0,25.3,13.2,20.2,20.0,17.8,15.0,14.8,15.4,13.7,12.1,13.2,2023105738,2026.8.28,栗東,モズアスコット,グランプリエンゼル,北側雅司,上村清志,,
栗東,C,右,20260828,金,5:20,クラッチプレイヤー,,牡,5,400,橋田宜長,,152.2,128.8,107.6,88.4,71.7,55.0,38.9,23.9,11.7,23.4,21.2,19.2,16.7,16.7,16.1,15.0,12.2,11.7,2021105418,2026.8.28,栗東,ドゥラメンテ,ヴァシリカ,金子真人ホールディングス,ノーザンファーム,,
栗東,C,右,20260828,金,5:20,コズミックダンサー,,牡,4,900,橋田宜長,,153.4,129.8,108.8,89.4,72.1,55.3,39.0,24.0,11.8,23.6,21.0,19.4,17.3,16.8,16.3,15.0,12.2,11.8,2022104740,2026.8.28,栗東,アドマイヤマーズ,ギエム,シルクレーシング,ノーザンファーム,,
栗東,C,右,20260828,金,6:22,マーゴットプレ,,牝,2,未出走,小林真也,,144.5,122.0,101.3,84.4,69.1,53.7,38.3,23.4,11.3,22.5,20.7,16.9,15.3,15.4,15.4,14.9,12.1,11.3,2024100419,2026.8.28,栗東,キズナ,オーヴィレール,前田良平,下河辺牧場,,
栗東,C,右,20260828,金,6:22,ミランド,,牡,3,400,小林真也,,146.3,123.6,103.1,86.0,70.5,55.3,39.4,24.1,11.6,22.7,20.5,17.1,15.5,15.2,15.9,15.3,12.5,11.6,2023102836,2026.8.28,栗東,ゴールドドリーム,ラレッサングル,平川三津,高橋陵,,
栗東,C,右,20260828,金,6:22,リアルメッセージ,,牡,2,0,小林真也,,145.5,122.9,102.5,85.2,69.9,54.7,38.8,23.7,11.4,22.6,20.4,17.3,15.3,15.2,15.9,15.1,12.3,11.4,2024106077,2026.8.28,栗東,リアルインパクト,リーサルヒート,井内康之,社台ファーム,,
栗東,C,右,20260828,金,6:35,アトモス,,牡,3,400,角田晃一,,128.1,112.1,97.1,84.2,72.0,58.4,42.6,28.1,15.4,16.0,15.0,12.9,12.2,13.6,15.8,14.5,12.7,15.4,2023100145,2026.8.28,栗東,キタサンブラック,コミカル,寺田寿男,下屋敷牧場,,
