場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260801,土,4:01,エイユーファイヤー,,牡,4,400,森田直行,,,,,,,80.9,60.1,39.8,19.9,,,,,,20.8,20.3,19.9,19.9,2022102710,2026.8.1,栗東,ナダル,ノーブルサンズ,笹部義則,ガーベラパークスタツド,,
栗東,C,右,20260801,土,4:01,エンヤラヴフェイス,,牡,5,1150,森田直行,,,,,,,92.8,68.7,45.0,21.4,,,,,,24.1,23.7,23.6,21.4,2021101737,2026.8.1,栗東,エイシンヒカリ,タイキアプローズ,STレーシング,チャンピオンズファーム,,
栗東,C,右,20260801,土,4:01,フライングブレード,,牡,6,1500,飯田祐史,,209.9,167.7,143.3,120.4,99.7,78.8,57.6,36.5,18.1,42.2,24.4,22.9,20.7,20.9,21.2,21.1,18.4,18.1,2020100906,2026.8.1,栗東,ビッグアーサー,ルプス,中辻明,バンブー牧場,,
栗東,C,右,20260801,土,4:01,ロードシュヴァリエ,,牡,4,400,森田直行,,,,,,,87.1,63.7,42.0,20.8,,,,,,23.4,21.7,21.2,20.8,2022102639,2026.8.1,栗東,シュヴァルグラン,アンダルシア,ロードホースクラブ,大柳ファーム,,
栗東,C,右,20260801,土,4:02,コズミックフレア,,牝,3,400,吉田直弘,,,,,,,90.5,64.2,39.3,18.6,,,,,,26.3,24.9,20.7,18.6,2023103852,2026.8.1,栗東,アメリカンペイトリオット,ハービンマオ,林泰伸,登別上水牧場,,
栗東,C,右,20260801,土,4:03,メイショウクモイ,,牡,6,400,飯田祐史,,190.7,158.5,134.0,112.6,93.1,74.3,54.6,35.1,17.6,32.2,24.5,21.4,19.5,18.8,19.7,19.5,17.5,17.6,2020106922,2026.8.1,栗東,フリオーソ,メーシャンス,松本好隆,三嶋牧場,,
栗東,C,右,20260801,土,4:04,ダノンアズール,,牡,2,未出走,茶木太樹,,,,,,,89.0,64.7,40.1,19.3,,,,,,24.3,24.6,20.8,19.3,2024106361,2026.8.1,栗東,ダノンキングリー,ショウリュウハル,ダノックス,ノーザンファーム,,
栗東,C,右,20260801,土,4:04,ダノンジャイアン,,牡,4,1500,茶木太樹,,,,,,,84.5,62.3,40.4,19.8,,,,,,22.2,21.9,20.6,19.8,2022105399,2026.8.1,栗東,ブリックスアンドモルタル,ダノンジャンヌ,ダノックス,社台ファーム,,
栗東,C,右,20260801,土,4:04,フェイトブレイカー,,セ,3,0,坂口智康,,199.6,172.8,145.9,121.6,99.4,77.5,56.1,35.7,18.0,26.8,26.9,24.3,22.2,21.9,21.4,20.4,17.7,18.0,2023101803,2026.8.1,栗東,マジェスティックウォリアー,ナツ,鈴木淳人,富塚ファーム,,
栗東,C,右,20260801,土,4:04,ルバート,,牡,2,未出走,茶木太樹,,,,,,,83.5,61.6,40.4,19.9,,,,,,21.9,21.2,20.5,19.9,2024107023,2026.8.1,栗東,ルーラーシップ,タイムハンドラー,G1レーシング,社台コーポレーション白老ファーム,,
栗東,C,右,20260801,土,4:05,クァンタムウェーブ,,牡,4,1320,松永幹夫,,,,,,,79.9,58.1,37.4,19.2,,,,,,21.8,20.7,18.2,19.2,2022106395,2026.8.1,栗東,ナダル,クァンタムミス,キャロットファーム,田端牧場,,
栗東,C,右,20260801,土,4:05,スタニスラス,,牡,2,未登録,,,188.3,161.2,138.1,116.0,95.4,75.4,54.9,34.4,16.5,27.1,23.1,22.1,20.6,20.0,20.5,20.5,17.9,16.5,2024106622,2026.8.1,,キタサンブラック,マルシュロレーヌ,,ノーザンファーム,,
栗東,C,右,20260801,土,4:05,タイヴァス,,牡,2,未出走,矢作芳人,,187.3,161.7,138.0,115.9,95.4,75.3,54.9,34.3,16.6,25.6,23.7,22.1,20.5,20.1,20.4,20.6,17.7,16.6,2024103421,2026.8.1,栗東,ウィルテイクチャージ,ジョリーダンス,土井久美子,錦岡牧場,,
栗東,C,右,20260801,土,4:10,エアフォースワン,,牡,7,400,大根田裕,,,,,,,75.0,54.8,35.1,17.6,,,,,,20.2,19.7,17.5,17.6,2019103506,2026.8.1,栗東,リヤンドファミユ,レディラック,駒秀,大西ファーム,,
栗東,C,右,20260801,土,4:10,ヤマカツチャーリー,,牡,2,未出走,大根田裕,,,,,,,74.8,54.7,35.1,17.6,,,,,,20.1,19.6,17.5,17.6,2024104232,2026.8.1,栗東,ホットロッドチャーリー,ヤマカツルビー,山田和夫,岡田牧場,,
栗東,C,右,20260801,土,4:11,クアトロジャック,,牡,5,1500,庄野靖志,,,,,,,79.1,57.7,37.8,19.0,,,,,,21.4,19.9,18.8,19.0,2021106105,2026.8.1,栗東,マジェスティックウォリアー,ハマナス,月舘範行,オリエント牧場,,
