場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,左,20260517,日,4:58,アンビエントポップ,,牝,3,0,上村洋行,,141.9,121.2,102.9,86.3,69.7,54.2,38.0,23.3,11.7,20.7,18.3,16.6,16.6,15.5,16.2,14.7,11.6,11.7,2023103524,2026.5.17,栗東,ヴァンゴッホ,フナウタ,吉田ひとみ,社台ファーム,,
栗東,C,左,20260517,日,4:58,ウィズクィーン,,牝,3,400,上村洋行,,147.9,126.6,106.2,88.2,70.2,54.1,38.2,24.0,11.9,21.3,20.4,18.0,18.0,16.1,15.9,14.2,12.1,11.9,2023103417,2026.5.17,栗東,コントレイル,サンデージュピター,エムズレーシング,社台ファーム,,
栗東,C,左,20260517,日,4:58,ブルーザー,,牡,3,0,池添学,,153.4,132.4,112.3,93.7,76.0,58.7,42.2,26.9,13.2,21.0,20.1,18.6,17.7,17.3,16.5,15.3,13.7,13.2,2023106218,2026.5.17,栗東,モーリス,ピスカデーラ,名古屋友豊,坂東牧場,,
栗東,C,左,20260517,日,4:58,マイケルバローズ,,牡,3,400,上村洋行,,144.4,123.7,104.6,87.4,70.6,55.1,38.6,23.7,11.7,20.7,19.1,17.2,16.8,15.5,16.5,14.9,12.0,11.7,2023104856,2026.5.17,栗東,ロードカナロア,アルーリングハート,猪熊広次,杵臼牧場,,
栗東,C,左,20260517,日,4:58,リフルフォース,,牝,3,0,上村洋行,,148.6,127.2,106.7,88.4,70.6,54.3,38.5,24.0,12.0,21.4,20.5,18.3,17.8,16.3,15.8,14.5,12.0,12.0,2023105788,2026.5.17,栗東,ロードカナロア,イトワズマジック,ロードホースクラブ,ケイアイファーム,,
栗東,C,左,20260517,日,4:58,ルージュマデイラ,,牝,3,未登録,,,143.3,122.5,104.0,86.9,70.2,54.7,38.3,23.5,11.7,20.8,18.5,17.1,16.7,15.5,16.4,14.8,11.8,11.7,2023102228,2026.5.17,,モーリス,ダーヌビウス,,三嶋牧場,,
栗東,C,左,20260517,日,4:59,タイセイドレフォン,,牡,7,3500,西村真幸,,149.5,130.2,111.3,94.3,78.2,61.7,44.8,29.0,14.6,19.3,18.9,17.0,16.1,16.5,16.9,15.8,14.4,14.6,2019105308,2026.5.17,栗東,ドレフォン,デイトユアドリーム,田中成奉,ノーザンファーム,,
栗東,C,左,20260517,日,4:59,テムグロリア,,牡,2,未出走,西村真幸,,153.5,134.3,115.2,97.5,80.7,63.7,46.9,30.8,15.4,19.2,19.1,17.7,16.8,17.0,16.8,16.1,15.4,15.4,2024101493,2026.5.17,栗東,グロリアスノア,セカイノカナ,竹園正繼,様似共栄牧場,,
栗東,C,左,20260517,日,4:59,パラフローラ,,牝,3,0,今野貞一,,,,,,72.1,56.6,41.1,26.4,13.1,,,,,15.5,15.5,14.7,13.3,13.1,2023105646,2026.5.17,栗東,ブリックスアンドモルタル,パラフレーズ,水上千歳,笠松牧場,,
栗東,C,左,20260517,日,4:59,リンクスティップ,,牝,4,1200,西村真幸,,144.9,125.3,106.4,89.1,72.9,56.5,40.5,25.5,12.5,19.6,18.9,17.3,16.2,16.4,16.0,15.0,13.0,12.5,2022105815,2026.5.17,栗東,キタサンブラック,ダンスウィズキトゥン,サンデーレーシング,社台コーポレーション白老ファーム,,
栗東,C,左,20260517,日,4:59,レットミーゴー,,牝,2,未登録,,,137.6,121.8,106.2,91.2,75.7,59.5,43.1,28.1,14.2,15.8,15.6,15.0,15.5,16.2,16.4,15.0,13.9,14.2,2024104236,2026.5.17,,ブリックスアンドモルタル,レットハーゴー,,岡田牧場,,
栗東,C,左,20260517,日,5:00,パンチャマハブータ,,牝,3,0,吉田直弘,,,,,,87.6,66.2,48.0,30.8,15.4,,,,,21.4,18.2,17.2,15.4,15.4,2023101404,2026.5.17,栗東,アドマイヤマーズ,ツキノサバク,ウエスト.フォレスト.ステイブル,碧雲牧場,,
栗東,C,左,20260517,日,5:00,フライングブレード,,牡,6,1500,飯田祐史,,160.3,137.4,115.3,95.4,76.9,58.2,40.6,25.1,12.6,22.9,22.1,19.9,18.5,18.7,17.6,15.5,12.5,12.6,2020100906,2026.5.17,栗東,ビッグアーサー,ルプス,中辻明,バンブー牧場,,
栗東,C,左,20260517,日,5:01,シャカシャカシー,,牡,5,1500,茶木太樹,,,,,,93.6,71.9,52.4,33.6,16.6,,,,,21.7,19.5,18.8,17.0,16.6,2021101237,2026.5.17,栗東,ヘニーヒューズ,パワフルラリマー,水谷美穂,木村牧場,,
栗東,C,左,20260517,日,5:01,スイッチビスケット,,牡,4,0,森田直行,,,,,,83.6,64.7,48.7,31.8,16.2,,,,,18.9,16.0,16.9,15.6,16.2,2022106295,2026.5.17,栗東,サトノクラウン,ジュエルトウショウ,田畑利彦,シンユウフアーム,,
栗東,C,左,20260517,日,5:02,アウローラシエル,,牡,6,190,森田直行,,,,,,104.4,80.8,59.5,38.4,19.0,,,,,23.6,21.3,21.1,19.4,19.0,2020101781,2026.5.17,栗東,アメリカンペイトリオット,ヤヤラーラ,高橋正雄,田端牧場,,
栗東,C,左,20260517,日,5:02,インドミタビリティ,,牡,3,0,杉山晴紀,,141.2,121.0,103.0,86.1,69.9,53.5,37.6,23.4,11.7,20.2,18.0,16.9,16.2,16.4,15.9,14.2,11.7,11.7,2023103754,2026.5.17,栗東,キタサンブラック,インフレキシビリティ,サンデーレーシング,社台コーポレーション白老ファーム,,
栗東,C,左,20260517,日,5:02,エンヤラヴフェイス,,牡,5,1150,森田直行,,,,,,105.5,81.4,59.9,39.2,19.2,,,,,24.1,21.5,20.7,20.0,19.2,2021101737,2026.5.17,栗東,エイシンヒカリ,タイキアプローズ,STレーシング,チャンピオンズファーム,,
栗東,C,左,20260517,日,5:02,ゴッドレイ,,牝,3,0,杉山晴紀,,136.2,121.2,106.5,88.4,72.4,55.7,39.5,24.7,12.5,15.0,14.7,18.1,16.0,16.7,16.2,14.8,12.2,12.5,2023106084,2026.5.17,栗東,コントレイル,コンセッションズ,迫田三果子,チャンピオンズファーム,,
栗東,C,左,20260517,日,5:02,ロードラディウス,,牡,6,2400,森田直行,,,,,,128.7,98.5,70.8,46.1,22.3,,,,,30.2,27.7,24.7,23.8,22.3,2020100168,2026.5.17,栗東,ドレフォン,ポプラ,ロードホースクラブ,ケイアイファーム,,
栗東,C,左,20260517,日,5:03,ウインリュクス,,牝,6,0,吉田直弘,,,,,,95.7,69.2,49.5,32.0,15.8,,,,,26.5,19.7,17.5,16.2,15.8,2020105189,2026.5.17,栗東,ハービンジャー,ウインプリメーラ,ウイン,コスモヴューファーム,,
栗東,C,左,20260517,日,5:03,サンライズロイ,,牡,3,0,牧浦充徳,,,,,,83.0,64.7,47.3,30.9,15.4,,,,,18.3,17.4,16.4,15.5,15.4,2023106556,2026.5.17,栗東,フォーウィールドライブ,サンデーローズ,松岡隆雄,ヤナガワ牧場,,
栗東,C,左,20260517,日,5:03,ジャスティンルマン,,牡,3,400,杉山晴紀,,175.3,148.8,125.0,105.5,87.1,68.4,49.3,31.1,15.3,26.5,23.8,19.5,18.4,18.7,19.1,18.2,15.8,15.3,2023106874,2026.5.17,栗東,スワーヴリチャード,イルーシヴハピネス,三木正浩,ノーザンファーム,,
栗東,C,左,20260517,日,5:03,ステラネージュ,,牝,3,未登録,,,145.0,119.7,102.9,86.7,70.8,55.8,40.1,25.6,12.5,25.3,16.8,16.2,15.9,15.0,15.7,14.5,13.1,12.5,2023100551,2026.5.17,,サートゥルナーリア,ビービーバーレル,,坂東牧場,,
栗東,C,左,20260517,日,5:03,フィオラーノ,,牡,3,400,吉田直弘,,,,,,104.8,67.8,48.2,30.6,15.1,,,,,37.0,19.6,17.6,15.5,15.1,2023102027,2026.5.17,栗東,インディチャンプ,カツンダモン,ローレルレーシング,グランデファーム,,
栗東,C,左,20260517,日,5:04,ホウオウタイタン,,牝,4,900,須貝尚介,,153.5,131.3,110.9,92.4,76.9,61.4,45.1,28.8,14.4,22.2,20.4,18.5,15.5,15.5,16.3,16.3,14.4,14.4,2022103278,2026.5.17,栗東,キズナ,レネーズタイタン,小笹芳央,三嶋牧場,,
栗東,C,左,20260517,日,5:04,マテンロウギフト,,牡,4,900,茶木太樹,,,,,,95.6,75.0,55.0,35.9,18.7,,,,,20.6,20.0,19.1,17.2,18.7,2022105164,2026.5.17,栗東,サートゥルナーリア,レディアリエッタ,寺田千代乃,ノーザンファーム,,
栗東,C,左,20260517,日,5:05,コロラート,,牡,2,未登録,,,,,,,95.9,75.4,55.4,36.0,17.8,,,,,20.5,20.0,19.4,18.2,17.8,2024102573,2026.5.17,,モズアスコット,トイムム,,高昭牧場,,
栗東,C,左,20260517,日,5:05,ゴッドレイ,,牝,3,0,杉山晴紀,,174.3,159.3,143.7,127.2,98.2,78.8,56.8,35.5,16.9,15.0,15.6,16.5,29.0,19.4,22.0,21.3,18.6,16.9,2023106084,2026.5.17,栗東,コントレイル,コンセッションズ,迫田三果子,チャンピオンズファーム,,
栗東,C,左,20260517,日,5:05,メモリーブック,,牡,2,未出走,飯田祐史,,,,,,95.9,75.5,55.5,36.0,17.8,,,,,20.4,20.0,19.5,18.2,17.8,2024102574,2026.5.17,栗東,フィレンツェファイア,ニューメモリー,ニケーエス,高昭牧場,,
栗東,C,左,20260517,日,5:05,ラッキーシグネチャ,,牝,3,未出走,矢作芳人,,159.9,139.9,120.1,100.7,80.7,61.8,43.3,26.9,12.8,20.0,19.8,19.4,20.0,18.9,18.5,16.4,14.1,12.8,2023105302,2026.5.17,栗東,キズナ,セットスクエア,張月勝,ノーザンファーム,,
栗東,C,左,20260517,日,5:06,ケイアイシェルビー,,牡,8,2400,平田修,,146.4,126.2,106.2,88.6,73.4,56.9,41.1,26.6,13.4,20.2,20.0,17.6,15.2,16.5,15.8,14.5,13.2,13.4,2018101739,2026.5.17,栗東,ディープインパクト,ケイアイガーベラ,亀田和弘,隆栄牧場,,
栗東,C,左,20260517,日,5:06,ショウナンバシット,,牡,6,4700,須貝尚介,,158.4,138.7,118.3,99.2,81.7,64.5,46.8,30.0,14.7,19.7,20.4,19.1,17.5,17.2,17.7,16.8,15.3,14.7,2020103333,2026.5.17,栗東,シルバーステート,ギエム,国本哲秀,ノーザンファーム,,
栗東,C,左,20260517,日,5:06,タイゲン,,牡,7,1500,平田修,,131.2,113.4,96.9,82.4,69.0,54.7,39.4,24.9,12.5,17.8,16.5,14.5,13.4,14.3,15.3,14.5,12.4,12.5,2019105413,2026.5.17,栗東,アジアエクスプレス,ベッライリス,丸山担,ノーザンファーム,,
栗東,C,左,20260517,日,5:06,ピエマンソン,,牡,4,1500,平田修,,130.5,110.4,93.9,80.7,68.0,54.5,40.5,26.6,13.8,20.1,16.5,13.2,12.7,13.5,14.0,13.9,12.8,13.8,2022100204,2026.5.17,栗東,ジャスタウェイ,ミュゲプリンセス,フォレストレーシング,高昭牧場,,
栗東,C,左,20260517,日,5:06,フリッシュ,,牡,3,400,平田修,,133.9,116.2,98.7,83.7,69.5,54.5,39.4,25.5,12.5,17.7,17.5,15.0,14.2,15.0,15.1,13.9,13.0,12.5,2023101231,2026.5.17,栗東,パイロ,ナリッシュ,ターフ・スポート,ナカノファーム,,
栗東,C,左,20260517,日,5:06,メイショウヤーキス,,牡,5,1500,飯田祐史,,151.6,133.1,114.5,96.4,,60.1,41.5,24.6,11.9,18.5,18.6,18.1,,,18.6,16.9,12.7,11.9,2021102573,2026.5.17,栗東,シニスターミニスター,メイショウスコール,松本好隆,磯野牧場,,
栗東,C,左,20260517,日,5:06,モズトキキ,,牝,5,900,平田修,,129.1,112.8,96.2,81.9,68.2,54.3,39.3,25.2,12.8,16.3,16.6,14.3,13.7,13.9,15.0,14.1,12.4,12.8,2021102914,2026.5.17,栗東,グランプリボス,モズジャカランダ,北側雅司,谷川牧場,,
栗東,C,左,20260517,日,5:07,ポエットリー,,牝,5,1500,平田修,,133.4,116.2,100.8,86.1,71.5,56.6,41.0,26.1,13.2,17.2,15.4,14.7,14.6,14.9,15.6,14.9,12.9,13.2,2021105202,2026.5.17,栗東,ダイワメジャー,ブギーダモーレ,吉田昌久,社台ファーム,,
栗東,C,左,20260517,日,5:08,スウィートハピネス,,牝,3,1600,北出成人,,147.9,128.8,110.7,92.5,74.5,57.5,41.9,26.6,12.6,19.1,18.1,18.2,18.0,17.0,15.6,15.3,14.0,12.6,2023104475,2026.5.17,栗東,リアルインパクト,フラル,前田幸大,平山牧場,,
栗東,C,左,20260517,日,5:08,ブロンテス,,牡,3,400,大根田裕,,144.3,124.8,105.7,87.4,71.5,56.6,41.6,27.1,13.4,19.5,19.1,18.3,15.9,14.9,15.0,14.5,13.7,13.4,2023104752,2026.5.17,栗東,ミスチヴィアスアレックス,バーニングハート,奥雅哉,山岡牧場,,
栗東,C,左,20260517,日,5:08,ポニーテール,,牝,3,未出走,中内田充,,,,,,86.5,67.1,49.5,32.2,15.9,,,,,19.4,17.6,17.3,16.3,15.9,2023107248,2026.5.17,栗東,コントレイル,マース,エムズレーシング,ノーザンファーム,,
栗東,C,左,20260517,日,5:09,ディアドコス,,牡,6,1500,羽月友彦,,,,,,94.1,70.4,50.7,32.6,15.9,,,,,23.7,19.7,18.1,16.7,15.9,2020105409,2026.5.17,栗東,ネロ,チェインブラッド,岡田牧雄,津田牧場,,
栗東,C,左,20260517,日,5:12,エターナルプロミス,,牝,4,900,茶木太樹,,146.9,127.7,109.5,91.9,75.0,58.7,43.4,28.3,13.9,19.2,18.2,17.6,16.9,16.3,15.3,15.1,14.4,13.9,2022104917,2026.5.17,栗東,ドレフォン,ディライトプロミス,シルクレーシング,ノーザンファーム,,
栗東,C,左,20260517,日,5:12,ショウナンガルフ,,牡,3,2000,須貝尚介,,145.1,124.7,105.4,87.6,71.2,55.4,39.1,24.6,12.0,20.4,19.3,17.8,16.4,15.8,16.3,14.5,12.6,12.0,2023105332,2026.5.17,栗東,ハービンジャー,ミカリーニョ,国本哲秀,ノーザンファーム,,
栗東,C,左,20260517,日,5:12,ジンセイ,,牡,5,2400,庄野靖志,,148.0,127.1,107.8,88.7,71.2,54.2,38.7,24.5,11.9,20.9,19.3,19.1,17.5,17.0,15.5,14.2,12.6,11.9,2021104646,2026.5.17,栗東,ジャスタウェイ,コマノレジェンド,幅田京子,新井牧場,,
栗東,C,左,20260517,日,5:12,ピエナオルカ,,牡,3,0,谷潔,,150.8,131.4,112.5,95.3,78.5,61.2,44.1,27.9,14.1,19.4,18.9,17.2,16.8,17.3,17.1,16.2,13.8,14.1,2023100715,2026.5.17,栗東,ゴールドドリーム,ピエナアイリス,本谷兼三,沖田牧場,,
栗東,C,左,20260517,日,5:13,アスクウルトラモア,,牡,3,0,前川恭子,,,,,,75.1,55.6,39.4,24.9,12.5,,,,,19.5,16.2,14.5,12.4,12.5,2023105237,2026.5.17,栗東,コントレイル,ケンホープ,廣崎利洋HD,社台ファーム,,
栗東,C,左,20260517,日,5:13,デュアルロール,,牝,4,400,笹田和秀,,,,,,97.6,76.6,55.7,36.1,18.2,,,,,21.0,20.9,19.6,17.9,18.2,2022106189,2026.5.17,栗東,モズアスコット,ヘイローフジ,ローレルレーシング,協和牧場,,
栗東,C,左,20260517,日,5:13,ハートメテオ,,牝,4,900,笹田和秀,,143.8,123.9,104.8,87.0,70.5,55.1,40.8,26.5,13.2,19.9,19.1,17.8,16.5,15.4,14.3,14.3,13.3,13.2,2022105549,2026.5.17,栗東,ロードカナロア,ラブリーマリア,吉田照哉,社台ファーム,,
