場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260704,土,4:58,シュプレヒコール,,牡,2,未出走,清水久詞,,141.0,121.4,102.3,84.1,68.5,53.5,37.6,22.4,10.9,19.6,19.1,18.2,15.6,15.0,15.9,15.2,11.5,10.9,2024105437,2026.7.4,栗東,ジャンダルム,フィオリキアリ,槙和美,土居牧場,,
栗東,C,右,20260704,土,4:58,マハロハ,,牝,2,未出走,清水久詞,,143.1,122.8,103.4,85.3,69.5,54.4,38.5,23.0,11.0,20.3,19.4,18.1,15.8,15.1,15.9,15.5,12.0,11.0,2024102885,2026.7.4,栗東,コントレイル,カリンカ,寺田寿男,吉田ファーム,,
栗東,C,右,20260704,土,5:04,エンマ,,牡,4,900,武英智,,141.8,120.0,99.9,82.4,67.0,52.5,38.0,24.0,12.3,21.8,20.1,17.5,15.4,14.5,14.5,14.0,11.7,12.3,2022102956,2026.7.4,栗東,バゴ,ウェルノーテッド,村木慎吾,辻牧場,,
栗東,C,右,20260704,土,5:04,ビエントゾンダ,,牝,2,未出走,武英智,,141.1,119.2,99.2,81.7,66.3,51.6,37.2,23.9,12.2,21.9,20.0,17.5,15.4,14.7,14.4,13.3,11.7,12.2,2024105866,2026.7.4,栗東,ロードカナロア,サボールアトリウンフォ,社台レースホース,社台ファーム,,
栗東,C,右,20260704,土,5:04,ファンビッチャン,,牡,2,未出走,長谷川浩,,149.4,127.8,107.4,88.1,71.3,55.6,40.3,25.6,12.4,21.6,20.4,19.3,16.8,15.7,15.3,14.7,13.2,12.4,2024108230,2026.7.4,栗東,Justify,Doubled,増田和啓,"Nancy Shuford",,
栗東,C,右,20260704,土,5:04,ラインメテオラ,,牡,3,0,長谷川浩,,149.6,127.9,107.4,88.1,71.4,55.7,40.3,25.6,12.5,21.7,20.5,19.3,16.7,15.7,15.4,14.7,13.1,12.5,2023101317,2026.7.4,栗東,リオンディーズ,ニューアイデア,大澤繁昌,日高大洋牧場,,
栗東,C,右,20260704,土,5:06,ウインロズパレード,,牝,3,0,吉田直弘,,152.5,130.3,107.8,86.2,68.9,54.0,38.3,23.5,11.5,22.2,22.5,21.6,17.3,14.9,15.7,14.8,12.0,11.5,2023101078,2026.7.4,栗東,ニューイヤーズデイ,ハッピーティア,ウイン,滝本健二,,
栗東,C,右,20260704,土,5:06,ペイシャトサモア,,牝,3,0,吉田直弘,,156.2,134.2,111.2,89.7,71.9,56.6,40.9,25.2,11.7,22.0,23.0,21.5,17.8,15.3,15.7,15.7,13.5,11.7,2023105142,2026.7.4,栗東,オーヴァルエース,ペイシャノリッジ,北所直人,鮫川啓一,,
栗東,C,右,20260704,土,5:19,スターアスコット,,牝,3,0,奥村豊,,,,,89.8,71.2,55.2,39.0,23.1,11.2,,,,18.6,16.0,16.2,15.9,11.9,11.2,2023100130,2026.7.4,栗東,モズアスコット,ハーバーコメット,会田浩史,さとう,,
栗東,C,右,20260704,土,5:19,タイセイゼスティ,,牡,3,0,奥村豊,,,,,90.1,71.6,55.5,39.2,23.5,11.6,,,,18.5,16.1,16.3,15.7,11.9,11.6,2023100969,2026.7.4,栗東,デクラレーションオブウォー,リンネ,田中成奉,下河辺牧場,,
