場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260826,水,3:12,マテンロウルクス,,牡,3,0,藤原英昭,,151.3,129.8,108.1,89.2,72.4,56.1,40.2,25.1,12.0,21.5,21.7,18.9,16.8,16.3,15.9,15.1,13.1,12.0,2023107344,2026.8.26,栗東,リオンリオン,レディアリエッタ,寺田千代乃,ノーザンファーム,,
栗東,C,右,20260826,水,4:58,アームズレジェンド,,牡,3,400,上村洋行,,143.5,122.5,102.6,84.4,68.9,53.9,38.0,23.4,11.6,21.0,19.9,18.2,15.5,15.0,15.9,14.6,11.8,11.6,2023106637,2026.8.26,栗東,ダノンレジェンド,アームズトウショウ,杉山忠国,明治牧場,,
栗東,C,右,20260826,水,4:58,エンルートフライト,,牡,2,0,池添学,,139.2,120.2,102.3,85.4,70.2,55.1,38.9,24.1,11.7,19.0,17.9,16.9,15.2,15.1,16.2,14.8,12.4,11.7,2024100037,2026.8.26,栗東,コントレイル,サピアウォーフ,シルクレーシング,天羽禮治牧場,,
栗東,C,右,20260826,水,4:58,ゴッドエスパーダ,,牡,4,1500,角田晃一,,147.4,126.2,106.1,87.0,69.6,53.6,37.6,23.1,11.1,21.2,20.1,19.1,17.4,16.0,16.0,14.5,12.0,11.1,2022106186,2026.8.26,栗東,レイデオロ,キョウワゼノビア,中西憲治,協和牧場,,
栗東,C,右,20260826,水,4:58,シーグロリオーゾ,,牡,2,未出走,池添学,,135.4,118.2,100.6,84.0,68.9,54.3,38.4,23.6,11.5,17.2,17.6,16.6,15.1,14.6,15.9,14.8,12.1,11.5,2024106742,2026.8.26,栗東,キタサンブラック,レンブランサ,名古屋友豊,ノーザンファーム,,
栗東,C,右,20260826,水,4:58,ジェントル,,牡,2,未出走,池添学,,137.9,119.8,101.9,85.2,69.8,54.9,38.7,23.9,11.7,18.1,17.9,16.7,15.4,14.9,16.2,14.8,12.2,11.7,2024103402,2026.8.26,栗東,ハービンジャー,シーズインクルーデッド,海老塚勝也,新冠橋本牧場,,
栗東,C,右,20260826,水,4:58,ステイクオール,,セ,4,400,上村洋行,,140.3,121.0,101.5,83.6,68.1,53.2,37.4,23.0,11.5,19.3,19.5,17.9,15.5,14.9,15.8,14.4,11.5,11.5,2022105848,2026.8.26,栗東,ナダル,ボールドアテンプト,キャロットファーム,社台コーポレーション白老ファーム,,
栗東,C,右,20260826,水,4:58,スマイルガーデン,,牝,3,0,西村真幸,,139.9,120.0,102.0,85.5,70.3,54.5,38.5,23.7,11.6,19.9,18.0,16.5,15.2,15.8,16.0,14.8,12.1,11.6,2023107077,2026.8.26,栗東,ナダル,スマイルシャワー,吉田勝己,ノーザンファーム,,
栗東,C,右,20260826,水,4:58,タイセイプリュム,,牝,2,未出走,西村真幸,,138.6,119.9,102.1,85.5,70.3,54.6,38.6,23.8,11.6,18.7,17.8,16.6,15.2,15.7,16.0,14.8,12.2,11.6,2024106197,2026.8.26,栗東,インディチャンプ,ヴァンフレーシュ,田中成奉,ノーザンファーム,,
栗東,C,右,20260826,水,4:58,ムスペルヘイム,,牡,2,未出走,西村真幸,,139.1,119.4,101.3,84.8,69.4,54.1,38.2,23.5,11.5,19.7,18.1,16.5,15.4,15.3,15.9,14.7,12.0,11.5,2024106342,2026.8.26,栗東,アドマイヤマーズ,ザイラ,吉田勝己,ノーザンファーム,,
栗東,C,右,20260826,水,4:58,ルクスアルカード,,牡,2,未出走,上村洋行,,142.8,121.8,102.0,84.0,68.4,53.4,37.7,23.1,11.5,21.0,19.8,18.0,15.6,15.0,15.7,14.6,11.6,11.5,2024104510,2026.8.26,栗東,キズナ,カシシ,ルクス,静内山田牧場,,
栗東,C,右,20260826,水,4:59,グランエール,,牝,2,未出走,高柳大輔,,143.1,121.6,101.4,84.4,68.8,54.2,38.5,23.3,11.1,21.5,20.2,17.0,15.6,14.6,15.7,15.2,12.2,11.1,2024100023,2026.8.26,栗東,キタサンブラック,スプリングサンダー,インゼルレーシング,天羽牧場,,
栗東,C,右,20260826,水,4:59,ゴーイントゥノヴァ,,牝,2,未出走,新谷功一,,,,,,,54.4,37.2,22.4,11.2,,,,,,17.2,14.8,11.2,11.2,2024104681,2026.8.26,栗東,キタサンブラック,ゴーイントゥザウィンドウ,柳田悠岐,千代田牧場,,
栗東,C,右,20260826,水,4:59,シャルクハフト,,牡,4,1500,清水久詞,,146.3,124.6,104.0,86.3,70.4,54.5,38.4,23.5,11.6,21.7,20.6,17.7,15.9,15.9,16.1,14.9,11.9,11.6,2022104745,2026.8.26,栗東,リアルスティール,クィーンズベスト,林正道,ノーザンファーム,,
栗東,C,右,20260826,水,4:59,ダヌラーサナ,,牝,2,0,新谷功一,,,,,,,54.7,37.5,22.5,11.1,,,,,,17.2,15.0,11.4,11.1,2024105938,2026.8.26,栗東,レイデオロ,ダヌスカズマイガール,社台レースホース,社台ファーム,,
栗東,C,右,20260826,水,4:59,ハンサム,,牡,2,未出走,清水久詞,,143.2,121.8,101.8,84.4,68.8,53.3,37.9,23.2,11.4,21.4,20.0,17.4,15.6,15.5,15.4,14.7,11.8,11.4,2024104872,2026.8.26,栗東,リオンディーズ,ユキノクイーン,石川達絵,服部牧場,,
栗東,C,右,20260826,水,4:59,フレイムスター,,牡,3,400,清水久詞,,144.4,123.2,102.6,85.0,69.4,53.7,38.0,23.3,11.4,21.2,20.6,17.6,15.6,15.7,15.7,14.7,11.9,11.4,2023101577,2026.8.26,栗東,ドレフォン,テーオーヴィーナス,辻子依旦,ヤナガワ牧場,,
栗東,C,右,20260826,水,4:59,ブルーワール,,牡,5,1500,高柳大輔,,145.1,123.2,103.1,86.0,70.6,56.1,39.5,24.4,11.6,21.9,20.1,17.1,15.4,14.5,16.6,15.1,12.8,11.6,2021110097,2026.8.26,栗東,Arrogate,Ignite,栗山学,"The New Hill Farm",,
栗東,C,右,20260826,水,4:59,マガスティール,,牡,2,未出走,高柳大輔,,143.9,122.0,101.9,84.7,69.2,54.7,38.7,23.4,11.1,21.9,20.1,17.2,15.5,14.5,16.0,15.3,12.3,11.1,2024104227,2026.8.26,栗東,リアルスティール,マガスイート,水谷昌晃,岡田牧場,,
栗東,C,右,20260826,水,4:59,メイショウヤーキス,,牡,5,1500,飯田祐史,,145.0,123.0,102.0,84.3,68.7,53.4,38.4,24.5,12.4,22.0,21.0,17.7,15.6,15.3,15.0,13.9,12.1,12.4,2021102573,2026.8.26,栗東,シニスターミニスター,メイショウスコール,松本好隆,磯野牧場,,
栗東,C,右,20260826,水,5:00,イベントホライゾン,,牡,3,900,池江泰寿,,147.6,125.4,104.2,84.7,68.4,53.5,38.3,24.2,11.7,22.2,21.2,19.5,16.3,14.9,15.2,14.1,12.5,11.7,2023107287,2026.8.26,栗東,ハービンジャー,ライツェント,金子真人ホールディングス,ノーザンファーム,,
栗東,C,右,20260826,水,5:01,エーテルワーム,,牡,2,未出走,杉山晴紀,,,,,,,52.3,36.7,22.9,11.5,,,,,,15.6,13.8,11.4,11.5,2024100731,2026.8.26,栗東,コントレイル,コンセッションズ,迫田三果子,チャンピオンズファーム,,
栗東,C,右,20260826,水,5:01,カフジポポー,,牡,2,未出走,森田直行,,148.9,127.0,103.8,83.3,67.4,52.8,37.8,23.8,11.9,21.9,23.2,20.5,15.9,14.6,15.0,14.0,11.9,11.9,2024104468,2026.8.26,栗東,エフフォーリア,ムーンフライト,加藤千豊,静内白井牧場,,
栗東,C,右,20260826,水,5:01,サンタカタリナ,,牝,3,0,杉山晴紀,,,,,,,53.2,37.2,23.0,11.5,,,,,,16.0,14.2,11.5,11.5,2023104879,2026.8.26,栗東,スワーヴリチャード,ローヌグレイシア,NICKS,杵臼牧場,,
栗東,C,右,20260826,水,5:01,ザウリ,,牡,7,900,森田直行,,145.6,123.4,102.1,83.7,67.7,52.8,38.1,24.2,12.2,22.2,21.3,18.4,16.0,14.9,14.7,13.9,12.0,12.2,2019101399,2026.8.26,栗東,ビッグアーサー,ディマクコンダ,ターフ・スポート,奥山博,,
栗東,C,右,20260826,水,5:01,フィールライクユー,,牝,3,0,森田直行,,149.5,127.4,104.2,83.5,67.6,52.9,37.9,23.9,11.9,22.1,23.2,20.7,15.9,14.7,15.0,14.0,12.0,11.9,2023106157,2026.8.26,栗東,オルフェーヴル,ヘルムヴィーゲ,ディアレストクラブ,ディアレストクラブ,,
栗東,C,右,20260826,水,5:01,レジェンダリーデイ,,セ,6,130,森田直行,,150.2,126.9,105.0,86.0,69.9,54.8,40.0,26.0,13.1,23.3,21.9,19.0,16.1,15.1,14.8,14.0,12.9,13.1,2020107018,2026.8.26,栗東,ダノンレジェンド,ハイウェイトゥグローリー,岡田牧雄,斉藤英牧場,,
栗東,C,右,20260826,水,5:01,ロードスタニング,,牡,3,400,杉山晴紀,,,,,,,51.8,36.5,22.8,11.4,,,,,,15.3,13.7,11.4,11.4,2023105793,2026.8.26,栗東,コントレイル,エンジェルフェイス,ロードホースクラブ,ケイアイファーム,,
栗東,C,右,20260826,水,5:02,サクソンジェンヌ,,牝,5,2400,高橋義忠,,141.1,120.6,101.7,83.6,67.6,51.7,36.8,23.0,11.7,20.5,18.9,18.1,16.0,15.9,14.9,13.8,11.3,11.7,2021106993,2026.8.26,栗東,"Saxon Warrior",ナイトドライヴ,福盛訓之,村上欽哉,,
栗東,C,右,20260826,水,5:02,ラッキーベイ,,牡,4,400,今野貞一,,,,,,,56.4,40.3,24.7,12.0,,,,,,16.1,15.6,12.7,12.0,2022105209,2026.8.26,栗東,モーリス,アストラサンタン,谷掛龍夫,社台ファーム,,
栗東,C,右,20260826,水,5:03,クラテロス,,牝,3,0,寺島良,,,,,88.9,71.9,55.5,39.1,24.1,11.8,,,,17.0,16.4,16.4,15.0,12.3,11.8,2023105462,2026.8.26,栗東,ホッコータルマエ,ナイトレイン,市川義美ホールディングス,天羽禮治,,
栗東,C,右,20260826,水,5:03,シホノグラツィア,,牡,3,0,佐藤悠太,,,,,87.8,70.7,54.8,38.3,23.2,11.3,,,,17.1,15.9,16.5,15.1,11.9,11.3,2023106896,2026.8.26,栗東,キズナ,ヴィアフィレンツェ,村瀬寛紀,ノーザンファーム,,
栗東,C,右,20260826,水,5:03,ハギノコラソン,,牝,4,900,寺島良,,,,,88.5,71.6,55.3,38.9,23.9,11.6,,,,16.9,16.3,16.4,15.0,12.3,11.6,2022100439,2026.8.26,栗東,ミッキーアイル,ハギノセゾン,安岡美津子,村下明博,,
栗東,C,右,20260826,水,5:03,ロードマイライフ,,牡,5,1500,佐藤悠太,,,,,88.5,71.4,55.3,38.8,23.4,11.4,,,,17.1,16.1,16.5,15.4,12.0,11.4,2021103312,2026.8.26,栗東,ロードカナロア,フェリス,ロードホースクラブ,宮内牧場,,
栗東,C,右,20260826,水,5:04,クリコバロー,,牡,3,0,渡辺薫彦,,149.0,126.0,103.2,84.6,69.3,53.0,37.4,23.5,11.8,23.0,22.8,18.6,15.3,16.3,15.6,13.9,11.7,11.8,2023101412,2026.8.26,栗東,ロジャーバローズ,クリノリトミシュル,栗本依利子,宝寄山拓樹,,
栗東,C,右,20260826,水,5:04,コースタルロード,,牝,3,0,辻野泰之,,,,,,,55.8,39.9,24.9,11.8,,,,,,15.9,15.0,13.1,11.8,2023100973,2026.8.26,栗東,ロードカナロア,ロイヤルストリート,下河辺隆行,下河辺牧場,,
栗東,C,右,20260826,水,5:04,サイトゥン,,牝,2,未出走,石坂公一,,149.3,127.5,104.4,85.4,69.8,54.4,38.3,23.6,11.4,21.8,23.1,19.0,15.6,15.4,16.1,14.7,12.2,11.4,2024106774,2026.8.26,栗東,サリオス,セイクリッドサイト,アスラン,アスラン,,
栗東,C,右,20260826,水,5:04,シュネルアンジュ,,牝,3,400,寺島良,,,,,84.6,67.7,52.3,36.7,22.8,11.3,,,,16.9,15.4,15.6,13.9,11.5,11.3,2023102948,2026.8.26,栗東,キズナ,マーガレットメドウ,インゼルレーシング,千代田牧場,,
栗東,C,右,20260826,水,5:04,ジーティーアンジュ,,牝,2,未出走,渡辺薫彦,,149.2,126.5,103.9,85.5,70.0,54.0,38.7,24.9,12.4,22.7,22.6,18.4,15.5,16.0,15.3,13.8,12.5,12.4,2024101144,2026.8.26,栗東,サートゥルナーリア,セラスチューム,田畑利彦,モリナガファーム,,
栗東,C,右,20260826,水,5:04,スマートエール,,牝,2,未出走,渡辺薫彦,,147.4,124.7,102.1,83.6,68.3,52.1,36.6,23.0,11.4,22.7,22.6,18.5,15.3,16.2,15.5,13.6,11.6,11.4,2024100590,2026.8.26,栗東,グレーターロンドン,スマートルシア,大川徹,スマート,,
栗東,C,右,20260826,水,5:04,ベネサルート,,牡,3,400,渡辺薫彦,,145.5,123.2,100.1,81.4,65.8,51.2,35.8,22.7,11.6,22.3,23.1,18.7,15.6,14.6,15.4,13.1,11.1,11.6,2023106833,2026.8.26,栗東,リオンディーズ,アッラサルーテ,サンデーレーシング,ノーザンファーム,,
栗東,C,右,20260826,水,5:04,ベリベリハッピー,,牝,3,0,渡辺薫彦,,148.8,125.3,102.7,84.0,68.6,52.4,36.9,23.2,11.6,23.5,22.6,18.7,15.4,16.2,15.5,13.7,11.6,11.6,2023104441,2026.8.26,栗東,パイロ,ヴェイルドクリス,小島將之,ハシモトフアーム,,
栗東,C,右,20260826,水,5:04,ベルヴェール,,牡,2,0,石坂公一,,148.4,126.7,104.0,85.1,69.6,54.3,38.3,23.5,11.5,21.7,22.7,18.9,15.5,15.3,16.0,14.8,12.0,11.5,2024106458,2026.8.26,栗東,モーリス,チャームドヴェール,シルクレーシング,ノーザンファーム,,
栗東,C,右,20260826,水,5:04,ママコチャ,,牝,7,20250,池江泰寿,,,,,84.5,66.7,51.2,36.8,23.1,11.2,,,,17.8,15.5,14.4,13.7,11.9,11.2,2019105394,2026.8.26,栗東,クロフネ,ブチコ,金子真人ホールディングス,ノーザンファーム,,
栗東,C,右,20260826,水,5:04,ヤマニンチェルキ,,牡,4,7350,中村直也,,148.8,127.1,104.8,84.5,68.5,53.0,37.4,23.5,12.1,21.7,22.3,20.3,16.0,15.5,15.6,13.9,11.4,12.1,2022106610,2026.8.26,栗東,フォーウィールドライブ,ヤマニンプチガトー,土井肇,錦岡牧場,,
栗東,C,右,20260826,水,5:04,リアライズグリント,,牡,3,1600,矢作芳人,,139.8,119.4,99.7,82.3,66.7,51.7,36.9,23.0,11.5,20.4,19.7,17.4,15.6,15.0,14.8,13.9,11.5,11.5,2023103720,2026.8.26,栗東,キタサンブラック,マドラスチェック,今福洋介,追分ファーム,,
栗東,C,右,20260826,水,5:04,リスグロワール,,牝,2,未出走,矢作芳人,,140.5,120.2,100.4,82.8,67.3,52.2,37.1,23.0,11.4,20.3,19.8,17.6,15.5,15.1,15.1,14.1,11.6,11.4,2024106690,2026.8.26,栗東,サートゥルナーリア,リスグラシュー,キャロットファーム,ノーザンファーム,,
栗東,C,右,20260826,水,5:05,ストレングス,,牡,5,3600,寺島良,,,,,90.6,72.8,56.6,40.0,24.3,12.0,,,,17.8,16.2,16.6,15.7,12.3,12.0,2021106658,2026.8.26,栗東,シニスターミニスター,ローレライ,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260826,水,5:05,ハッピーマン,,牡,4,6330,寺島良,,,,,89.9,72.2,55.8,39.6,24.2,11.9,,,,17.7,16.4,16.2,15.4,12.3,11.9,2022100140,2026.8.26,栗東,ダノンレジェンド,ベルミュール,田邉滋久,桑田牧場,,
栗東,C,右,20260826,水,5:08,アストラルライト,,牝,2,未出走,安田翔伍,,141.6,120.4,99.7,80.7,65.0,50.3,36.4,23.2,11.5,21.2,20.7,19.0,15.7,14.7,13.9,13.2,11.7,11.5,2024106612,2026.8.26,栗東,コントレイル,マジックアティテュード,サンデーレーシング,ノーザンファーム,,
栗東,C,右,20260826,水,5:08,ダノンブギ,,牡,4,400,安田翔伍,,142.6,121.1,100.4,81.7,66.1,51.9,37.2,23.7,11.6,21.5,20.7,18.7,15.6,14.2,14.7,13.5,12.1,11.6,2022105281,2026.8.26,栗東,エピファネイア,カジノブギ,ダノックス,社台ファーム,,
栗東,C,右,20260826,水,5:08,ラピス,,牝,3,0,安田翔伍,,143.3,121.2,102.0,84.3,69.6,54.2,38.9,25.2,12.4,22.1,19.2,17.7,14.7,15.4,15.3,13.7,12.8,12.4,2023104405,2026.8.26,栗東,コントレイル,ファヴォーラ,寺田寿男,ノースヒルズ,,
栗東,C,右,20260826,水,5:08,リリーサンダー,,牡,3,0,緒方努,,144.0,126.4,108.5,89.8,72.0,55.6,39.8,24.6,12.1,17.6,17.9,18.7,17.8,16.4,15.8,15.2,12.5,12.1,2023104172,2026.8.26,栗東,ミスチヴィアスアレックス,クロランサス,土井孝夫,高瀬牧場,,
栗東,C,右,20260826,水,5:09,デルアヴァー,,牡,4,1500,松永幹夫,,138.7,120.3,101.8,85.0,69.8,55.2,40.0,25.4,12.6,18.4,18.5,16.8,15.2,14.6,15.2,14.6,12.8,12.6,2022110054,2026.8.26,栗東,Frankel,"Amour Briller",前田幸治,"North Hills Co.",,
栗東,C,右,20260826,水,5:10,エッセンシャルサン,,牡,2,未出走,牧浦充徳,,147.9,126.6,106.1,87.3,70.3,54.6,39.0,24.3,11.9,21.3,20.5,18.8,17.0,15.7,15.6,14.7,12.4,11.9,2024104205,2026.8.26,栗東,サートゥルナーリア,シティウェルズ,河村隆平,岡田牧場,,
栗東,C,右,20260826,水,5:10,シャイック,,牝,2,未出走,牧浦充徳,,145.3,125.3,105.3,87.0,70.1,54.4,38.9,24.2,11.8,20.0,20.0,18.3,16.9,15.7,15.5,14.7,12.4,11.8,2024101062,2026.8.26,栗東,マジェスティックウォリアー,ヒザクリゲ,手嶋康雄,細川牧場,,
栗東,C,右,20260826,水,5:11,アンジェリカ,,牝,2,未出走,大根田裕,,139.9,120.8,101.9,84.1,68.1,53.0,38.0,24.0,12.1,19.1,18.9,17.8,16.0,15.1,15.0,14.0,11.9,12.1,2024103265,2026.8.26,栗東,ミスチヴィアスアレックス,チョリータ,山本堅治,対馬正,,
栗東,C,右,20260826,水,5:11,ヤマカツチャーリー,,牡,2,未出走,大根田裕,,140.9,121.7,102.4,84.3,68.2,53.1,38.2,24.3,12.2,19.2,19.3,18.1,16.1,15.1,14.9,13.9,12.1,12.2,2024104232,2026.8.26,栗東,ホットロッドチャーリー,ヤマカツルビー,山田和夫,岡田牧場,,
栗東,C,右,20260826,水,5:12,シュバルツマサムネ,,牡,4,1500,杉山佳明,,154.8,134.5,112.0,89.4,71.8,55.9,39.5,24.0,11.6,20.3,22.5,22.6,17.6,15.9,16.4,15.5,12.4,11.6,2022104887,2026.8.26,栗東,マインドユアビスケッツ,タンザニアブラック,塩澤正樹,ノーザンファーム,,
栗東,C,右,20260826,水,5:13,オーレアミスト,,セ,4,400,井上智史,,149.1,126.8,105.3,86.6,69.7,53.6,38.0,23.8,12.0,22.3,21.5,18.7,16.9,16.1,15.6,14.2,11.8,12.0,2022104841,2026.8.26,栗東,ゴールドドリーム,ジンジャーミスト,インゼルレーシング,ノーザンファーム,,
栗東,C,右,20260826,水,5:13,マハナ,,牝,5,900,井上智史,,150.7,127.9,106.2,87.2,70.2,53.6,37.8,23.6,11.8,22.8,21.7,19.0,17.0,16.6,15.8,14.2,11.8,11.8,2021106618,2026.8.26,栗東,ハービンジャー,エレーデ,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260826,水,5:13,メイショウタバル,,牡,5,41650,石橋守,,138.6,119.5,101.1,83.5,67.5,53.0,36.9,22.7,11.2,19.1,18.4,17.6,16.0,14.5,16.1,14.2,11.5,11.2,2021103272,2026.8.26,栗東,ゴールドシップ,メイショウツバクロ,松本好隆,三嶋牧場,,
栗東,C,右,20260826,水,5:13,リアライズ,,牡,6,770,石橋守,,139.9,120.7,102.0,84.3,68.1,53.4,37.4,22.9,11.2,19.2,18.7,17.7,16.2,14.7,16.0,14.5,11.7,11.2,2020105299,2026.8.26,栗東,シルバーステート,ネーラペルレ,"GET NEXT",須崎牧場,,
栗東,C,右,20260826,水,5:17,ファイツオン,,牡,5,900,藤岡健一,,,,,88.6,67.5,51.3,36.2,22.9,11.3,,,,21.1,16.2,15.1,13.3,11.6,11.3,2021100476,2026.8.26,栗東,アルアイン,ソラコマチ,前田幸治,村上牧場,,
栗東,C,右,20260826,水,5:17,ブロッサムスピア,,牡,2,未出走,藤岡健一,,,,,87.9,66.8,50.7,35.8,22.5,11.0,,,,21.1,16.1,14.9,13.3,11.5,11.0,2024107052,2026.8.26,栗東,リアルスティール,ポーレン,シルクレーシング,社台コーポレーション白老ファーム,,
栗東,C,右,20260826,水,5:18,クリノライジング,,牝,2,未出走,大橋勇樹,,143.6,122.3,102.2,83.9,68.8,53.6,38.4,24.3,12.1,21.3,20.1,18.3,15.1,15.2,15.2,14.1,12.2,12.1,2024102637,2026.8.26,栗東,イスラボニータ,ライジングサン,栗本守,鮫川啓一,,
栗東,C,右,20260826,水,5:18,マルモリムソウ,,牡,2,400,大橋勇樹,,142.2,121.5,101.4,83.2,68.1,53.0,37.8,23.7,11.7,20.7,20.1,18.2,15.1,15.1,15.2,14.1,12.0,11.7,2024101644,2026.8.26,栗東,ビッグアーサー,オリーブジュエル,山下繁美,金石牧場,,
