場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260729,水,4:58,アクセス,,牡,3,400,上村洋行,,146.2,125.1,103.8,85.1,69.2,53.6,37.8,23.0,11.4,21.1,21.3,18.7,15.9,15.6,15.8,14.8,11.6,11.4,2023100947,2026.7.29,栗東,キセキ,トリニティプレイス,石川達絵,下河辺牧場,,
栗東,C,右,20260729,水,4:58,エイヨーアメジスト,,牝,4,900,高橋康之,,,,,,,54.8,38.8,23.8,11.6,,,,,,16.0,15.0,12.2,11.6,2022109145,2026.7.29,栗東,アレスバローズ,カシノアンバー,柳田英子,柏木務,,
栗東,C,右,20260729,水,4:58,ガビーズブラザー,,牡,4,400,牧田和弥,,142.7,120.9,99.3,81.3,67.2,52.8,38.0,24.3,12.1,21.8,21.6,18.0,14.1,14.4,14.8,13.7,12.2,12.1,2022104448,2026.7.29,栗東,アポロケンタッキー,アンジュデトワール,長島和彦,へいはた牧場,,
栗東,C,右,20260729,水,4:58,ガリアルダ,,牝,2,未出走,上村洋行,,142.4,121.2,100.8,82.4,67.2,52.4,37.0,23.1,11.6,21.2,20.4,18.4,15.2,14.8,15.4,13.9,11.5,11.6,2024106661,2026.7.29,栗東,サリオス,モーベット,シルクレーシング,ノーザンファーム,,
栗東,C,右,20260729,水,4:58,ソルテヴェローチェ,,牡,2,未出走,上村洋行,,145.5,124.7,103.1,84.7,68.9,53.5,37.7,23.0,11.3,20.8,21.6,18.4,15.8,15.4,15.8,14.7,11.7,11.3,2024106640,2026.7.29,栗東,マテラスカイ,ミニーアイル,"TO RACING",ノーザンファーム,,
栗東,C,右,20260729,水,4:58,テーオーパスワード,,牡,5,4700,高柳大輔,,139.5,119.2,98.0,79.4,64.4,50.5,36.0,22.4,11.1,20.3,21.2,18.6,15.0,13.9,14.5,13.6,11.3,11.1,2021102236,2026.7.29,栗東,コパノリッキー,テーオーレイチェル,小笹公也,ヤナガワ牧場,,
栗東,C,右,20260729,水,4:58,ディープナイト,,牡,2,未出走,牧田和弥,,142.5,121.5,100.1,82.1,67.9,53.6,38.7,25.0,12.7,21.0,21.4,18.0,14.2,14.3,14.9,13.7,12.3,12.7,2024100601,2026.7.29,栗東,シュヴァルグラン,ファーマフローラ,中西功,高山牧場,,
栗東,C,右,20260729,水,4:58,バッデレイト,,牡,5,1500,上村洋行,,143.1,121.9,101.3,83.0,67.6,52.7,37.2,23.2,11.7,21.2,20.6,18.3,15.4,14.9,15.5,14.0,11.5,11.7,2021102728,2026.7.29,栗東,サトノダイヤモンド,ビーウインド,杉山忠国,杵臼牧場,,
栗東,C,右,20260729,水,4:58,ファーングロット,,牡,4,900,上村洋行,,147.0,125.7,104.3,85.7,69.8,54.1,38.2,23.4,11.6,21.3,21.4,18.6,15.9,15.7,15.9,14.8,11.8,11.6,2022105280,2026.7.29,栗東,キズナ,カウアイレーン,社台レースホース,社台ファーム,,
栗東,C,右,20260729,水,4:58,ベルソテイラ,,牝,3,400,西村真幸,,138.4,117.1,97.1,80.1,65.9,52.2,38.2,24.9,12.8,21.3,20.0,17.0,14.2,13.7,14.0,13.3,12.1,12.8,2023102641,2026.7.29,栗東,ホッコータルマエ,ティープラズマ,宮崎俊也,ゴールドアップカンパニー,,
