場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260703,金,4:58,スズカミエール,,牝,5,1000,吉村圭司,,138.7,119.1,100.3,83.7,68.9,53.8,39.2,25.3,12.6,19.6,18.8,16.6,14.8,15.1,14.6,13.9,12.7,12.6,2021102988,2026.7.3,栗東,エピファネイア,スズカローラー,永井宏明,辻牧場,,
栗東,C,右,20260703,金,4:58,ビケイムフリー,,牝,3,0,吉村圭司,,139.9,119.7,100.8,84.2,69.2,54.3,39.6,25.5,12.7,20.2,18.9,16.6,15.0,14.9,14.7,14.1,12.8,12.7,2023104381,2026.7.3,栗東,サートゥルナーリア,エレーデ,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260703,金,5:01,ジューンオアシス,,牡,3,400,飯田祐史,,155.7,132.8,110.2,88.6,69.9,53.7,38.3,23.4,11.4,22.9,22.6,21.6,18.7,16.2,15.4,14.9,12.0,11.4,2023101722,2026.7.3,栗東,ミッキーアイル,ジューンアクア,吉川潤,高昭牧場,,
栗東,C,右,20260703,金,5:03,マリアンデール,,牝,2,未出走,中村直也,,148.2,126.6,106.1,86.8,69.2,53.2,37.8,23.4,11.3,21.6,20.5,19.3,17.6,16.0,15.4,14.4,12.1,11.3,2024103955,2026.7.3,栗東,シルバーステート,スティーミーウィンドウズ,森永聡,森永聡,,
栗東,C,右,20260703,金,5:03,レイクイーン,,牝,2,未出走,中村直也,,148.5,126.7,106.1,86.9,69.3,53.2,37.9,23.5,11.4,21.8,20.6,19.2,17.6,16.1,15.3,14.4,12.1,11.4,2024105648,2026.7.3,栗東,グレーターロンドン,ルクスレジーナ,杉山忠国,明治牧場,,
栗東,C,右,20260703,金,5:04,アスクレコードモア,,牡,2,未出走,矢作芳人,,151.3,128.9,106.4,85.8,69.5,53.9,37.9,23.2,11.4,22.4,22.5,20.6,16.3,15.6,16.0,14.7,11.8,11.4,2024105811,2026.7.3,栗東,エピファネイア,カリーナミア,廣崎利洋HD,社台ファーム,,
栗東,C,右,20260703,金,5:04,アメリカンサクラ,,牡,3,0,矢作芳人,,152.3,129.9,107.3,86.6,70.3,54.6,38.6,23.6,11.5,22.4,22.6,20.7,16.3,15.7,16.0,15.0,12.1,11.5,2023110080,2026.7.3,栗東,"Liam's Map",Schon,吉澤ホールディングス,"Benson Farm",,
栗東,C,右,20260703,金,5:04,フリーガー,,牡,3,400,矢作芳人,,150.2,127.9,105.2,85.0,68.9,53.3,37.7,23.0,11.4,22.3,22.7,20.2,16.1,15.6,15.6,14.7,11.6,11.4,2023104389,2026.7.3,栗東,コントレイル,ゲットリッドオブワットアイレスユー,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260703,金,5:07,ワンダーシャッフル,,牡,3,0,渡辺薫彦,,,,,107.2,83.5,61.3,42.6,26.0,12.5,,,,23.7,22.2,18.7,16.6,13.5,12.5,2023101640,2026.7.3,栗東,アニマルキングダム,ワンダーストーリリ,山本能成,秋場牧場,,
栗東,C,右,20260703,金,5:18,タイセイフリーデン,,牡,3,0,大橋勇樹,,147.8,126.8,106.7,87.8,72.0,55.9,39.8,24.4,11.7,21.0,20.1,18.9,15.8,16.1,16.1,15.4,12.7,11.7,2023102827,2026.7.3,栗東,ダノンスマッシュ,モントボーゲン,田中成奉,高橋義浩,,
栗東,C,右,20260703,金,5:18,タマモフリージア,,牝,3,2880,大橋勇樹,,147.4,126.4,106.4,87.6,71.4,55.5,39.2,24.2,11.6,21.0,20.0,18.8,16.2,15.9,16.3,15.0,12.6,11.6,2023102467,2026.7.3,栗東,ルヴァンスレーヴ,タマモエルドラド,タマモ,岡田牧場,,
栗東,C,右,20260703,金,5:21,メイショウオーロラ,,牝,6,1500,本田優,,143.4,121.5,101.0,82.0,65.9,51.3,37.3,24.2,12.5,21.9,20.5,19.0,16.1,14.6,14.0,13.1,11.7,12.5,2020101209,2026.7.3,栗東,ホッコータルマエ,エンパイアガール,松本好隆,天羽牧場,,
栗東,C,右,20260703,金,5:21,メイショウジンソウ,,牡,3,未出走,本田優,,145.1,125.3,103.4,83.7,66.9,52.3,38.1,24.8,13.0,19.8,21.9,19.7,16.8,14.6,14.2,13.3,11.8,13.0,2023101043,2026.7.3,栗東,ゴールドドリーム,スイートマルセル,松本好隆,シンボリ牧場,,
栗東,C,右,20260703,金,5:21,メイショウズイウン,,牡,4,2400,本田優,,141.6,120.7,100.4,81.3,65.1,50.7,36.7,23.5,11.8,20.9,20.3,19.1,16.2,14.4,14.0,13.2,11.7,11.8,2022100154,2026.7.3,栗東,ホッコータルマエ,アクアブルーハート,松本好隆,高昭牧場,,
栗東,C,右,20260703,金,5:24,カルロット,,牡,3,0,武幸四郎,,,,,,,52.9,37.6,23.5,11.6,,,,,,15.3,14.1,11.9,11.6,2023105339,2026.7.3,栗東,リオンディーズ,ラルケット,キーファーズ,ノーザンファーム,,
栗東,C,右,20260703,金,5:24,スワッグウォーク,,牡,2,未出走,武幸四郎,,,,,,,55.5,39.1,24.4,12.2,,,,,,16.4,14.7,12.2,12.2,2024106558,2026.7.3,栗東,コントレイル,ブリリアントカット,藤田晋,ノーザンファーム,,
栗東,C,右,20260703,金,5:24,スーパーフラット,,牡,2,未出走,武幸四郎,,,,,,,55.6,39.3,24.6,12.2,,,,,,16.3,14.7,12.4,12.2,2024105739,2026.7.3,栗東,マテラスカイ,アルテミスハート,フィールドレーシング,社台ファーム,,
栗東,C,右,20260703,金,5:27,アスクブームキセキ,,牡,3,0,藤原英昭,,127.2,109.5,93.8,77.8,63.6,51.3,39.0,26.5,13.6,17.7,15.7,16.0,14.2,12.3,12.3,12.5,12.9,13.6,2023100472,2026.7.3,栗東,コントレイル,ストレイトガール,廣崎利洋HD,"ASK STUD",,
栗東,C,右,20260703,金,6:21,マコトエウロペ,,牝,3,0,昆貢,,151.4,127.9,106.7,85.7,68.2,52.5,37.1,22.9,11.5,23.5,21.2,21.0,17.5,15.7,15.4,14.2,11.4,11.5,2023105054,2026.7.3,栗東,サートゥルナーリア,ジュデッカ,ディアマント,宮内牧場,,
