場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260904,金,2:10,メイショウタバル,,牡,5,41650,石橋守,,145.2,121.5,99.3,79.3,63.9,49.8,35.7,22.4,11.2,23.7,22.2,20.0,15.4,14.1,14.1,13.3,11.2,11.2,2021103272,2026.9.4,栗東,ゴールドシップ,メイショウツバクロ,松本好隆,三嶋牧場,,
栗東,C,右,20260904,金,5:01,クリスタルタワー,,牝,3,0,寺島良,,,,,84.5,67.2,51.3,36.9,23.7,12.2,,,,17.3,15.9,14.4,13.2,11.5,12.2,2023101029,2026.9.4,栗東,タワーオブロンドン,ミスマンマミーア,レッドマジック,新生ファーム,,
栗東,C,右,20260904,金,5:19,ジョイザモーメント,,牝,2,未出走,橋田宜長,,136.8,118.0,99.8,82.8,67.3,52.5,37.9,24.3,12.3,18.8,18.2,17.0,15.5,14.8,14.6,13.6,12.0,12.3,2024101882,2026.9.4,栗東,パイロ,プレインズウーマン,KRジャパン,谷川牧場,,
栗東,C,右,20260904,金,5:19,ミスティビーコン,,牡,2,未登録,,,137.9,118.3,100.0,82.8,,52.4,37.8,24.3,,19.6,18.3,17.2,,,14.6,13.5,,,2024104900,2026.9.4,,ダノンキングリー,ミッキーポーチ,,藤川フアーム,,
栗東,C,右,20260904,金,6:41,ゼットレジーナ,,牝,5,900,吉田直弘,,142.4,122.4,103.0,83.9,68.2,52.9,37.5,23.3,11.2,20.0,19.4,19.1,15.7,15.3,15.4,14.2,12.1,11.2,2021105919,2026.9.4,栗東,ニューイヤーズデイ,ハービンマオ,フォーレスト,登別上水牧場,,
栗東,C,右,20260904,金,6:45,ゼットリアン,,牡,6,3600,吉田直弘,,136.1,116.7,100.1,84.0,69.1,54.7,40.0,25.9,12.9,19.4,16.6,16.1,14.9,14.4,14.7,14.1,13.0,12.9,2020104760,2026.9.4,栗東,モーリス,ネオシルヴィア,フォーレスト,フジワラフアーム,,
栗東,C,右,20260904,金,7:21,ツーエムクロノス,,牡,4,900,本田優,,154.3,128.1,103.3,81.4,65.5,50.7,36.0,22.3,11.0,26.2,24.8,21.9,15.9,14.8,14.7,13.7,11.3,11.0,2022103651,2026.9.4,栗東,ノーブルミッション,スペランツァーレ,村上憲政,小倉光博,,
美浦,D,右,20260904,金,5:00,ヴァズレーヌ,,牝,5,900,嘉藤貴行,,,,,87.0,68.7,52.8,38.5,24.6,12.1,,,,18.3,15.9,14.3,13.9,12.5,12.1,2021106707,2026.9.4,美浦,フリオーソ,ルヴェソンヴェール,ノルマンディーサラブレッドレーシング,ハシモトフアーム,,
美浦,D,右,20260904,金,5:09,ストラクチャー,,セ,5,400,和田正一,,,,,88.5,69.7,54.1,39.3,25.1,11.7,,,,18.8,15.6,14.8,14.2,13.4,11.7,2021101216,2026.9.4,美浦,リアルスティール,サンヴィヴァン,山内晃,木部ファーム,,
美浦,D,右,20260904,金,5:09,ブライティアロード,,牝,3,0,和田正一,,,,,92.1,71.1,54.7,40.0,25.9,12.7,,,,21.0,16.4,14.7,14.1,13.2,12.7,2023100573,2026.9.4,美浦,ダノンスマッシュ,ブライティアレディ,小林昌志,雅牧場,,
