場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260730,木,4:58,エングルマン,,牡,3,0,西村真幸,,145.0,121.9,101.8,83.9,68.9,53.4,38.0,23.3,11.3,23.1,20.1,17.9,15.0,15.5,15.4,14.7,12.0,11.3,2023110077,2026.7.30,栗東,Peltzer,"Didnt Even Kiss Me",吉田和美,"Mr J Spackman",,
栗東,C,右,20260730,木,4:58,ガルディエンヌ,,牝,3,0,高橋亮,,145.3,122.8,101.7,83.8,68.9,53.6,37.6,23.4,11.6,22.5,21.1,17.9,14.9,15.3,16.0,14.2,11.8,11.6,2023106926,2026.7.30,栗東,ドレフォン,エリティエール,キャロットファーム,ノーザンファーム,,
栗東,C,右,20260730,木,4:58,セルズパワー,,牡,4,400,牧田和弥,,147.7,125.6,103.6,84.3,68.2,53.0,38.0,23.6,11.4,22.1,22.0,19.3,16.1,15.2,15.0,14.4,12.2,11.4,2022102052,2026.7.30,栗東,サトノアラジン,ファーマペニー,中西功,細川牧場,,
栗東,C,右,20260730,木,4:58,プロトポロス,,牡,6,2400,西村真幸,,144.5,121.5,101.2,83.4,68.4,53.0,37.6,23.0,11.0,23.0,20.3,17.8,15.0,15.4,15.4,14.6,12.0,11.0,2020103325,2026.7.30,栗東,"War Front",キャヴァルドレ,キャロットファーム,ノーザンファーム,,
栗東,C,右,20260730,木,4:58,ホウオウワールド,,牡,2,未出走,池江泰寿,,138.3,119.7,100.5,82.4,66.3,51.2,36.7,22.7,11.0,18.6,19.2,18.1,16.1,15.1,14.5,14.0,11.7,11.0,2024106491,2026.7.30,栗東,ロードカナロア,ナスティア,小笹芳央,ノーザンファーム,,
栗東,C,右,20260730,木,4:58,マイバレンタイン,,牡,3,900,池江泰寿,,136.9,118.2,99.0,81.2,65.5,50.2,36.1,22.5,11.0,18.7,19.2,17.8,15.7,15.3,14.1,13.6,11.5,11.0,2023106283,2026.7.30,栗東,キズナ,キトゥンズクイーン,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260730,木,4:58,マイベスティー,,牡,3,0,高橋亮,,145.9,123.2,102.1,84.3,69.2,53.9,37.8,23.4,11.6,22.7,21.1,17.8,15.1,15.3,16.1,14.4,11.8,11.6,2023103250,2026.7.30,栗東,イスラボニータ,ゲットザピクチャー,増田江利子,前田牧場,,
栗東,C,右,20260730,木,4:58,モチモチチャン,,牝,3,0,西村真幸,,146.0,122.9,102.2,84.6,69.4,53.9,38.5,23.6,11.3,23.1,20.7,17.6,15.2,15.5,15.4,14.9,12.3,11.3,2023104925,2026.7.30,栗東,デクラレーションオブウォー,エオスモン,大和屋暁,辻牧場,,
栗東,C,右,20260730,木,4:59,グランドフィナーレ,,牡,3,0,橋口慎介,,145.9,124.2,102.2,83.7,67.8,52.6,37.6,23.7,11.8,21.7,22.0,18.5,15.9,15.2,15.0,13.9,11.9,11.8,2023102028,2026.7.30,栗東,シルバーステート,クルソラ,京都ホースレーシング,グランデファーム,,
栗東,C,右,20260730,木,4:59,サトノディヴァイン,,牡,3,0,橋口慎介,,147.7,125.4,103.6,84.9,69.1,53.7,38.5,24.3,12.2,22.3,21.8,18.7,15.8,15.4,15.2,14.2,12.1,12.2,2023105010,2026.7.30,栗東,サトノダイヤモンド,サティアナ,里見治,三嶋牧場,,
栗東,C,右,20260730,木,5:00,アブキールベイ,,牝,4,2950,坂口智康,,140.0,119.8,100.2,82.2,66.1,51.3,36.7,23.0,11.3,20.2,19.6,18.0,16.1,14.8,14.6,13.7,11.7,11.3,2022101623,2026.7.30,栗東,ファインニードル,アゴベイ,ゴドルフィン,ダーレー・ジャパン・ファーム,,
栗東,C,右,20260730,木,5:00,シュプレヒコール,,牡,2,0,清水久詞,,151.8,127.7,105.6,85.9,69.4,53.3,38.2,24.0,11.4,24.1,22.1,19.7,16.5,16.1,15.1,14.2,12.6,11.4,2024105437,2026.7.30,栗東,ジャンダルム,フィオリキアリ,槙和美,土居牧場,,
栗東,C,右,20260730,木,5:01,メイショウゴッホ,,牡,3,0,飯田祐史,,157.2,132.8,110.2,90.0,71.3,53.9,37.2,22.7,11.4,24.4,22.6,20.2,18.7,17.4,16.7,14.5,11.3,11.4,2023102061,2026.7.30,栗東,ヴァンゴッホ,メイショウナデシコ,松本好隆,松栄牧場,,
栗東,C,右,20260730,木,5:02,サクライロマウコロ,,牝,3,0,小椋研介,,137.0,118.4,99.8,83.2,68.4,53.6,38.5,24.0,11.9,18.6,18.6,16.6,14.8,14.8,15.1,14.5,12.1,11.9,2023103406,2026.7.30,栗東,クリソベリル,サツマキリコ,社台レースホース,社台ファーム,,
栗東,C,右,20260730,木,5:02,ダズリングダンス,,セ,6,790,小椋研介,,133.8,114.5,95.9,79.1,65.0,51.2,37.2,23.3,11.8,19.3,18.6,16.8,14.1,13.8,14.0,13.9,11.5,11.8,2020105957,2026.7.30,栗東,タイセイレジェンド,サンバダンサー,京都ホースレーシング,村上進治,,
