場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260710,金,4:59,エコログロウ,,牡,3,400,牧浦充徳,,,,,,,68.9,50.9,32.8,16.1,,,,,,18.0,18.1,16.7,16.1,2023100961,2026.7.10,栗東,ドレフォン,ペイザージュ,原村正紀,下河辺牧場,,
栗東,C,右,20260710,金,4:59,グッジョブ,,牡,6,2400,牧浦充徳,,,,,,,68.4,49.8,32.4,16.2,,,,,,18.6,17.4,16.2,16.2,2020101182,2026.7.10,栗東,ベストウォーリア,ハッピーロングラン,馬場幸夫,雅牧場,,
栗東,C,右,20260710,金,4:59,シェーラ,,牝,4,400,牧田和弥,,148.7,127.2,106.9,88.2,71.0,54.8,38.3,22.9,11.4,21.5,20.3,18.7,17.2,16.2,16.5,15.4,11.5,11.4,2022102139,2026.7.10,栗東,フィエールマン,ザッハトルテ,永田和彦,森永牧場,,
栗東,C,右,20260710,金,4:59,スマートクラビ,,牡,4,400,中村直也,,,,,,,71.8,52.9,34.0,17.1,,,,,,18.9,18.9,16.9,17.1,2022103946,2026.7.10,栗東,マジェスティックウォリアー,スマートアテナ,大川徹,静内山田牧場,,
栗東,C,右,20260710,金,4:59,メイショウテンジン,,牡,3,0,高橋亮,,165.2,144.8,124.6,106.5,88.8,70.4,50.9,32.2,15.9,20.4,20.2,18.1,17.7,18.4,19.5,18.7,16.3,15.9,2023106567,2026.7.10,栗東,フォーウィールドライブ,メイショウミソラ,松本好隆,富田牧場,,
栗東,C,右,20260710,金,4:59,ルブリアン,,牡,4,400,高橋亮,,165.8,145.1,125.2,105.7,87.3,69.2,50.5,32.3,15.9,20.7,19.9,19.5,18.4,18.1,18.7,18.2,16.4,15.9,2022106320,2026.7.10,栗東,シルバーステート,ネーラペルレ,"GET NEXT",須崎牧場,,
栗東,C,右,20260710,金,5:00,サンデーファンデー,,牡,6,9550,東田明士,,,,,,,69.6,51.2,33.1,16.9,,,,,,18.4,18.1,16.2,16.9,2020104136,2026.7.10,栗東,スズカコーズウェイ,ファーストレディ,吉澤ホールディングス,グランド牧場,,
栗東,C,右,20260710,金,5:01,サンライズジュピタ,,牡,4,400,石坂公一,,,,,,,75.9,54.6,34.7,17.2,,,,,,21.3,19.9,17.5,17.2,2022103307,2026.7.10,栗東,ディスクリートキャット,ラブリーアリュール,松岡隆雄,ミリオンファーム,,
栗東,C,右,20260710,金,5:01,ハイディージェン,,セ,5,900,森田直行,,,,,,,71.5,52.8,34.5,17.3,,,,,,18.7,18.3,17.2,17.3,2021103821,2026.7.10,栗東,ファインニードル,エステフ,岡田牧雄,桜井牧場,,
栗東,C,右,20260710,金,5:01,ヴァンドゥーヴル,,牡,3,0,石坂公一,,,,,,,77.4,55.7,35.0,17.2,,,,,,21.7,20.7,17.8,17.2,2023105232,2026.7.10,栗東,オルフェーヴル,オメガドーヴィル,犬塚悠治郎,社台ファーム,,
