場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260716,木,4:58,アステルディーヴァ,,牝,3,0,西村真幸,,135.0,114.5,95.5,78.9,64.2,50.0,35.7,22.6,11.4,20.5,19.0,16.6,14.7,14.2,14.3,13.1,11.2,11.4,2023104883,2026.7.16,栗東,リオンディーズ,ジュリエットソング,小島正宏,酒井牧場,,
栗東,C,右,20260716,木,4:58,ダノンオブアイデア,,牡,3,0,藤原英昭,,135.0,117.7,100.8,84.8,69.8,54.1,37.8,23.5,11.7,17.3,16.9,16.0,15.0,15.7,16.3,14.3,11.8,11.7,2023103398,2026.7.16,栗東,エピファネイア,コンペティションオブアイデアズ,ダノックス,社台ファーム,,
栗東,C,右,20260716,木,4:58,ベランジェール,,牝,5,400,西村真幸,,133.6,113.0,94.5,78.3,63.8,50.1,36.0,22.7,11.5,20.6,18.5,16.2,14.5,13.7,14.1,13.3,11.2,11.5,2021105484,2026.7.16,栗東,モーリス,キャリコ,DMMドリームクラブ,ノーザンファーム,,
栗東,C,右,20260716,木,4:58,ラヴオントップ,,牝,5,900,西村真幸,,134.6,114.4,95.3,78.8,64.3,50.5,36.3,23.1,11.9,20.2,19.1,16.5,14.5,13.8,14.2,13.2,11.2,11.9,2021104399,2026.7.16,栗東,ヘニーヒューズ,サトノフラリッシュ,フジワラ・ファーム,フジワラフアーム,,
栗東,C,右,20260716,木,4:58,ヴィリアリート,,牝,4,1500,西村真幸,,134.4,113.8,95.4,78.9,64.6,50.5,36.1,22.8,11.5,20.6,18.4,16.5,14.3,14.1,14.4,13.3,11.3,11.5,2022105853,2026.7.16,栗東,ナダル,メリーウィドウ,シルクレーシング,社台コーポレーション白老ファーム,,
栗東,C,右,20260716,木,4:59,コックスコーム,,牡,2,未出走,中内田充,,143.2,123.4,104.0,86.1,69.5,53.4,37.5,23.4,11.8,19.8,19.4,17.9,16.6,16.1,15.9,14.1,11.6,11.8,2024106416,2026.7.16,栗東,ナダル,スーブレット,金子真人ホールディングス,ノーザンファーム,,
栗東,C,右,20260716,木,4:59,サトノクローク,,牡,6,1500,橋口慎介,,145.7,124.3,102.6,83.8,68.4,53.2,37.8,23.1,11.4,21.4,21.7,18.8,15.4,15.2,15.4,14.7,11.7,11.4,2020106667,2026.7.16,栗東,サトノクラウン,トーコーユズキ,里見治,辻牧場,,
栗東,C,右,20260716,木,4:59,ダノンミッドナイト,,牡,3,0,中内田充,,144.1,124.7,104.8,86.3,69.5,53.4,37.5,23.3,11.7,19.4,19.9,18.5,16.8,16.1,15.9,14.2,11.6,11.7,2023105335,2026.7.16,栗東,コントレイル,モアナ,ダノックス,ノーザンファーム,,
栗東,C,右,20260716,木,4:59,ヴァンアグレアブル,,牝,4,900,橋口慎介,,146.6,125.3,103.5,84.7,69.1,53.9,38.4,23.5,11.8,21.3,21.8,18.8,15.6,15.2,15.5,14.9,11.7,11.8,2022105058,2026.7.16,栗東,ルヴァンスレーヴ,マトリョーシカ,吉田勝己,ノーザンファーム,,
栗東,C,右,20260716,木,5:00,ラトラース,,セ,4,400,中内田充,,141.6,122.6,102.9,82.8,66.6,52.0,36.6,22.4,11.2,19.0,19.7,20.1,16.2,14.6,15.4,14.2,11.2,11.2,2022105194,2026.7.16,栗東,キズナ,ローブティサージュ,シルクレーシング,ノーザンファーム,,
栗東,C,右,20260716,木,5:02,シルフズミスチーフ,,牝,4,900,池江泰寿,,,,,86.1,68.2,52.4,37.5,23.3,11.3,,,,17.9,15.8,14.9,14.2,12.0,11.3,2022110001,2026.7.16,栗東,"Into Mischief",Heavenhasmynikki,G1レーシング,"Northern Racing",,
