場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,左,20260823,日,3:58,カズタンジャー,,牡,5,4420,新谷功一,,142.7,123.3,104.4,86.8,70.7,55.2,39.0,24.2,11.7,19.4,18.9,17.6,16.1,15.5,16.2,14.8,12.5,11.7,2021101259,2026.8.23,栗東,ドレフォン,ダウンタウンブギ,吉田和美,クラウン日高牧場,,
栗東,C,左,20260823,日,4:00,キリマンジェロタフ,,牡,2,未出走,橋口慎介,,172.9,145.6,120.7,98.8,78.7,58.6,40.7,26.1,13.2,27.3,24.9,21.9,20.1,20.1,17.9,14.6,12.9,13.2,2024102489,2026.8.23,栗東,サートゥルナーリア,ユーロナイトメア,前田晋二,笠松牧場,,
栗東,C,左,20260823,日,4:00,ディーエストッキー,,牡,5,300,橋口慎介,,174.0,146.2,121.0,99.2,79.1,58.7,40.6,26.0,13.1,27.8,25.2,21.8,20.1,20.4,18.1,14.6,12.9,13.1,2021105098,2026.8.23,栗東,レッドスパーダ,セデュウシング,石橋充教,社台ファーム,,
栗東,C,左,20260823,日,4:07,フェスティヴドレス,,牝,3,900,岡田稲男,,150.7,128.4,107.3,88.3,71.4,55.7,40.3,25.5,12.2,22.3,21.1,19.0,16.9,15.7,15.4,14.8,13.3,12.2,2023101113,2026.8.23,栗東,パイロ,エンジェヌー,ゴドルフィン,ダーレー・ジャパン・ファーム,,
栗東,C,左,20260823,日,4:08,オメガダフネ,,牡,2,未出走,柴田卓,,,,,,87.7,58.5,40.2,24.7,11.7,,,,,29.2,18.3,15.5,13.0,11.7,2024104092,2026.8.23,栗東,マテラスカイ,ハタノルミエール,原禮子,大滝康晴,,
栗東,C,左,20260823,日,4:08,サンロンブル,,牡,3,0,柴田卓,,,,,,90.1,58.9,40.6,25.5,12.9,,,,,31.2,18.3,15.1,12.6,12.9,2023106724,2026.8.23,栗東,エピカリス,リンガスウーノ,ラ・メール,松浦牧場,,
栗東,C,左,20260823,日,4:08,ジェントル,,牡,2,未出走,池添学,,,,,,70.7,53.9,38.4,24.3,12.3,,,,,16.8,15.5,14.1,12.0,12.3,2024103402,2026.8.23,栗東,ハービンジャー,シーズインクルーデッド,海老塚勝也,新冠橋本牧場,,
栗東,C,左,20260823,日,4:08,プッシュザリミット,,牡,2,0,柴田卓,,,,,,89.1,58.6,40.5,24.9,11.8,,,,,30.5,18.1,15.6,13.1,11.8,2024108113,2026.8.23,栗東,アールスター,ツォルフェアアイン,KRジャパン,本田土寿,,
栗東,C,左,20260823,日,4:08,ポエットリー,,牝,5,1500,平田修,,147.9,126.7,106.2,88.0,70.9,54.5,38.7,24.6,12.0,21.2,20.5,18.2,17.1,16.4,15.8,14.1,12.6,12.0,2021105202,2026.8.23,栗東,ダイワメジャー,ブギーダモーレ,吉田昌久,社台ファーム,,
栗東,C,左,20260823,日,4:13,キムケンシーサー,,牡,2,0,前川恭子,,,,,,75.9,56.3,39.7,25.1,12.5,,,,,19.6,16.6,14.6,12.6,12.5,2024101140,2026.8.23,栗東,グレーターロンドン,キムケンリアン,木村永浩,モリナガファーム,,
栗東,C,左,20260823,日,4:24,タガノバビロン,,牡,4,2400,西園翔太,,145.5,123.9,103.3,85.2,69.5,53.5,38.1,23.6,11.3,21.6,20.6,18.1,15.7,16.0,15.4,14.5,12.3,11.3,2022106553,2026.8.23,栗東,ヘニーヒューズ,スペシャルディナー,八木良司,新冠タガノファーム,,
栗東,C,左,20260823,日,4:24,ファルカータ,,牝,3,400,友道康夫,,,,,,74.9,55.8,39.0,24.0,11.5,,,,,19.1,16.8,15.0,12.5,11.5,2023105804,2026.8.23,栗東,エピファネイア,スピニングワイルドキャット,ロードホースクラブ,ケイアイファーム,,
栗東,C,左,20260823,日,4:25,クロームクロス,,牡,3,0,西園翔太,,150.4,130.5,109.6,90.3,72.6,54.9,38.9,25.1,12.6,19.9,20.9,19.3,17.7,17.7,16.0,13.8,12.5,12.6,2023102887,2026.8.23,栗東,ミスターメロディ,アンシェンヌヴィル,山田侑司,千代田牧場,,
栗東,C,左,20260823,日,4:25,ラプチュラス,,牝,2,未出走,西園翔太,,150.3,130.9,110.4,91.6,74.0,56.3,40.5,26.5,12.6,19.4,20.5,18.8,17.6,17.7,15.8,14.0,13.9,12.6,2024107039,2026.8.23,栗東,エフフォーリア,ヒルダ,ライオンレースホース,社台コーポレーション白老ファーム,,
栗東,C,左,20260823,日,4:26,コルレオニス,,牡,5,1500,友道康夫,,,,,,76.6,56.7,39.8,24.5,11.8,,,,,19.9,16.9,15.3,12.7,11.8,2021105704,2026.8.23,栗東,レイデオロ,ヒストリックスター,キャロットファーム,ノーザンファーム,,
栗東,C,左,20260823,日,4:28,グランヴィノス,,牡,6,3250,友道康夫,,150.4,129.8,110.3,93.1,76.6,59.5,41.4,25.3,12.4,20.6,19.5,17.2,16.5,17.1,18.1,16.1,12.9,12.4,2020103522,2026.8.23,栗東,キタサンブラック,ハルーワスウィート,佐々木主浩,ノーザンファーム,,
栗東,C,左,20260823,日,4:28,ビーチェマーレ,,セ,3,400,友道康夫,,146.3,127.2,108.2,90.4,74.1,57.2,40.2,24.5,11.4,19.1,19.0,17.8,16.3,16.9,17.0,15.7,13.1,11.4,2023107140,2026.8.23,栗東,ロードカナロア,ドリームアンドドゥ,キーファーズ,ノーザンファーム,,
栗東,C,左,20260823,日,4:30,ジュンブロッサム,,牡,7,6550,友道康夫,,145.7,123.6,103.5,84.4,67.8,52.1,37.0,22.9,11.3,22.1,20.1,19.1,16.6,15.7,15.1,14.1,11.6,11.3,2019105118,2026.8.23,栗東,ワールドエース,エンプレスティアラ,河合純二,ノーザンファーム,,
栗東,C,左,20260823,日,4:39,ロックターミガン,,牡,3,3550,石坂公一,,148.3,128.2,109.4,91.5,74.6,58.0,41.9,26.5,12.6,20.1,18.8,17.9,16.9,16.6,16.1,15.4,13.9,12.6,2023106816,2026.8.23,栗東,シスキン,リリカルホワイト,キャロットファーム,社台コーポレーション白老ファーム,,
栗東,C,左,20260823,日,4:41,ケンシロウワールド,,牡,2,0,森秀行,,155.2,131.0,109.0,88.9,70.8,53.9,37.8,24.0,12.1,24.2,22.0,20.1,18.1,16.9,16.1,13.8,11.9,12.1,2024108272,2026.8.23,栗東,Violence,"Colby Cakes","Serpent Partners","Four Roses Partners & Josh Green",,
栗東,C,左,20260823,日,4:41,ジャスパーレビン,,牡,2,未出走,森秀行,,153.9,129.0,106.9,87.2,69.3,52.6,37.3,23.6,11.6,24.9,22.1,19.7,17.9,16.7,15.3,13.7,12.0,11.6,2024108274,2026.8.23,栗東,Charlatan,Interrogation,加藤和夫,"Emcee Stable LLC and Fortune Farm",,
栗東,C,左,20260823,日,4:43,サンコンクエスト,,牝,4,900,渡辺薫彦,,154.9,129.8,109.0,90.7,74.9,58.4,41.5,25.0,12.0,25.1,20.8,18.3,15.8,16.5,16.9,16.5,13.0,12.0,2022104970,2026.8.23,栗東,サートゥルナーリア,ビッグワールド,中平和宏,ノーザンファーム,,
栗東,C,左,20260823,日,4:44,ジュンヴァッテッド,,牡,3,0,浜田多実,,143.9,123.4,104.1,86.4,71.0,55.3,39.9,25.9,13.3,20.5,19.3,17.7,15.4,15.7,15.4,14.0,12.6,13.3,2023106998,2026.8.23,栗東,ワールドエース,コケレール,河合純二,ノーザンファーム,,
栗東,C,左,20260823,日,4:48,ダイメイプリンス,,牡,3,0,森田直行,,147.0,125.1,103.0,83.7,68.0,52.2,37.5,24.0,12.0,21.9,22.1,19.3,15.7,15.8,14.7,13.5,12.0,12.0,2023101606,2026.8.23,栗東,シルバーステート,ダイメイプリンセス,宮本孝一,横井哲,,
栗東,C,左,20260823,日,4:48,フィールライクユー,,牝,3,0,森田直行,,147.7,125.7,103.6,84.3,68.5,52.7,37.8,24.0,12.1,22.0,22.1,19.3,15.8,15.8,14.9,13.8,11.9,12.1,2023106157,2026.8.23,栗東,オルフェーヴル,ヘルムヴィーゲ,ディアレストクラブ,ディアレストクラブ,,
栗東,C,左,20260823,日,4:51,フェゲフォイア,,牡,6,300,岡田稲男,,144.6,123.1,104.4,87.8,71.9,55.5,40.1,25.5,12.6,21.5,18.7,16.6,15.9,16.4,15.4,14.6,12.9,12.6,2020106355,2026.8.23,栗東,アドマイヤムーン,アリアプーラ,一村哲也,ガーベラパークスタツド,,
栗東,C,左,20260823,日,4:55,マハナ,,牝,5,900,井上智史,,146.1,124.4,104.7,86.1,68.8,52.6,38.0,24.1,11.9,21.7,19.7,18.6,17.3,16.2,14.6,13.9,12.2,11.9,2021106618,2026.8.23,栗東,ハービンジャー,エレーデ,ノースヒルズ,ノースヒルズ,,
