場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,左,20260809,日,3:58,アグレイビューティ,,牝,3,400,上村洋行,,143.1,123.6,104.3,86.6,70.0,54.5,39.2,24.9,12.4,19.5,19.3,17.7,16.6,15.5,15.3,14.3,12.5,12.4,2023103676,2026.8.9,栗東,コントレイル,アレイヴィングビューティ,G1レーシング,追分ファーム,,
栗東,C,左,20260809,日,3:58,ヤンキーバローズ,,牡,4,2450,上村洋行,,145.2,125.0,104.3,85.7,69.6,54.1,38.6,24.5,12.2,20.2,20.7,18.6,16.1,15.5,15.5,14.1,12.3,12.2,2022103051,2026.8.9,栗東,エピファネイア,キャンディバローズ,猪熊広次,富田牧場,,
栗東,C,左,20260809,日,3:58,ルクスアルカード,,牡,2,未出走,上村洋行,,142.4,123.0,104.0,86.2,69.7,54.4,39.2,24.9,12.4,19.4,19.0,17.8,16.5,15.3,15.2,14.3,12.5,12.4,2024104510,2026.8.9,栗東,キズナ,カシシ,ルクス,静内山田牧場,,
栗東,C,左,20260809,日,3:59,パンサーズ,,牡,3,0,今野貞一,,131.5,112.6,94.2,78.6,65.2,51.5,36.8,23.4,11.7,18.9,18.4,15.6,13.4,13.7,14.7,13.4,11.7,11.7,2023104325,2026.8.9,栗東,ダノンプレミアム,タガノフラッデル,宇治田原優駿ステーブル,新冠タガノファーム,,
栗東,C,左,20260809,日,4:00,オースミサイファー,,牡,3,0,宮本博,,,,,,80.8,60.2,41.9,25.5,12.2,,,,,20.6,18.3,16.4,13.3,12.2,2023105634,2026.8.9,栗東,タワーオブロンドン,ナリタスカイ,オースミ,白井牧場,,
栗東,C,左,20260809,日,4:00,ティンクルピクシー,,牝,2,未出走,宮本博,,,,,,79.0,59.1,41.2,25.2,12.3,,,,,19.9,17.9,16.0,12.9,12.3,2024103560,2026.8.9,栗東,アニマルキングダム,マリスドランジュ,ノースヒルズ,平山牧場,,
栗東,C,左,20260809,日,4:00,パラフローラ,,牝,3,0,今野貞一,,,,,,78.0,58.6,39.9,24.7,12.0,,,,,19.4,18.7,15.2,12.7,12.0,2023105646,2026.8.9,栗東,ブリックスアンドモルタル,パラフレーズ,水上千歳,笠松牧場,,
栗東,C,左,20260809,日,4:01,フライングブレード,,牡,6,1500,飯田祐史,,161.8,137.0,113.7,92.7,74.5,56.8,39.7,24.3,12.0,24.8,23.3,21.0,18.2,17.7,17.1,15.4,12.3,12.0,2020100906,2026.8.9,栗東,ビッグアーサー,ルプス,中辻明,バンブー牧場,,
栗東,C,左,20260809,日,4:02,シンゼンコジロウ,,牡,3,0,飯田祐史,,165.5,145.1,124.8,104.3,83.1,61.6,41.8,24.8,12.5,20.4,20.3,20.5,21.2,21.5,19.8,17.0,12.3,12.5,2023107480,2026.8.9,栗東,サンダースノー,ポラリス,原司郎,大作ステーブル,,
栗東,C,左,20260809,日,4:03,アモロロプーロ,,牡,2,未出走,高橋康之,,152.9,132.6,112.0,92.7,74.3,56.7,39.6,24.3,11.7,20.3,20.6,19.3,18.4,17.6,17.1,15.3,12.6,11.7,2024101492,2026.8.9,栗東,ゴールドシップ,ジオパーククイーン,福盛訓之,様似共栄牧場,,
