栗東,20260731,金,4:59,プッシュオン,,牡,6,1500,西村真幸,56.6,40.1,25.4,12.3,16.5,14.7,13.1,12.3
栗東,20260731,金,5:00,ダイイズキャスト,,牡,3,400,新谷功一,51.3,37.5,25.0,12.8,13.8,12.5,12.2,12.8
栗東,20260731,金,5:00,マイシドニー,,牡,3,0,新谷功一,51.7,38.3,26.4,13.7,13.4,11.9,12.7,13.7
栗東,20260731,金,5:00,リフラ,,牡,3,0,西村真幸,62.4,45.5,29.6,14.2,16.9,15.9,15.4,14.2
栗東,20260731,金,5:01,エスカル,,牡,5,2400,森秀行,51.4,38.0,25.1,12.5,13.4,12.9,12.6,12.5
栗東,20260731,金,5:01,ミッキーロビン,,牡,3,0,大久保龍,53.5,39.1,26.1,13.1,14.4,13.0,13.0,13.1
栗東,20260731,金,5:01,ヴェロクオーレ,,牝,5,1180,石坂公一,53.9,39.0,25.5,12.6,14.9,13.5,12.9,12.6
栗東,20260731,金,5:02,アルテヴェローチェ,,牡,4,3600,須貝尚介,54.0,38.3,24.4,12.0,15.7,13.9,12.4,12.0
栗東,20260731,金,5:02,カレンハウ,,牡,2,400,柴田卓,54.0,38.9,25.4,12.2,15.1,13.5,13.2,12.2
栗東,20260731,金,5:02,ニテンイチリュウ,,牡,3,0,高橋康之,60.1,43.3,28.0,14.1,16.8,15.3,13.9,14.1
栗東,20260731,金,5:04,ホウオウタイタン,,牝,4,900,須貝尚介,64.7,46.9,29.8,14.5,17.8,17.1,15.3,14.5
栗東,20260731,金,5:05,スマートエトワール,,牝,3,0,辻野泰之,63.0,45.4,29.1,14.5,17.6,16.3,14.6,14.5
栗東,20260731,金,5:07,ロールスワン,,牡,3,0,中内田充,54.9,40.0,25.8,12.8,14.9,14.2,13.0,12.8
栗東,20260731,金,5:11,ロールザダイス,,セ,4,900,池江泰寿,60.5,44.0,28.4,14.0,16.5,15.6,14.4,14.0
栗東,20260731,金,5:13,コスモストーム,,牡,4,900,北出成人,57.6,42.0,27.9,14.0,15.6,14.1,13.9,14.0
栗東,20260731,金,5:13,トウカイツバキ,,牝,3,0,北出成人,56.0,40.2,26.0,12.9,15.8,14.2,13.1,12.9
栗東,20260731,金,5:13,プリメラエストレラ,,牡,2,0,橋田宜長,56.6,41.2,26.7,12.9,15.4,14.5,13.8,12.9
栗東,20260731,金,5:14,ラテライト,,牝,4,0,橋田宜長,58.2,41.2,26.4,12.9,17.0,14.8,13.5,12.9
栗東,20260731,金,5:14,ルクスディグニティ,,牡,3,0,昆貢,67.1,48.3,30.5,13.9,18.8,17.8,16.6,13.9
栗東,20260731,金,5:15,アトモス,,牡,3,400,角田晃一,55.5,39.9,25.7,12.7,15.6,14.2,13.0,12.7
栗東,20260731,金,5:15,タカスタカスタカス,,牡,3,900,藤原英昭,62.1,44.5,28.6,14.0,17.6,15.9,14.6,14.0
栗東,20260731,金,5:18,ビケイムフリー,,牝,3,0,吉村圭司,59.3,44.6,29.6,14.8,14.7,15.0,14.8,14.8
栗東,20260731,金,5:25,ミナデオロ,,牡,5,2500,藤原英昭,59.9,43.0,27.7,13.6,16.9,15.3,14.1,13.6
栗東,20260731,金,5:26,ディープサミット,,牡,4,400,四位洋文,64.3,45.9,29.6,14.0,18.4,16.3,15.6,14.0
栗東,20260731,金,5:27,スティルラブハー,,牡,2,未出走,杉山佳明,55.9,40.5,26.3,12.8,15.4,14.2,13.5,12.8
栗東,20260731,金,5:34,ノクスカンパーナ,,牝,3,0,吉岡辰弥,63.9,46.3,30.2,14.4,17.6,16.1,15.8,14.4
栗東,20260731,金,5:34,メモリアデルレ,,牡,2,0,吉岡辰弥,64.8,46.9,29.9,14.5,17.9,17.0,15.4,14.5
栗東,20260731,金,5:35,コルレオニス,,牡,5,1500,友道康夫,65.0,45.2,29.0,14.4,19.8,16.2,14.6,14.4
栗東,20260731,金,5:42,キュールエサクラコ,,牝,3,未出走,中尾秀正,64.2,46.2,30.2,14.3,18.0,16.0,15.9,14.3
栗東,20260731,金,5:48,トールキン,,牡,6,1500,橋田宜長,54.6,38.4,24.2,12.3,16.2,14.2,11.9,12.3
栗東,20260731,金,5:51,レッドバベル,,牡,3,未出走,池江泰寿,63.1,45.9,30.0,14.3,17.2,15.9,15.7,14.3
栗東,20260731,金,5:52,ショウナンハウル,,セ,5,900,松下武士,54.1,38.9,25.3,12.5,15.2,13.6,12.8,12.5
栗東,20260731,金,6:24,ジュエルサンライズ,,牝,3,0,東田明士,63.5,45.9,29.8,14.5,17.6,16.1,15.3,14.5
栗東,20260731,金,6:28,ダノンキラウェア,,牡,5,900,中内田充,64.0,46.5,29.4,14.0,17.5,17.1,15.4,14.0
栗東,20260731,金,6:32,ケイアイブラック,,牡,3,0,梅田智之,63.7,43.7,28.5,14.3,20.0,15.2,14.2,14.3
栗東,20260731,金,6:56,ルクスフロンティア,,牡,6,3800,松永幹夫,61.8,44.5,29.2,15.0,17.3,15.3,14.2,15.0
栗東,20260731,金,6:57,レッドフレーザー,,牡,3,0,矢作芳人,53.1,39.3,25.7,12.6,13.8,13.6,13.1,12.6
栗東,20260731,金,7:00,レーンアジリティ,,牡,4,400,中尾秀正,55.7,40.1,25.4,12.1,15.6,14.7,13.3,12.1
栗東,20260731,金,7:01,スカイロケット,,牡,6,2400,須貝尚介,60.6,43.4,28.1,13.9,17.2,15.3,14.2,13.9
栗東,20260731,金,7:02,ロイヤルテール,,牡,4,410,畑端省吾,56.4,41.4,28.0,14.8,15.0,13.4,13.2,14.8
栗東,20260731,金,7:05,ホワイトフレイムス,,牡,3,0,吉岡辰弥,63.8,45.8,29.4,14.4,18.0,16.4,15.0,14.4
栗東,20260731,金,7:13,スズノボンライミー,,牝,3,0,平田修,60.3,43.9,29.3,15.2,16.4,14.6,14.1,15.2
栗東,20260731,金,7:20,キーパフォーマー,,牝,5,1500,辻野泰之,62.7,45.5,29.5,14.5,17.2,16.0,15.0,14.5
栗東,20260731,金,7:22,ソニックブーム,,牝,3,0,柴田卓,68.1,46.8,29.4,14.0,21.3,17.4,15.4,14.0
栗東,20260731,金,7:25,ヨカオウ,,牡,3,400,谷潔,55.3,40.6,26.8,13.5,14.7,13.8,13.3,13.5
栗東,20260731,金,7:35,ミール,,牝,2,未出走,高橋一哉,62.0,46.2,30.3,14.5,15.8,15.9,15.8,14.5
栗東,20260731,金,7:41,ローズゴジャール,,牝,4,0,荒川義之,60.0,42.8,28.5,14.7,17.2,14.3,13.8,14.7
栗東,20260731,金,7:45,キシュウマミー,,牝,2,0,安達昭夫,54.4,39.6,25.6,12.7,14.8,14.0,12.9,12.7
美浦,20260731,金,5:04,キングズトゥルー,,牡,4,1000,大竹正博,60.1,44.7,28.6,13.7,15.4,16.1,14.9,13.7
美浦,20260731,金,5:05,ゲンパチムサシ,,牡,8,1500,秋本大介,57.7,41.4,26.6,12.5,16.3,14.8,14.1,12.5
美浦,20260731,金,5:05,ミクストベリーズ,,牡,4,900,伊藤圭三,57.5,41.3,27.2,13.3,16.2,14.1,13.9,13.3
美浦,20260731,金,5:06,ノーマジック,,牝,5,0,戸田博文,57.8,42.6,27.6,13.4,15.2,15.0,14.2,13.4
美浦,20260731,金,5:08,ナイトスラッガー,,牡,5,900,小手川準,62.1,44.9,28.7,13.7,17.2,16.2,15.0,13.7
美浦,20260731,金,5:09,アルティシモ,,牡,2,未出走,和田正一,53.2,38.8,25.1,12.3,14.4,13.7,12.8,12.3
美浦,20260731,金,5:09,ロイヤルタイム,,牡,3,0,和田正一,58.1,42.4,27.4,13.0,15.7,15.0,14.4,13.0
美浦,20260731,金,5:17,ヤマニンリンキング,,牡,3,0,辻哲英,65.4,46.6,29.4,13.8,18.8,17.2,15.6,13.8
美浦,20260731,金,5:19,カフェアローロ,,牝,5,900,古賀慎明,58.8,42.8,27.9,13.8,16.0,14.9,14.1,13.8
美浦,20260731,金,5:19,タイセイブルーム,,牡,3,400,古賀慎明,58.8,43.3,28.0,13.2,15.5,15.3,14.8,13.2
美浦,20260731,金,5:22,テリフィックプラン,,セ,5,1500,古賀大生,54.0,40.0,26.0,12.9,14.0,14.0,13.1,12.9
美浦,20260731,金,5:25,アルティマローネ,,牝,3,0,武市康男,53.3,39.1,25.8,12.9,14.2,13.3,12.9,12.9
美浦,20260731,金,5:34,ダノンファンスター,,牡,3,400,田中博康,59.9,43.2,27.9,13.6,16.7,15.3,14.3,13.6
美浦,20260731,金,5:46,リリーサー,,牝,3,0,鈴木慎太,56.9,41.9,27.3,13.5,15.0,14.6,13.8,13.5
美浦,20260731,金,6:00,プレミアブルー,,牡,4,0,菊川正達,60.0,43.5,27.1,12.8,16.5,16.4,14.3,12.8
美浦,20260731,金,6:42,ドラゴンヘッド,,牡,6,1500,武藤善則,55.3,40.4,25.9,12.4,14.9,14.5,13.5,12.4
美浦,20260731,金,6:42,ラインディーバ,,牝,2,未出走,武藤善則,54.8,40.1,25.9,12.6,14.7,14.2,13.3,12.6
美浦,20260731,金,6:45,サレジオ,,牡,3,400,田中博康,58.9,43.0,28.0,13.8,15.9,15.0,14.2,13.8
美浦,20260731,金,6:45,プロテウス,,牡,2,未出走,田中博康,58.6,42.9,27.9,13.8,15.7,15.0,14.1,13.8
美浦,20260731,金,7:06,ヤマカンドリーミン,,牡,3,0,和田勇介,61.4,44.6,28.9,13.7,16.8,15.7,15.2,13.7
美浦,20260731,金,7:12,ウインハルモニア,,牝,4,940,柄崎将寿,60.6,44.0,28.0,13.8,16.6,16.0,14.2,13.8
美浦,20260731,金,7:17,ユイノサダハル,,牡,3,0,古賀慎明,53.9,39.8,26.8,13.7,14.1,13.0,13.1,13.7
美浦,20260731,金,7:57,ローシャムパーク,,牡,7,17900,田中博康,60.3,43.8,28.3,13.7,16.5,15.5,14.6,13.7
