栗東,20260811,火,5:00,クールドリオン,,牡,3,0,庄野靖志,55.1,40.3,26.1,12.7,14.8,14.2,13.4,12.7
栗東,20260811,火,5:01,ユウファラオ,,牡,3,1200,森秀行,62.6,45.2,30.0,15.5,17.4,15.2,14.5,15.5
栗東,20260811,火,5:04,タイセイグローバル,,牡,3,0,小林真也,62.2,45.1,29.2,14.5,17.1,15.9,14.7,14.5
栗東,20260811,火,5:04,ホウオウタイタン,,牝,4,900,須貝尚介,62.6,45.2,29.3,14.2,17.4,15.9,15.1,14.2
栗東,20260811,火,5:05,アクセス,,牡,3,400,上村洋行,63.2,45.0,29.1,14.4,18.2,15.9,14.7,14.4
栗東,20260811,火,5:06,スマートエトワール,,牝,3,0,辻野泰之,63.6,46.1,30.0,14.5,17.5,16.1,15.5,14.5
栗東,20260811,火,5:06,ダノンシーマ,,牡,4,3800,中内田充,63.1,45.8,29.7,14.5,17.3,16.1,15.2,14.5
栗東,20260811,火,5:06,フローマジック,,牝,3,0,辻野泰之,67.1,47.0,29.8,14.5,20.1,17.2,15.3,14.5
栗東,20260811,火,5:06,ペンナヴェローチェ,,牡,5,1500,須貝尚介,64.5,45.9,29.4,14.0,18.6,16.5,15.4,14.0
栗東,20260811,火,5:08,タロ,,牡,3,0,新谷功一,62.3,44.0,29.3,15.0,18.3,14.7,14.3,15.0
栗東,20260811,火,5:08,ビーアイフォルテ,,牝,4,900,牧田和弥,60.3,43.5,27.8,13.9,16.8,15.7,13.9,13.9
栗東,20260811,火,5:09,シャリキモン,,牡,3,0,吉田直弘,55.6,39.8,26.0,13.0,15.8,13.8,13.0,13.0
栗東,20260811,火,5:10,ルクスディグニティ,,牡,3,0,昆貢,64.8,46.4,29.6,14.4,18.4,16.8,15.2,14.4
栗東,20260811,火,5:14,レッドセドナ,,牡,3,0,藤原英昭,63.7,45.0,28.9,14.3,18.7,16.1,14.6,14.3
栗東,20260811,火,5:19,ピエマンソン,,牡,4,1500,平田修,63.1,44.5,28.2,13.7,18.6,16.3,14.5,13.7
栗東,20260811,火,5:27,スターシーカー,,牡,2,未登録,,64.2,46.9,30.5,14.5,17.3,16.4,16.0,14.5
栗東,20260811,火,5:34,ロードフィレール,,牡,3,900,吉岡辰弥,59.8,43.5,28.7,14.2,16.3,14.8,14.5,14.2
栗東,20260811,火,6:00,バミューダブーケ,,牝,2,0,杉山佳明,63.6,46.0,29.5,14.5,17.6,16.5,15.0,14.5
栗東,20260811,火,6:06,マリーヌ,,牝,4,400,斉藤崇史,68.3,48.6,30.8,14.5,19.7,17.8,16.3,14.5
栗東,20260811,火,6:14,コマチチャン,,牝,3,400,小椋研介,66.7,47.7,30.1,14.4,19.0,17.6,15.7,14.4
栗東,20260811,火,6:20,ヤンキーバローズ,,牡,4,2450,上村洋行,60.3,43.7,28.5,13.8,16.6,15.2,14.7,13.8
栗東,20260811,火,6:21,インシオン,,牡,3,400,藤原英昭,64.8,47.5,30.5,14.5,17.3,17.0,16.0,14.5
栗東,20260811,火,6:24,アレストラウム,,牡,2,未出走,佐藤悠太,63.8,45.7,28.7,14.0,18.1,17.0,14.7,14.0
栗東,20260811,火,6:31,ニミッツハイウェイ,,牡,3,0,梅田智之,65.6,46.1,29.4,14.4,19.5,16.7,15.0,14.4
栗東,20260811,火,6:56,ウォーターパラディ,,牡,4,400,岡田稲男,63.9,46.4,30.0,14.5,17.5,16.4,15.5,14.5
栗東,20260811,火,6:56,ベルアズーロ,,牡,3,0,西村真幸,65.4,46.7,30.3,14.3,18.7,16.4,16.0,14.3
栗東,20260811,火,6:56,レットミーゴー,,牝,2,未出走,西村真幸,58.7,43.4,28.8,14.7,15.3,14.6,14.1,14.7
栗東,20260811,火,7:03,カズミクラーシュ,,牡,5,2400,吉岡辰弥,62.4,44.8,28.7,14.1,17.6,16.1,14.6,14.1
栗東,20260811,火,7:04,ジョーカー,,牡,3,0,友道康夫,57.1,42.6,28.8,14.4,14.5,13.8,14.4,14.4
栗東,20260811,火,7:04,バックドラフト,,牡,3,0,友道康夫,61.2,43.2,27.9,14.2,18.0,15.3,13.7,14.2
