栗東,20260820,木,5:00,キリマンジェロタフ,,牡,2,未出走,橋口慎介,54.1,37.8,24.1,12.2,16.3,13.7,11.9,12.2
栗東,20260820,木,5:00,ゴッドブルービー,,牡,6,2400,角田晃一,53.6,38.4,24.6,12.0,15.2,13.8,12.6,12.0
栗東,20260820,木,5:00,スウィートライト,,牝,2,未出走,橋口慎介,54.5,38.3,24.6,12.2,16.2,13.7,12.4,12.2
栗東,20260820,木,5:00,ニクスルーナ,,牝,2,0,高柳大輔,53.3,38.3,24.7,12.1,15.0,13.6,12.6,12.1
栗東,20260820,木,5:01,アメリカンステージ,,牡,4,2010,矢作芳人,60.5,42.9,27.5,13.9,17.6,15.4,13.6,13.9
栗東,20260820,木,5:01,イッソス,,牡,2,未出走,石坂公一,56.0,39.7,25.2,12.4,16.3,14.5,12.8,12.4
栗東,20260820,木,5:01,インユアパレス,,牡,5,5750,須貝尚介,60.2,43.5,28.0,13.6,16.7,15.5,14.4,13.6
栗東,20260820,木,5:01,エコロヴァイス,,牡,4,400,吉村圭司,55.1,40.3,25.9,12.7,14.8,14.4,13.2,12.7
栗東,20260820,木,5:01,エドッコ,,牡,2,未出走,吉村圭司,56.8,40.9,26.8,13.1,15.9,14.1,13.7,13.1
栗東,20260820,木,5:01,カエンフォース,,牡,2,未出走,中村直也,53.7,39.2,25.8,13.2,14.5,13.4,12.6,13.2
栗東,20260820,木,5:01,カネフラ,,牡,6,2400,高橋康之,55.9,39.2,24.8,12.2,16.7,14.4,12.6,12.2
栗東,20260820,木,5:01,クオーレサンライズ,,牝,2,未出走,石坂公一,55.4,40.2,25.9,12.7,15.2,14.3,13.2,12.7
栗東,20260820,木,5:01,サイトゥン,,牝,2,未出走,石坂公一,55.3,40.0,25.7,12.6,15.3,14.3,13.1,12.6
栗東,20260820,木,5:01,スマートプリエール,,牝,3,2300,大久保龍,52.5,38.2,24.8,12.4,14.3,13.4,12.4,12.4
栗東,20260820,木,5:01,バヤールロック,,牡,2,未出走,中村直也,53.0,38.8,25.6,13.1,14.2,13.2,12.5,13.1
栗東,20260820,木,5:01,ベルヴェール,,牡,2,0,石坂公一,56.4,39.8,25.2,12.4,16.6,14.6,12.8,12.4
栗東,20260820,木,5:01,ボディブロー,,牡,5,1400,森秀行,55.2,40.2,25.9,12.6,15.0,14.3,13.3,12.6
栗東,20260820,木,5:02,ジュエルシップ,,牝,2,0,柴田卓,57.0,41.6,27.4,13.7,15.4,14.2,13.7,13.7
栗東,20260820,木,5:02,ビクスバイト,,牝,3,0,佐藤悠太,56.6,41.4,27.2,13.6,15.2,14.2,13.6,13.6
栗東,20260820,木,5:02,ミッションデュロワ,,牡,2,未出走,佐藤悠太,58.3,43.1,28.9,15.2,15.2,14.2,13.7,15.2
栗東,20260820,木,5:03,シュブスタンス,,牡,2,未出走,杉山晴紀,53.7,37.6,23.9,12.0,16.1,13.7,11.9,12.0
栗東,20260820,木,5:03,ビッグシーザー,,牡,6,8500,杉山晴紀,53.6,37.4,24.1,12.2,16.2,13.3,11.9,12.2
栗東,20260820,木,5:03,リアライズアリス,,牝,3,0,杉山晴紀,55.5,39.3,25.6,12.6,16.2,13.7,13.0,12.6
栗東,20260820,木,5:04,テーオーシュタイン,,牡,4,900,梅田智之,54.4,38.5,24.7,12.3,15.9,13.8,12.4,12.3
栗東,20260820,木,5:04,デュードロップ,,牝,3,0,平田修,54.4,39.5,26.2,13.3,14.9,13.3,12.9,13.3
栗東,20260820,木,5:04,モズタイシソウシ,,牡,3,0,平田修,55.9,40.7,26.5,13.0,15.2,14.2,13.5,13.0
栗東,20260820,木,5:04,リカントロポ,,牡,4,900,梅田智之,54.9,39.2,25.4,12.6,15.7,13.8,12.8,12.6
栗東,20260820,木,5:05,エテルノレガーメ,,牡,4,400,野中賢二,52.9,38.5,24.9,12.4,14.4,13.6,12.5,12.4
栗東,20260820,木,5:05,ソウルオンファイア,,牝,3,1500,野中賢二,56.7,40.7,25.8,12.5,16.0,14.9,13.3,12.5
栗東,20260820,木,5:05,ドリームオブコージ,,牡,2,0,安田翔伍,54.4,39.6,26.0,13.4,14.8,13.6,12.6,13.4
栗東,20260820,木,5:05,ビービークローサー,,牡,3,1500,野中賢二,56.0,40.3,25.6,12.8,15.7,14.7,12.8,12.8
栗東,20260820,木,5:05,ルージュムーサ,,牝,2,未出走,安田翔伍,54.6,39.8,26.1,13.5,14.8,13.7,12.6,13.5
栗東,20260820,木,5:05,ヴェルソドルチェ,,牝,2,未出走,茶木太樹,56.0,39.2,25.1,12.7,16.8,14.1,12.4,12.7
栗東,20260820,木,5:06,ブームバップビート,,牡,3,400,中内田充,55.5,39.4,25.3,12.6,16.1,14.1,12.7,12.6
栗東,20260820,木,5:06,ベルピルエット,,牝,4,100,小崎憲,54.2,39.5,25.7,12.8,14.7,13.8,12.9,12.8
栗東,20260820,木,5:06,ベンゲル,,牡,2,未出走,飯田祐史,58.0,42.2,27.5,13.3,15.8,14.7,14.2,13.3
栗東,20260820,木,5:06,メモリーブック,,牡,2,未出走,飯田祐史,58.0,42.2,27.4,13.3,15.8,14.8,14.1,13.3
栗東,20260820,木,5:07,サトノアグード,,牡,3,400,藤原英昭,57.3,40.8,26.1,12.6,16.5,14.7,13.5,12.6
栗東,20260820,木,5:07,ソフィアビルド,,牡,2,未出走,藤原英昭,57.1,40.7,26.1,12.8,16.4,14.6,13.3,12.8
栗東,20260820,木,5:07,チリーゴールド,,牝,4,120,飯田祐史,54.3,39.1,25.0,12.5,15.2,14.1,12.5,12.5
栗東,20260820,木,5:09,コジアン,,牡,2,0,小椋研介,55.1,39.4,25.6,12.7,15.7,13.8,12.9,12.7
栗東,20260820,木,5:09,プリティウーマン,,牝,3,0,高橋一哉,55.6,40.1,25.7,12.5,15.5,14.4,13.2,12.5
