栗東,20260721,火,5:01,アメリカンステージ,,牡,4,2010,矢作芳人,61.5,44.8,29.1,14.3,16.7,15.7,14.8,14.3
栗東,20260721,火,5:02,インユアパレス,,牡,5,5750,須貝尚介,64.1,46.8,30.7,14.5,17.3,16.1,16.2,14.5
栗東,20260721,火,5:05,コルドンブルー,,牝,4,900,松永幹夫,61.2,45.3,29.9,14.5,15.9,15.4,15.4,14.5
栗東,20260721,火,5:23,メモリアデルレ,,牡,2,0,吉岡辰弥,63.8,45.9,29.3,14.1,17.9,16.6,15.2,14.1
栗東,20260721,火,5:24,エイカイマッケンロ,,セ,7,1500,藤原英昭,63.7,45.9,29.6,14.4,17.8,16.3,15.2,14.4
栗東,20260721,火,5:24,タマモイカロス,,牡,3,2200,藤岡健一,63.4,45.9,30.2,14.5,17.5,15.7,15.7,14.5
栗東,20260721,火,5:24,リアライズパリオ,,牡,3,0,須貝尚介,60.3,44.1,29.3,14.3,16.2,14.8,15.0,14.3
栗東,20260721,火,5:26,リアライズブライト,,牡,3,400,武幸四郎,63.9,45.6,29.6,15.2,18.3,16.0,14.4,15.2
栗東,20260721,火,5:29,ゼットクイン,,牝,3,0,宮徹,61.2,44.8,29.5,15.1,16.4,15.3,14.4,15.1
栗東,20260721,火,5:42,ロイヤルテール,,牡,4,0,畑端省吾,57.5,42.5,28.8,15.4,15.0,13.7,13.4,15.4
栗東,20260721,火,5:45,エコログレイス,,牝,2,未出走,森秀行,63.6,46.8,30.2,14.4,16.8,16.6,15.8,14.4
栗東,20260721,火,5:54,チアフルラン,,牡,3,0,渡辺薫彦,62.8,45.3,29.2,14.3,17.5,16.1,14.9,14.3
栗東,20260721,火,6:10,モズロックンロール,,牡,6,1500,藤岡健一,57.7,41.8,27.6,14.3,15.9,14.2,13.3,14.3
栗東,20260721,火,6:20,ルージュミステリオ,,牝,4,400,辻野泰之,58.9,43.0,28.1,14.1,15.9,14.9,14.0,14.1
栗東,20260721,火,6:22,インシオン,,牡,3,400,藤原英昭,66.0,47.3,30.2,14.4,18.7,17.1,15.8,14.4
栗東,20260721,火,6:22,ブレイクアウェイ,,牡,2,未出走,上村洋行,63.1,45.1,29.2,14.3,18.0,15.9,14.9,14.3
栗東,20260721,火,6:23,ゼルダ,,牝,3,400,鈴木孝志,64.8,46.9,29.8,14.5,17.9,17.1,15.3,14.5
栗東,20260721,火,6:26,ロンドボス,,牝,4,900,藤原英昭,63.4,46.1,29.8,14.4,17.3,16.3,15.4,14.4
栗東,20260721,火,6:29,ノーブルクインダム,,牝,3,0,宮本博,62.3,44.9,29.2,14.4,17.4,15.7,14.8,14.4
栗東,20260721,火,6:30,イーサンハンター,,牡,5,400,宮地貴稔,63.2,46.6,29.9,14.4,16.6,16.7,15.5,14.4
栗東,20260721,火,6:32,ベルフラム,,牝,3,400,高橋一哉,63.9,46.1,30.0,14.4,17.8,16.1,15.6,14.4
栗東,20260721,火,6:57,ファントムシーフ,,牡,6,3000,西村真幸,60.6,44.4,29.1,14.3,16.2,15.3,14.8,14.3
栗東,20260721,火,6:58,ベルアズーロ,,牡,3,0,西村真幸,62.7,45.3,29.5,14.4,17.4,15.8,15.1,14.4
栗東,20260721,火,6:58,モチモチチャン,,牝,3,0,西村真幸,61.9,44.9,28.7,14.4,17.0,16.2,14.3,14.4
栗東,20260721,火,6:58,リフラ,,牡,3,0,西村真幸,60.9,44.5,29.3,14.4,16.4,15.2,14.9,14.4
栗東,20260721,火,6:59,エリカヴェネチア,,牝,5,900,吉岡辰弥,62.1,45.0,29.5,14.4,17.1,15.5,15.1,14.4
栗東,20260721,火,6:59,マイカラー,,牡,3,0,吉岡辰弥,60.4,44.0,28.9,14.0,16.4,15.1,14.9,14.0
栗東,20260721,火,7:00,アメリカンピース,,セ,8,400,東田明士,56.9,41.4,27.8,14.6,15.5,13.6,13.2,14.6
栗東,20260721,火,7:00,ハピネスサンライズ,,牝,3,0,東田明士,61.4,43.3,27.6,14.0,18.1,15.7,13.6,14.0
栗東,20260721,火,7:00,ベルダイナフェロー,,牝,5,1500,東田明士,59.8,43.6,28.9,14.8,16.2,14.7,14.1,14.8
栗東,20260721,火,7:00,マテンロウスカイ,,セ,7,7300,松永幹夫,61.5,43.2,27.8,13.4,18.3,15.4,14.4,13.4
栗東,20260721,火,7:04,ケーブパール,,牝,5,1500,友道康夫,61.5,44.3,28.2,13.2,17.2,16.1,15.0,13.2
栗東,20260721,火,7:10,ゴリョウセイ,,牡,3,0,松下武士,61.6,45.1,30.0,15.8,16.5,15.1,14.2,15.8
栗東,20260721,火,7:16,マルモア,,牝,5,400,松永幹夫,60.5,45.4,30.9,15.6,15.1,14.5,15.3,15.6
栗東,20260721,火,7:17,タロ,,牡,3,0,新谷功一,65.5,46.7,30.1,14.2,18.8,16.6,15.9,14.2
栗東,20260721,火,7:17,ダンシングドール,,牝,3,400,牧田和弥,63.5,46.7,30.4,14.3,16.8,16.3,16.1,14.3
栗東,20260721,火,7:18,ステアハート,,牝,4,900,新谷功一,61.8,44.5,28.9,14.5,17.3,15.6,14.4,14.5
栗東,20260721,火,7:19,トモジャカトゥーラ,,牝,3,0,大根田裕,60.0,43.6,29.7,15.5,16.4,13.9,14.2,15.5
栗東,20260721,火,7:26,テーオーアンジェラ,,牝,3,400,梅田智之,64.8,44.3,28.3,13.8,20.5,16.0,14.5,13.8
栗東,20260721,火,7:28,アイゼンハイム,,牡,3,0,辻野泰之,61.5,45.4,29.2,13.8,16.1,16.2,15.4,13.8
