栗東,20260712,日,5:00,アステルディーヴァ,,牝,3,0,西村真幸,60.9,44.2,28.5,13.9,16.7,15.7,14.6,13.9
栗東,20260712,日,5:00,ベランジェール,,牝,5,400,西村真幸,60.2,43.8,28.9,14.2,16.4,14.9,14.7,14.2
栗東,20260712,日,5:01,エヒト,,牡,9,7950,森秀行,53.9,38.8,25.0,12.2,15.1,13.8,12.8,12.2
栗東,20260712,日,5:01,エモティコン,,牡,2,未出走,橋口慎介,54.2,39.7,26.1,13.2,14.5,13.6,12.9,13.2
栗東,20260712,日,5:01,エルトンバローズ,,牡,6,11900,杉山晴紀,57.5,41.4,26.5,12.8,16.1,14.9,13.7,12.8
栗東,20260712,日,5:01,キリマンジェロタフ,,牡,2,未出走,橋口慎介,54.2,39.6,26.1,13.2,14.6,13.5,12.9,13.2
栗東,20260712,日,5:01,クランフォード,,牝,5,2400,杉山晴紀,56.7,41.2,26.7,13.7,15.5,14.5,13.0,13.7
栗東,20260712,日,5:01,ケンシロウワールド,,牡,2,0,森秀行,53.9,38.6,24.6,12.3,15.3,14.0,12.3,12.3
栗東,20260712,日,5:01,ジャンシ,,牡,3,400,森秀行,52.4,38.1,25.4,12.7,14.3,12.7,12.7,12.7
栗東,20260712,日,5:01,ジリアート,,牝,3,0,矢作芳人,58.0,42.4,27.7,13.4,15.6,14.7,14.3,13.4
栗東,20260712,日,5:01,テクノピーチ,,牝,3,0,橋口慎介,57.0,41.6,26.1,13.5,15.4,15.5,12.6,13.5
栗東,20260712,日,5:01,ニテンイチリュウ,,牡,3,0,高橋康之,58.3,41.4,26.4,13.1,16.9,15.0,13.3,13.1
栗東,20260712,日,5:01,ニューオーリンズ,,牡,4,1500,杉山晴紀,57.1,41.2,25.8,12.6,15.9,15.4,13.2,12.6
栗東,20260712,日,5:01,フィオッコローザ,,牝,2,未登録,,62.4,44.4,28.7,13.9,18.0,15.7,14.8,13.9
栗東,20260712,日,5:01,ブラックシャリマー,,牡,3,400,杉山晴紀,57.6,41.9,27.4,13.5,15.7,14.5,13.9,13.5
栗東,20260712,日,5:01,ブルズアイプリンス,,牡,3,400,森秀行,55.5,41.2,27.8,14.0,14.3,13.4,13.8,14.0
栗東,20260712,日,5:01,プリマアルバ,,牡,2,0,新谷功一,57.7,40.9,25.0,12.3,16.8,15.9,12.7,12.3
栗東,20260712,日,5:01,マニバドラ,,牡,6,3600,森秀行,53.9,38.6,24.8,12.3,15.3,13.8,12.5,12.3
栗東,20260712,日,5:01,マハートマーベル,,牡,4,900,西村真幸,59.7,43.0,27.9,13.8,16.7,15.1,14.1,13.8
栗東,20260712,日,5:01,ムーンパッセ,,牡,2,未登録,,56.8,41.2,25.7,12.6,15.6,15.5,13.1,12.6
栗東,20260712,日,5:01,モンシーク,,牡,3,0,橋口慎介,55.5,39.8,25.8,12.8,15.7,14.0,13.0,12.8
栗東,20260712,日,5:02,アンビアンス,,牝,4,400,清水久詞,55.0,38.6,24.7,12.4,16.4,13.9,12.3,12.4
栗東,20260712,日,5:02,インディクイーン,,牝,3,0,中村直也,55.9,40.2,25.5,12.3,15.7,14.7,13.2,12.3
栗東,20260712,日,5:02,エルフストラック,,牝,5,1500,中村直也,54.5,39.7,25.5,12.5,14.8,14.2,13.0,12.5
栗東,20260712,日,5:02,キュクロープス,,牡,4,400,高橋康之,58.9,42.2,27.5,13.5,16.7,14.7,14.0,13.5
栗東,20260712,日,5:02,コカボムショット,,牡,3,0,庄野靖志,58.2,42.8,27.8,13.5,15.4,15.0,14.3,13.5
栗東,20260712,日,5:02,コパノサントス,,牡,6,2500,梅田智之,56.2,37.9,24.0,12.0,18.3,13.9,12.0,12.0
栗東,20260712,日,5:02,シルフズミスチーフ,,牝,4,900,池江泰寿,58.9,42.5,27.7,13.7,16.4,14.8,14.0,13.7
栗東,20260712,日,5:02,スマートクラビ,,牡,4,400,中村直也,56.9,40.5,26.4,13.4,16.4,14.1,13.0,13.4
