栗東,20260702,木,5:00,アメリカンビヨンド,,牡,4,400,藤原英昭,55.5,39.3,25.3,12.8,16.2,14.0,12.5,12.8
栗東,20260702,木,5:00,ゼンノトヨタマヒメ,,牝,3,0,中村直也,54.6,39.6,25.1,12.6,15.0,14.5,12.5,12.6
栗東,20260702,木,5:00,パラディオン,,牡,3,400,高柳大輔,54.8,39.7,26.0,13.4,15.1,13.7,12.6,13.4
栗東,20260702,木,5:00,レイワサンサン,,セ,5,900,高柳大輔,55.6,39.9,26.3,13.5,15.7,13.6,12.8,13.5
栗東,20260702,木,5:01,サメーダン,,牝,2,未登録,,58.7,42.3,28.5,14.8,16.4,13.8,13.7,14.8
栗東,20260702,木,5:01,サリカリーフォリア,,牝,3,400,橋口慎介,57.5,42.8,28.4,14.9,14.7,14.4,13.5,14.9
栗東,20260702,木,5:01,ダノンハドソン,,牡,3,400,池江泰寿,54.7,39.3,25.8,13.4,15.4,13.5,12.4,13.4
栗東,20260702,木,5:01,テクノピーチ,,牝,3,0,橋口慎介,54.8,40.3,25.7,12.8,14.5,14.6,12.9,12.8
栗東,20260702,木,5:01,ドラゴンテイラー,,牡,4,2400,藤原英昭,56.3,40.0,25.2,12.5,16.3,14.8,12.7,12.5
栗東,20260702,木,5:01,フランキーバローズ,,牡,4,500,池江泰寿,55.7,40.4,26.6,13.7,15.3,13.8,12.9,13.7
栗東,20260702,木,5:01,プシュパ,,牡,3,0,藤原英昭,55.7,39.5,25.1,12.5,16.2,14.4,12.6,12.5
栗東,20260702,木,5:01,ミスターエメラルド,,牡,3,400,中村直也,58.5,42.1,28.4,14.7,16.4,13.7,13.7,14.7
栗東,20260702,木,5:02,グラフィティアート,,牡,4,900,石橋守,54.9,39.4,25.5,12.7,15.5,13.9,12.8,12.7
栗東,20260702,木,5:02,ケイアイアルタイル,,牡,5,900,梅田智之,53.9,39.0,25.6,13.0,14.9,13.4,12.6,13.0
栗東,20260702,木,5:02,ミッキーゴージャス,,牝,6,5700,安田翔伍,54.9,40.5,26.5,13.3,14.4,14.0,13.2,13.3
栗東,20260702,木,5:03,インユアパレス,,牡,5,5750,須貝尚介,58.0,40.9,26.0,13.0,17.1,14.9,13.0,13.0
栗東,20260702,木,5:03,テーオーアンジェラ,,牝,3,400,梅田智之,57.6,40.8,26.3,13.2,16.8,14.5,13.1,13.2
栗東,20260702,木,5:05,ハロナ,,牝,2,0,須貝尚介,56.3,41.0,26.7,13.5,15.3,14.3,13.2,13.5
栗東,20260702,木,5:05,ミロワール,,牝,7,1500,柴田卓,61.3,43.3,28.1,13.6,18.0,15.2,14.5,13.6
栗東,20260702,木,5:07,クリノオリーブ,,牝,5,900,谷潔,62.9,45.0,29.3,14.8,17.9,15.7,14.5,14.8
栗東,20260702,木,5:07,ダンツウルス,,牡,3,0,谷潔,55.3,40.0,26.3,13.2,15.3,13.7,13.1,13.2
栗東,20260702,木,5:07,チュウワチーフ,,牡,4,900,小崎憲,56.7,41.2,26.4,13.4,15.5,14.8,13.0,13.4
栗東,20260702,木,5:07,ハツアカネ,,牝,3,0,小崎憲,56.4,41.7,27.1,13.7,14.7,14.6,13.4,13.7
栗東,20260702,木,5:07,ビズロード,,セ,3,400,小崎憲,55.1,40.6,26.8,13.4,14.5,13.8,13.4,13.4
栗東,20260702,木,5:08,バンブラボー,,牡,3,0,飯田祐史,60.9,43.4,28.5,14.3,17.5,14.9,14.2,14.3
栗東,20260702,木,5:08,メイショウグロリア,,牝,3,未出走,飯田祐史,60.9,43.4,28.4,14.2,17.5,15.0,14.2,14.2
栗東,20260702,木,5:11,クイーンズデイ,,牝,4,900,岡田稲男,59.1,42.4,28.0,14.4,16.7,14.4,13.6,14.4
栗東,20260702,木,5:13,カフジミモレット,,牝,3,0,森田直行,56.3,41.4,27.6,14.0,14.9,13.8,13.6,14.0
栗東,20260702,木,5:13,ザングウィル,,牡,6,250,佐藤悠太,59.9,43.5,28.4,14.0,16.4,15.1,14.4,14.0
