栗東,20260905,土,1:47,アドマイヤテラ,,牡,5,8900,友道康夫,58.3,41.5,26.6,12.9,16.8,14.9,13.7,12.9
栗東,20260905,土,1:48,メイショウタバル,,牡,5,41650,石橋守,73.2,54.6,36.2,17.8,18.6,18.4,18.4,17.8
栗東,20260905,土,4:30,エルダークローネ,,牡,2,0,西村真幸,61.2,44.6,29.4,14.7,16.6,15.2,14.7,14.7
栗東,20260905,土,4:30,ジーティートシオー,,牡,4,0,西村真幸,65.9,47.7,30.9,15.3,18.2,16.8,15.6,15.3
栗東,20260905,土,4:30,ノーブルスカイ,,牡,5,1500,高柳大輔,65.4,47.1,30.9,15.2,18.3,16.2,15.7,15.2
栗東,20260905,土,4:30,ブルーワール,,牡,5,1500,高柳大輔,65.1,47.6,31.4,15.9,17.5,16.2,15.5,15.9
栗東,20260905,土,4:30,ベルメサイア,,牝,5,400,西村真幸,65.6,46.9,30.2,14.7,18.7,16.7,15.5,14.7
栗東,20260905,土,4:30,ペールノエル,,セ,4,500,西村真幸,63.4,46.6,30.8,15.4,16.8,15.8,15.4,15.4
栗東,20260905,土,4:30,モカラマーズ,,牡,4,900,高柳大輔,66.7,48.0,31.3,15.6,18.7,16.7,15.7,15.6
栗東,20260905,土,4:30,ワンダーディーン,,牡,3,4940,高柳大輔,65.2,46.4,30.2,15.1,18.8,16.2,15.1,15.1
栗東,20260905,土,4:31,アリエスキング,,牡,5,900,庄野靖志,67.8,49.8,32.3,16.0,18.0,17.5,16.3,16.0
栗東,20260905,土,4:31,アーケントレイル,,牡,2,未登録,,60.5,44.4,29.5,15.1,16.1,14.9,14.4,15.1
栗東,20260905,土,4:31,ジェロニモス,,牡,5,400,中村直也,71.4,52.1,34.0,16.4,19.3,18.1,17.6,16.4
栗東,20260905,土,4:31,ジョアン,,牝,3,400,中村直也,69.4,50.5,33.3,16.4,18.9,17.2,16.9,16.4
栗東,20260905,土,4:31,スノーグロウ,,牝,2,未出走,西村真幸,70.9,51.9,33.8,17.1,19.0,18.1,16.7,17.1
栗東,20260905,土,4:31,セイフェリーチェ,,牝,2,未出走,高橋康之,67.9,49.8,32.6,16.0,18.1,17.2,16.6,16.0
栗東,20260905,土,4:31,ドウジャスティ,,牡,4,400,池江泰寿,64.9,46.6,30.0,14.3,18.3,16.6,15.7,14.3
栗東,20260905,土,4:31,ニクスルーナ,,牝,2,0,高柳大輔,67.4,48.7,32.0,15.7,18.7,16.7,16.3,15.7
栗東,20260905,土,4:31,ヒルノメルク,,牝,2,未登録,,70.3,51.5,33.9,17.1,18.8,17.6,16.8,17.1
栗東,20260905,土,4:31,マガスティール,,牡,2,未出走,高柳大輔,67.5,48.5,31.9,15.9,19.0,16.6,16.0,15.9
栗東,20260905,土,4:31,ママコチャ,,牝,7,20250,池江泰寿,66.7,47.8,31.0,14.8,18.9,16.8,16.2,14.8
栗東,20260905,土,4:31,マリアンデール,,牝,2,0,中村直也,68.3,49.4,32.6,16.6,18.9,16.8,16.0,16.6
栗東,20260905,土,4:31,ミスタージーティー,,牡,5,1600,矢作芳人,61.6,45.4,30.8,15.6,16.2,14.6,15.2,15.6
栗東,20260905,土,4:31,レイクイーン,,牝,2,0,中村直也,70.9,51.8,33.8,16.8,19.1,18.0,17.0,16.8
栗東,20260905,土,4:31,レイム,,牝,5,260,高橋康之,55.6,39.9,26.1,12.7,15.7,13.8,13.4,12.7
栗東,20260905,土,4:31,ﾗｲｼﾞﾝｸﾞﾘｰｽﾞﾝの24,,牝,2,未登録,,72.1,52.0,33.5,16.3,20.1,18.5,17.2,16.3
栗東,20260905,土,4:32,アイキャンドウイッ,,牡,7,900,池江泰寿,74.8,52.4,33.7,16.8,22.4,18.7,16.9,16.8
栗東,20260905,土,4:32,アラムシャピラス,,牡,3,0,池江泰寿,71.0,51.6,32.9,16.1,19.4,18.7,16.8,16.1
栗東,20260905,土,4:32,クールドリオン,,牡,3,0,庄野靖志,67.0,48.1,31.7,16.0,18.9,16.4,15.7,16.0
栗東,20260905,土,4:32,スウィートリワード,,牝,5,400,宮本博,71.5,52.1,34.7,17.3,19.4,17.4,17.4,17.3
栗東,20260905,土,4:32,ゼンカイナダル,,セ,3,400,庄野靖志,70.0,50.9,33.3,16.7,19.1,17.6,16.6,16.7
栗東,20260905,土,4:32,ダークエクリプス,,牡,7,1500,今野貞一,65.9,48.0,31.5,15.4,17.9,16.5,16.1,15.4
栗東,20260905,土,4:32,バイファーザベスト,,牡,7,730,清水久詞,52.0,38.1,25.1,12.9,13.9,13.0,12.2,12.9
栗東,20260905,土,4:32,プルートマスター,,牡,7,1500,今野貞一,67.1,48.6,31.2,15.0,18.5,17.4,16.2,15.0
栗東,20260905,土,4:32,ルガル,,牡,6,20250,杉山晴紀,73.9,53.4,34.1,17.1,20.5,19.3,17.0,17.1
栗東,20260905,土,4:32,ヴァンダローム,,牡,2,未登録,,72.3,52.7,35.3,17.7,19.6,17.4,17.6,17.7
栗東,20260905,土,4:33,ゴールデンクラウド,,牡,4,2400,小林真也,70.7,51.6,34.7,18.1,19.1,16.9,16.6,18.1
栗東,20260905,土,4:33,ダブルジョーク,,牡,6,2400,小林真也,66.3,48.7,32.2,16.3,17.6,16.5,15.9,16.3
栗東,20260905,土,4:33,ファインライン,,牡,5,2400,松永幹夫,71.7,52.9,35.3,18.0,18.8,17.6,17.3,18.0
栗東,20260905,土,4:33,プレデンシア,,牝,3,0,中尾秀正,68.6,50.8,33.8,16.9,17.8,17.0,16.9,16.9
栗東,20260905,土,4:33,ポエットリー,,牝,5,1500,平田修,66.8,48.8,32.6,16.3,18.0,16.2,16.3,16.3
栗東,20260905,土,4:33,メイショウリベロ,,牡,2,未出走,安達昭夫,69.9,52.3,35.2,17.7,17.6,17.1,17.5,17.7
栗東,20260905,土,4:33,ランドブレイブ,,牡,4,400,安達昭夫,70.9,52.3,35.2,18.3,18.6,17.1,16.9,18.3
栗東,20260905,土,4:34,アンガーザガール,,牝,3,0,東田明士,67.0,49.2,32.5,15.9,17.8,16.7,16.6,15.9
栗東,20260905,土,4:34,オメガマサヤ,,牡,2,未出走,安田翔伍,67.5,49.4,32.2,16.0,18.1,17.2,16.2,16.0
栗東,20260905,土,4:34,サイモンノーブル,,牡,4,170,梅田智之,66.1,46.5,29.6,14.3,19.6,16.9,15.3,14.3
栗東,20260905,土,4:34,シャープインサイト,,牡,3,400,東田明士,67.7,49.1,32.0,15.9,18.6,17.1,16.1,15.9
栗東,20260905,土,4:34,ドットカモン,,牡,3,0,笹田和秀,70.0,52.0,34.6,17.1,18.0,17.4,17.5,17.1
栗東,20260905,土,4:34,ハピネスサンライズ,,牝,3,0,東田明士,67.8,48.9,31.6,16.0,18.9,17.3,15.6,16.0
栗東,20260905,土,4:34,ベルダイナフェロー,,牝,5,1500,東田明士,68.6,49.6,32.5,16.1,19.0,17.1,16.4,16.1
栗東,20260905,土,4:34,ボーオーブ,,牡,2,未出走,安田翔伍,69.1,51.3,34.3,16.9,17.8,17.0,17.4,16.9
栗東,20260905,土,4:34,メイショウキボウ,,牝,2,未出走,梅田智之,70.0,49.7,32.2,15.7,20.3,17.5,16.5,15.7
栗東,20260905,土,4:34,メイショウルーク,,牡,3,400,梅田智之,68.1,47.4,30.0,14.5,20.7,17.4,15.5,14.5
栗東,20260905,土,4:34,ラインオブソウル,,牡,7,2400,東田明士,68.1,49.1,32.0,16.1,19.0,17.1,15.9,16.1
栗東,20260905,土,4:35,エイユーファイヤー,,牡,4,400,森田直行,64.7,47.0,31.7,16.1,17.7,15.3,15.6,16.1
栗東,20260905,土,4:35,シャローファースト,,牡,3,900,安田翔伍,65.8,47.6,30.6,15.0,18.2,17.0,15.6,15.0
栗東,20260905,土,4:35,ブームバップビート,,牡,3,400,中内田充,66.0,48.3,31.9,16.1,17.7,16.4,15.8,16.1
栗東,20260905,土,4:35,ルージュムーサ,,牝,2,未出走,安田翔伍,71.3,52.6,34.8,17.0,18.7,17.8,17.8,17.0
栗東,20260905,土,4:36,カフジポポー,,牡,2,0,森田直行,72.9,53.1,34.9,17.4,19.8,18.2,17.5,17.4
栗東,20260905,土,4:36,グリッドレイ,,牡,2,未登録,,73.7,54.5,36.3,17.7,19.2,18.2,18.6,17.7
栗東,20260905,土,4:36,ダンシングドール,,牝,3,400,牧田和弥,64.7,47.5,30.4,15.0,17.2,17.1,15.4,15.0
栗東,20260905,土,4:36,ペコリズム,,牝,3,0,森田直行,62.9,46.9,31.7,16.0,16.0,15.2,15.7,16.0
栗東,20260905,土,4:36,ページターナー,,牡,3,400,中内田充,64.9,48.4,32.4,16.9,16.5,16.0,15.5,16.9
栗東,20260905,土,4:36,マテンロウモエ,,牝,2,未登録,,72.2,52.9,35.1,17.3,19.3,17.8,17.8,17.3
栗東,20260905,土,4:36,レジェンダリーデイ,,セ,6,130,森田直行,69.8,52.0,34.9,17.8,17.8,17.1,17.1,17.8
栗東,20260905,土,4:37,クラッチスラッガー,,牡,3,400,池添学,71.2,52.4,34.7,17.5,18.8,17.7,17.2,17.5
栗東,20260905,土,4:37,コニーアイランド,,牝,3,400,中内田充,64.5,46.4,30.4,15.0,18.1,16.0,15.4,15.0
