栗東,20260728,火,5:00,ラッキーバック,,牡,3,400,西村真幸,63.2,44.2,26.9,13.4,19.0,17.3,13.5,13.4
栗東,20260728,火,5:01,アメリカンステージ,,牡,4,2010,矢作芳人,61.4,44.8,29.4,14.4,16.6,15.4,15.0,14.4
栗東,20260728,火,5:02,タマモブラックタイ,,牡,6,4100,角田晃一,61.2,44.2,29.4,15.6,17.0,14.8,13.8,15.6
栗東,20260728,火,5:05,ベラジオヴァレル,,牡,3,0,上村洋行,63.8,45.5,29.6,14.4,18.3,15.9,15.2,14.4
栗東,20260728,火,5:06,スマートエトワール,,牝,3,0,辻野泰之,62.4,45.2,29.3,14.3,17.2,15.9,15.0,14.3
栗東,20260728,火,5:10,フィオラーノ,,牡,3,400,吉田直弘,55.5,39.4,25.0,12.1,16.1,14.4,12.9,12.1
栗東,20260728,火,5:11,シュヴァルツリーベ,,牝,6,900,羽月友彦,64.2,45.9,29.6,14.5,18.3,16.3,15.1,14.5
栗東,20260728,火,5:11,マイバレンタイン,,牡,3,900,池江泰寿,64.7,47.0,30.1,14.5,17.7,16.9,15.6,14.5
栗東,20260728,火,5:15,ランダムナンバー,,牡,2,0,橋田宜長,54.9,39.8,26.7,12.9,15.1,13.1,13.8,12.9
栗東,20260728,火,5:16,サンライズハリー,,牡,3,0,平田修,64.1,46.1,29.7,14.3,18.0,16.4,15.4,14.3
栗東,20260728,火,5:16,トリーア,,牝,3,0,渡辺薫彦,62.5,45.6,29.4,14.3,16.9,16.2,15.1,14.3
栗東,20260728,火,5:16,ピエマンソン,,牡,4,1500,平田修,61.8,43.3,27.7,13.7,18.5,15.6,14.0,13.7
栗東,20260728,火,5:18,クロノスバレット,,牡,4,900,吉村圭司,65.4,47.2,30.0,14.4,18.2,17.2,15.6,14.4
栗東,20260728,火,5:20,オコタンペ,,牡,5,900,須貝尚介,56.2,41.5,27.8,14.3,14.7,13.7,13.5,14.3
栗東,20260728,火,5:26,メイショウアボット,,牡,4,500,武幸四郎,63.8,45.2,29.2,14.5,18.6,16.0,14.7,14.5
栗東,20260728,火,5:29,エリカアンディーヴ,,牝,4,900,吉岡辰弥,64.0,46.4,30.3,14.3,17.6,16.1,16.0,14.3
栗東,20260728,火,5:30,ホウオウモノポリー,,牡,2,未出走,友道康夫,59.7,44.3,29.0,14.4,15.4,15.3,14.6,14.4
栗東,20260728,火,5:33,コルレオニス,,牡,5,1500,友道康夫,66.5,45.7,29.3,14.2,20.8,16.4,15.1,14.2
栗東,20260728,火,5:37,グランワールド,,牡,3,0,新谷功一,61.7,45.0,29.7,15.3,16.7,15.3,14.4,15.3
栗東,20260728,火,5:51,レーヴドリュヌ,,牝,3,0,宮本博,57.6,41.3,27.5,14.0,16.3,13.8,13.5,14.0
栗東,20260728,火,5:55,チアフルラン,,牡,3,0,渡辺薫彦,64.9,45.7,28.9,14.2,19.2,16.8,14.7,14.2
栗東,20260728,火,5:58,フローマジック,,牝,3,0,辻野泰之,63.7,45.8,29.7,14.5,17.9,16.1,15.2,14.5
栗東,20260728,火,6:01,ウンナターシャ,,牝,3,0,高柳大輔,64.2,46.6,29.8,14.5,17.6,16.8,15.3,14.5
栗東,20260728,火,6:02,ベルギューン,,牝,4,2400,牧浦充徳,63.7,46.3,29.9,14.4,17.4,16.4,15.5,14.4
栗東,20260728,火,6:03,グレートアゲイン,,牡,3,0,牧浦充徳,62.6,45.7,29.2,14.5,16.9,16.5,14.7,14.5
栗東,20260728,火,6:16,ハギノギフテッド,,セ,3,0,寺島良,57.1,41.0,26.5,13.3,16.1,14.5,13.2,13.3
栗東,20260728,火,6:18,グラディオール,,牝,3,0,寺島良,67.0,47.4,30.3,14.5,19.6,17.1,15.8,14.5
栗東,20260728,火,6:20,アレストラウム,,牡,2,未出走,佐藤悠太,62.6,45.7,29.4,14.2,16.9,16.3,15.2,14.2
栗東,20260728,火,6:21,ロードフリューゲル,,牡,3,0,上村洋行,60.5,44.4,30.2,15.6,16.1,14.2,14.6,15.6
栗東,20260728,火,6:25,メイショウカシワデ,,牡,5,1500,角田晃一,65.7,46.4,29.5,14.1,19.3,16.9,15.4,14.1
栗東,20260728,火,6:56,ハレアカラフラ,,牝,6,400,吉田直弘,54.6,39.8,25.7,12.7,14.8,14.1,13.0,12.7
栗東,20260728,火,6:57,アステルディーヴァ,,牝,3,0,西村真幸,63.7,46.2,29.7,14.2,17.5,16.5,15.5,14.2
栗東,20260728,火,6:57,シャリキモン,,牡,3,0,吉田直弘,53.1,38.9,25.3,12.7,14.2,13.6,12.6,12.7
栗東,20260728,火,6:57,モチモチチャン,,牝,3,0,西村真幸,61.6,43.8,27.4,13.6,17.8,16.4,13.8,13.6
栗東,20260728,火,6:59,クイックバイオ,,牝,5,1000,畑端省吾,64.7,45.5,29.2,14.3,19.2,16.3,14.9,14.3
栗東,20260728,火,7:01,マイコンプリート,,セ,3,未出走,友道康夫,56.7,42.6,28.7,14.6,14.1,13.9,14.1,14.6
栗東,20260728,火,7:05,チョウスター,,牝,3,0,羽月友彦,60.3,44.0,28.6,14.0,16.3,15.4,14.6,14.0
栗東,20260728,火,7:06,アイルシャイン,,セ,6,1500,新谷功一,61.5,45.6,31.1,15.8,15.9,14.5,15.3,15.8
栗東,20260728,火,7:06,アイルドゥレーヴェ,,牡,3,0,新谷功一,61.1,44.0,28.7,14.0,17.1,15.3,14.7,14.0
栗東,20260728,火,7:16,ロックバンド,,牡,3,400,茶木太樹,64.2,47.8,30.2,14.3,16.4,17.6,15.9,14.3
栗東,20260728,火,7:26,ピンクカメリア,,牝,3,0,笹田和秀,62.7,46.0,29.7,14.0,16.7,16.3,15.7,14.0
美浦,20260728,火,5:42,ダノンファンスター,,牡,3,400,田中博康,58.4,42.2,27.1,13.1,16.2,15.1,14.0,13.1
美浦,20260728,火,6:54,リーディンアクター,,牡,2,0,堀内岳志,60.8,43.4,27.7,13.7,17.4,15.7,14.0,13.7
美浦,20260728,火,6:55,サレジオ,,牡,3,400,田中博康,57.3,41.8,27.0,13.1,15.5,14.8,13.9,13.1
美浦,20260728,火,6:56,プロテウス,,牡,2,未出走,田中博康,59.3,43.6,28.5,13.7,15.7,15.1,14.8,13.7
