栗東,20260814,金,5:00,キーチパルフェ,,牡,5,1500,高柳大輔,53.7,39.0,25.3,12.8,14.7,13.7,12.5,12.8
栗東,20260814,金,5:00,プッシュオン,,牡,6,1500,西村真幸,62.8,44.9,28.8,14.4,17.9,16.1,14.4,14.4
栗東,20260814,金,5:00,レッドヴァリアート,,牡,4,400,加藤公太,55.4,39.8,26.0,13.0,15.6,13.8,13.0,13.0
栗東,20260814,金,5:01,エコロヴァイス,,牡,4,400,吉村圭司,56.4,40.3,26.1,13.0,16.1,14.2,13.1,13.0
栗東,20260814,金,5:01,ダガーリング,,牡,4,1000,柴田卓,53.1,38.2,24.9,12.4,14.9,13.3,12.5,12.4
栗東,20260814,金,5:01,ベイリークロア,,牡,4,400,大久保龍,54.5,39.9,26.3,13.0,14.6,13.6,13.3,13.0
栗東,20260814,金,5:01,ママコチャ,,牝,7,20250,池江泰寿,55.5,39.7,25.8,12.8,15.8,13.9,13.0,12.8
栗東,20260814,金,5:02,ジーティーパワー,,牡,5,0,中村直也,60.3,43.1,27.6,13.5,17.2,15.5,14.1,13.5
栗東,20260814,金,5:04,シャルクハフト,,牡,4,1500,清水久詞,54.8,40.0,26.0,12.7,14.8,14.0,13.3,12.7
栗東,20260814,金,5:04,ララバッカナール,,牝,5,400,佐藤悠太,63.4,45.6,29.1,14.2,17.8,16.5,14.9,14.2
栗東,20260814,金,5:05,アクセス,,牡,3,400,上村洋行,63.0,45.3,29.8,15.4,17.7,15.5,14.4,15.4
栗東,20260814,金,5:06,アンドゥーリル,,牡,3,1200,中内田充,54.6,38.8,24.7,12.0,15.8,14.1,12.7,12.0
栗東,20260814,金,5:06,サンタンジェロ,,牝,2,400,須貝尚介,62.5,44.6,28.9,14.4,17.9,15.7,14.5,14.4
栗東,20260814,金,5:06,スマートエトワール,,牝,3,0,辻野泰之,62.9,45.4,29.3,14.4,17.5,16.1,14.9,14.4
栗東,20260814,金,5:06,チュウワチーフ,,牡,4,900,小崎憲,52.3,38.2,24.9,12.4,14.1,13.3,12.5,12.4
栗東,20260814,金,5:06,ベルピルエット,,牝,4,100,小崎憲,52.8,38.4,25.1,12.9,14.4,13.3,12.2,12.9
栗東,20260814,金,5:07,シバノパージャン,,牡,3,0,牧田和弥,62.5,45.9,29.3,13.9,16.6,16.6,15.4,13.9
栗東,20260814,金,5:08,スノースケープ,,牝,3,400,中内田充,57.5,41.4,26.2,13.1,16.1,15.2,13.1,13.1
栗東,20260814,金,5:08,ベニバナ,,牝,2,0,渡辺薫彦,56.8,41.1,26.0,12.6,15.7,15.1,13.4,12.6
栗東,20260814,金,5:12,ポニーテール,,牝,3,未出走,中内田充,59.9,43.2,28.6,14.8,16.7,14.6,13.8,14.8
栗東,20260814,金,5:15,マイリトルヒーロー,,牡,3,400,高橋康之,63.9,45.6,29.5,14.5,18.3,16.1,15.0,14.5
栗東,20260814,金,5:18,ワンダーカモン,,牡,5,900,吉村圭司,64.9,46.8,29.8,14.4,18.1,17.0,15.4,14.4
栗東,20260814,金,5:25,スレイクイーン,,牝,3,0,吉岡辰弥,65.6,46.9,29.7,14.3,18.7,17.2,15.4,14.3
栗東,20260814,金,5:31,ジャンヌドゥレーヴ,,牝,3,400,角田晃一,56.2,40.5,26.6,13.2,15.7,13.9,13.4,13.2
栗東,20260814,金,5:41,サトノボルテクス,,牡,2,未出走,中竹和也,55.0,39.9,25.5,12.8,15.1,14.4,12.7,12.8
栗東,20260814,金,5:41,サヴォーナ,,牡,6,5150,中竹和也,56.4,41.9,27.8,13.9,14.5,14.1,13.9,13.9
栗東,20260814,金,5:48,ベルラフィネ,,牝,3,0,岡田稲男,62.5,45.0,29.4,14.9,17.5,15.6,14.5,14.9
栗東,20260814,金,5:53,ゴリョウセイ,,牡,3,0,松下武士,58.1,41.2,26.8,13.7,16.9,14.4,13.1,13.7
栗東,20260814,金,6:28,メイショウカシワデ,,牡,5,1500,角田晃一,64.8,45.6,28.4,14.5,19.2,17.2,13.9,14.5
栗東,20260814,金,6:31,アロマフェリス,,牝,4,500,辻野泰之,59.4,43.0,28.0,14.1,16.4,15.0,13.9,14.1
栗東,20260814,金,6:55,セミマル,,牡,6,1500,西村真幸,63.0,45.3,28.9,13.6,17.7,16.4,15.3,13.6
栗東,20260814,金,6:55,ユハンヌス,,牡,6,1500,大久保龍,51.1,37.5,25.9,13.8,13.6,11.6,12.1,13.8
栗東,20260814,金,6:56,ムーンベリル,,牝,2,400,西村真幸,62.8,46.1,29.7,14.4,16.7,16.4,15.3,14.4
栗東,20260814,金,6:56,ラッキーバック,,牡,3,400,西村真幸,63.1,45.2,28.5,14.2,17.9,16.7,14.3,14.2
栗東,20260814,金,6:59,トゥスコラーナ,,牝,3,0,松永幹夫,60.8,43.0,28.0,13.8,17.8,15.0,14.2,13.8
栗東,20260814,金,7:07,マヴィ,,牝,3,900,牧浦充徳,65.6,46.9,29.8,14.5,18.7,17.1,15.3,14.5
栗東,20260814,金,7:34,プロスト,,牡,3,0,梅田智之,64.8,45.1,28.9,14.2,19.7,16.2,14.7,14.2
栗東,20260814,金,7:36,キーパフォーマー,,牝,5,1500,辻野泰之,61.0,44.4,28.7,14.5,16.6,15.7,14.2,14.5
栗東,20260814,金,7:37,メイプルルビー,,牝,2,未出走,清水久詞,58.0,42.5,27.7,13.8,15.5,14.8,13.9,13.8
栗東,20260814,金,7:41,ビップヴォルフ,,牡,3,400,小椋研介,58.4,42.7,27.7,13.5,15.7,15.0,14.2,13.5
