date,venue,race,N,o1,donguri,d5,fav_out3,atama_are,aite_are,D_PRE_RACE
20250809,04,3,17,2.5,3.0,5.5200000000000005,1,1,1,0.2025478734167332
20250809,04,4,15,1.6,5.999999999999999,12.6875,0,0,0,0.6541009870546158
20250809,04,5,15,2.5,3.08,3.8,1,0,0,0.7727948855986643
20250809,04,6,16,2.7,2.185185185185185,5.148148148148148,1,1,1,0.3566609216116213
20250809,04,7,13,2.9,1.8620689655172415,4.724137931034483,1,0,1,0.2653878433937313
20250809,04,8,9,3.4,1.5,2.235294117647059,0,0,0,0.2441257961139564
20250809,04,9,14,2.2,3.818181818181818,4.3181818181818175,0,0,0,0.7270488553285891
20250809,04,10,15,2.0,4.9,6.05,0,0,0,0.6323188894779006
20250809,04,11,18,3.9,1.794871794871795,2.5384615384615388,0,0,0,
20250809,04,12,18,3.5,1.9714285714285715,2.7142857142857144,0,1,1,0.2157307936293751
20250809,07,2,15,1.8,4.222222222222222,7.166666666666667,1,0,0,
20250809,07,3,12,2.3,2.7826086956521743,5.608695652173914,0,1,0,
20250809,07,4,10,3.2,1.125,3.1562499999999996,0,0,0,0.2987739242589529
20250809,07,5,16,4.4,1.1818181818181817,1.6363636363636362,0,0,0,0.8922930141521299
20250809,07,6,11,3.5,1.5142857142857142,2.6285714285714286,1,0,1,0.3809081454346752
20250809,07,7,16,4.0,1.275,3.05,0,0,0,0.7013098591349016
20250809,07,9,9,1.7,2.411764705882353,14.705882352941178,0,0,0,0.6276800143593178
20250809,07,10,14,2.1,3.095238095238095,4.666666666666667,1,0,1,0.6276651499111864
20250809,07,11,18,3.7,1.4594594594594594,2.459459459459459,1,0,1,0.5158466447433583
20250809,07,12,12,2.4,2.291666666666667,8.875,1,0,0,0.376426430272763
20250810,01,1,14,3.0,1.4333333333333333,3.9,1,0,1,
20250810,01,2,12,3.1,2.193548387096774,3.096774193548387,0,1,0,0.8261599286031205
20250810,01,3,16,2.8,1.8571428571428574,4.392857142857143,0,0,0,
20250810,01,4,14,3.1,1.4838709677419353,4.709677419354838,0,0,0,0.6357073145147294
20250810,01,5,12,2.0,3.45,8.7,0,0,0,0.7863813081562541
20250810,01,6,14,3.8,1.1842105263157896,2.342105263157895,0,0,0,0.6596545432188521
20250810,01,7,15,3.8,1.7631578947368423,2.473684210526316,0,0,0,0.696534262851931
20250810,01,8,9,3.4,1.2058823529411764,3.2058823529411766,0,0,0,0.6759194491261348
20250810,01,9,9,1.4,4.428571428571429,9.357142857142858,0,0,0,0.6686701230086671
20250810,01,10,14,2.5,2.92,3.7600000000000002,1,0,1,0.590400241656791
20250810,01,11,16,3.2,2.1875,3.1874999999999996,1,0,1,0.5868720073015715
20250810,01,12,14,1.6,6.687499999999999,7.75,0,0,0,0.6519026885203641
20250810,04,1,18,2.5,2.84,4.16,1,0,0,
20250810,04,2,12,2.2,3.3636363636363633,3.8636363636363633,0,0,0,0.2919268736139496
20250810,04,3,15,1.4,6.642857142857144,11.357142857142858,0,0,0,
20250810,04,4,14,2.4,4.208333333333333,6.083333333333333,0,0,0,0.7347717448009703
20250810,04,5,18,3.5,1.2571428571428573,2.5142857142857147,0,0,0,0.3880265080705
20250810,04,6,14,3.0,1.5333333333333332,2.9333333333333336,0,0,1,0.4970552869633871
20250810,04,7,15,4.7,1.1702127659574468,1.8936170212765957,1,0,1,0.4947429659519045
20250810,04,8,18,1.9,2.526315789473684,9.894736842105264,0,0,0,
20250810,04,9,14,3.0,1.5999999999999999,3.466666666666667,1,0,0,0.5015021027002121
20250810,04,10,15,1.9,3.5789473684210527,9.052631578947368,1,0,1,0.5233578878804253
20250810,04,11,14,2.2,2.727272727272727,7.136363636363636,1,0,0,0.5263068506631325
20250810,04,12,18,4.7,1.1702127659574468,2.425531914893617,1,0,0,0.4877127969507537
20250810,07,2,15,3.1,1.6451612903225805,2.9354838709677415,0,0,0,
20250810,07,3,12,1.4,5.500000000000001,10.5,0,0,0,
20250810,07,4,13,3.4,1.352941176470588,2.4705882352941178,0,0,0,0.4175464299643898
20250810,07,5,16,2.8,1.7142857142857144,4.0357142857142865,1,0,0,0.3324414357283075
20250810,07,6,9,1.8,2.7222222222222223,6.277777777777778,0,0,1,0.3057294715386022
20250810,07,7,17,3.2,3.1874999999999996,4.34375,0,0,0,0.1892467848427625
20250810,07,8,12,2.7,2.074074074074074,2.5925925925925926,0,0,0,0.5180822231133173
20250810,07,9,14,3.9,1.4615384615384617,2.3333333333333335,0,0,0,0.2271226109555536
20250810,07,10,13,2.4,2.9583333333333335,5.25,1,1,1,0.4898707908540713
20250810,07,11,15,4.2,1.1428571428571428,1.6666666666666665,1,1,1,0.2988577703554209
20250810,07,12,15,3.0,2.1999999999999997,4.366666666666666,0,1,0,0.4040670588537871
20250816,01,2,14,3.3,1.3636363636363638,2.606060606060606,1,1,0,
20250816,01,3,12,2.1,2.0952380952380953,9.761904761904761,0,0,0,0.6244829939672422
20250816,01,4,14,3.1,1.6774193548387097,4.580645161290322,0,0,0,0.7273929674533082
20250816,01,5,11,2.1,2.238095238095238,9.142857142857142,0,0,0,0.6031084311158867
20250816,01,6,14,2.7,1.7037037037037035,3.9259259259259256,1,0,0,0.6391353199963579
20250816,01,7,9,3.1,1.129032258064516,6.193548387096774,1,1,0,0.6197305687164008
20250816,01,8,13,2.0,3.4,6.3,0,0,1,0.7002556233835356
20250816,01,9,8,1.6,6.8125,14.499999999999998,0,0,0,0.617362214851983
20250816,01,10,13,3.8,1.4736842105263157,2.0,1,0,0,0.6803352190287473
20250816,01,11,14,3.1,2.193548387096774,3.645161290322581,1,1,1,0.7020377778341315
20250816,01,12,12,2.6,1.769230769230769,4.384615384615385,1,0,0,0.6875740079146021
20250816,04,1,13,1.5,4.2,12.666666666666666,0,0,0,
20250816,04,2,18,3.0,2.6666666666666665,3.266666666666667,0,0,0,0.1300169403862939
20250816,04,3,13,3.5,1.2285714285714284,3.1714285714285713,1,0,1,
20250816,04,4,11,1.2,8.833333333333334,19.333333333333332,0,0,0,0.4907695898494333
20250816,04,5,17,3.6,1.5833333333333333,1.6388888888888888,1,0,0,0.5255062916810022
20250816,04,6,11,2.2,2.1818181818181817,7.454545454545453,0,0,0,0.6015162583086958
20250816,04,7,15,3.2,2.03125,2.28125,0,0,0,0.456442450292309
20250816,04,8,13,1.6,4.375,9.5625,0,0,0,0.5411789644398983
20250816,04,10,15,2.4,3.9583333333333335,6.166666666666667,0,0,0,0.5553503338926132
20250816,04,11,18,4.5,1.2222222222222223,1.8666666666666667,0,0,0,
20250816,04,12,17,1.9,3.8947368421052637,6.368421052631579,1,1,1,0.5402048195086316
20250816,07,1,9,1.8,3.8333333333333335,6.611111111111111,1,0,0,
20250816,07,2,10,2.3,2.91304347826087,5.173913043478262,0,0,0,
20250816,07,3,18,2.4,3.916666666666667,6.041666666666667,1,0,0,0.37660779150979
20250816,07,4,15,2.4,2.4583333333333335,7.541666666666668,0,0,0,0.3713377679306776
20250816,07,5,16,3.8,1.3421052631578947,2.4210526315789473,1,1,1,0.5784979457907997
20250816,07,6,13,1.7,4.294117647058823,8.176470588235295,0,0,0,0.4372698996703378
20250816,07,7,9,2.1,2.857142857142857,4.571428571428571,0,0,0,0.5235610068930204
20250816,07,8,8,1.4,7.3571428571428585,10.571428571428573,0,0,0,0.3401478922437642
20250816,07,9,16,2.5,2.56,5.279999999999999,0,0,0,0.5469107235941647
20250816,07,10,8,2.7,1.8148148148148149,3.148148148148148,0,0,0,0.552835633019922
20250816,07,11,17,3.5,1.1428571428571428,3.9714285714285715,0,0,0,0.2986262618941647
20250816,07,12,10,2.5,2.2399999999999998,4.68,0,0,0,0.2847529872074422
20250817,01,1,10,1.9,2.7894736842105265,25.578947368421055,1,0,0,
20250817,01,2,12,2.4,2.0,4.083333333333334,1,0,0,
20250817,01,3,15,2.5,2.04,4.92,0,0,0,0.7645581702266391
20250817,01,4,14,2.8,2.0714285714285716,2.678571428571429,0,0,0,0.7314898649861272
20250817,01,6,12,1.4,6.928571428571429,9.071428571428571,0,0,0,0.6699551729247657
20250817,01,7,14,3.4,1.7941176470588234,2.588235294117647,0,0,0,0.6415004045463849
20250817,01,8,13,2.8,1.7500000000000002,4.142857142857143,0,0,0,0.7020591956300467
20250817,01,9,16,3.4,1.5,2.3529411764705883,1,0,0,0.6301909675332622
20250817,01,10,11,2.7,1.6666666666666665,4.111111111111111,1,0,0,0.7217184814543133
20250817,01,11,16,3.7,1.4864864864864864,1.8918918918918919,1,1,1,0.5897443282211887
20250817,01,12,14,3.1,1.9677419354838708,3.645161290322581,0,0,1,0.5243920134660834
20250817,04,2,15,3.2,1.46875,2.8749999999999996,0,0,0,
20250817,04,3,11,1.2,6.25,18.166666666666668,0,0,0,
20250817,04,4,11,3.0,2.3666666666666667,2.6666666666666665,1,0,0,-0.1428707967743691
20250817,04,5,15,2.1,2.9047619047619047,8.238095238095237,0,0,0,0.6355567947884385
20250817,04,6,11,2.2,3.590909090909091,5.818181818181818,0,0,0,
20250817,04,7,15,3.7,1.8108108108108107,2.4054054054054053,0,0,1,0.7174225415176739
20250817,04,8,9,1.5,5.0,17.666666666666668,0,0,0,0.1929498832890446
20250817,04,9,15,2.0,2.55,7.1,0,0,0,0.5226875918399229
20250817,04,10,8,1.8,7.222222222222222,17.0,0,0,0,0.5240663044317856
20250817,04,11,11,2.7,2.185185185185185,2.5925925925925926,0,0,0,0.3320523066122728
20250817,04,12,18,2.7,3.111111111111111,3.7777777777777772,0,1,0,0.3593913475284133
20250817,07,2,16,2.9,1.793103448275862,5.172413793103448,1,0,1,
20250817,07,3,9,2.4,2.5,5.208333333333334,0,0,0,-0.2000330660496596
20250817,07,4,13,2.4,3.5833333333333335,7.791666666666667,1,1,1,0.2932751686078125
20250817,07,5,16,3.5,1.342857142857143,2.5714285714285716,1,1,1,0.239293339119524
20250817,07,6,16,3.6,1.5833333333333333,2.1666666666666665,0,1,0,0.1743813555855513
20250817,07,7,12,3.4,1.5588235294117647,2.5588235294117645,1,0,1,0.3101777541137756
20250817,07,9,16,3.4,1.5294117647058825,3.1176470588235294,0,0,0,0.2646789261900305
20250817,07,10,16,3.0,2.1666666666666665,6.133333333333333,0,0,0,0.2360297978267784
20250817,07,11,15,2.2,3.7272727272727266,7.0,0,0,0,0.3261147757560783
20250817,07,12,18,3.2,2.125,2.8125,1,0,0,0.390962035129945
20250823,01,1,8,1.1,15.909090909090908,41.45454545454545,0,0,0,
20250823,01,2,12,2.4,3.375,4.125,1,0,0,
20250823,01,4,14,3.3,1.6666666666666667,3.515151515151515,1,0,0,0.6078080037565888
20250823,01,5,9,1.2,9.000000000000002,10.166666666666666,0,0,0,0.6933246771711492
20250823,01,6,13,2.6,1.9615384615384612,5.8076923076923075,0,0,0,0.7802108667746076
20250823,01,7,14,2.2,4.136363636363636,5.954545454545454,0,0,1,0.7418585857576167
20250823,01,8,9,2.4,1.9166666666666665,4.041666666666667,0,1,0,0.6981485578023078
20250823,01,9,9,2.3,2.217391304347826,6.434782608695653,1,0,1,0.6078560170379216
20250823,01,10,14,1.8,4.333333333333333,9.61111111111111,0,0,0,0.5828288250222758
20250823,01,11,14,3.7,1.8918918918918919,2.2972972972972974,0,1,1,0.5935414409627596
20250823,04,2,14,3.1,2.903225806451613,3.5483870967741935,1,1,1,
20250823,04,3,18,2.6,2.0,6.115384615384615,1,0,0,0.8986451052612952
20250823,04,4,16,1.9,8.31578947368421,15.526315789473685,0,0,0,0.4705994950361015
20250823,04,5,13,3.9,1.1794871794871795,2.2051282051282053,0,0,0,0.2775201130337899
20250823,04,6,15,4.3,1.2790697674418605,1.8604651162790697,0,0,0,0.6652035226122353
20250823,04,7,11,2.7,1.5555555555555556,6.5555555555555545,1,0,0,0.2469225873979053
20250823,04,8,10,2.7,1.7037037037037035,3.4444444444444446,0,0,0,0.6345750271572481
20250823,04,9,15,1.7,4.764705882352941,5.647058823529412,1,1,0,0.5815134057892791
20250823,04,10,17,5.1,1.1568627450980393,1.9411764705882355,1,1,1,0.2541596647754999
20250823,04,11,12,3.4,1.411764705882353,2.9411764705882355,0,0,0,0.533172013959952
20250823,04,12,12,2.2,2.590909090909091,3.9545454545454537,1,0,0,0.2706265092501612
20250823,07,2,16,1.7,7.294117647058824,8.11764705882353,1,1,1,
20250823,07,3,9,3.2,1.0312499999999998,5.0,0,0,0,
20250823,07,4,18,2.9,2.206896551724138,3.0,1,0,0,-0.2100914517040044
20250823,07,5,10,2.1,2.8095238095238098,11.761904761904761,0,1,0,0.1431418536549548
20250823,07,6,12,3.2,1.375,3.6249999999999996,1,1,0,0.1079097960338305
20250823,07,7,16,2.5,2.32,4.0,1,0,0,0.4219217689610046
20250823,07,8,8,1.8,2.4444444444444446,7.944444444444445,0,0,0,0.3885824084920221
20250823,07,10,13,2.7,1.7037037037037035,3.407407407407407,1,0,0,0.126395406153946
20250823,07,11,16,2.5,3.3200000000000003,3.72,1,1,1,0.17954999322828
20250824,01,1,14,3.8,1.5263157894736843,2.0,1,1,1,
20250824,01,2,11,2.9,1.3793103448275863,5.620689655172415,0,0,0,
20250824,01,3,14,2.4,3.0,3.541666666666667,0,0,0,0.7070501733272307
20250824,01,4,13,2.2,4.045454545454545,5.454545454545454,0,1,0,0.7123361933644681
20250824,01,5,11,1.8,4.055555555555555,5.222222222222222,0,0,0,0.782181050288389
20250824,01,6,16,2.9,2.4827586206896552,3.2068965517241383,0,0,0,0.7624970895880905
20250824,01,7,11,1.5,5.3999999999999995,10.200000000000001,0,0,0,0.6986654321715828
20250824,01,8,11,2.6,2.076923076923077,3.4999999999999996,0,0,0,0.7159735446180782
20250824,01,9,13,3.1,2.258064516129032,3.7096774193548385,0,1,0,0.6907809270621893
20250824,01,10,14,3.7,1.3513513513513513,2.4324324324324325,0,0,1,0.704406560948549
20250824,01,11,16,5.4,1.0555555555555556,1.7222222222222223,1,0,0,0.6684182137656893
20250824,01,12,14,4.0,1.925,2.425,1,0,0,0.6654875074065947
20250824,04,2,15,2.5,1.72,7.720000000000001,0,0,0,
20250824,04,3,17,3.7,1.2972972972972971,2.7567567567567566,0,0,0,0.981980506061966
20250824,04,4,14,3.0,1.7666666666666666,2.733333333333333,1,0,0,0.347131285538463
20250824,04,5,13,4.2,1.5952380952380951,2.4285714285714284,0,1,0,0.5671554635392049
20250824,04,6,13,4.3,1.2093023255813955,1.627906976744186,0,0,0,0.504256580617881
20250824,04,7,18,2.9,2.103448275862069,5.172413793103448,0,0,0,
20250824,04,8,10,3.8,1.1842105263157896,2.0,0,0,0,0.56540169126572
20250824,04,9,18,3.4,2.4705882352941178,2.9705882352941178,0,0,0,0.4728071391572191
20250824,04,10,13,3.5,1.5714285714285714,2.6285714285714286,0,0,0,0.4584954183649675
20250824,04,11,10,2.3,1.9130434782608698,4.0,0,0,0,0.3860148371348162
20250824,04,12,15,3.5,1.7714285714285716,2.1714285714285713,1,0,0,0.4196181811761506
20250824,07,2,16,2.1,2.9047619047619047,5.333333333333333,1,0,0,
20250824,07,3,8,2.4,2.5,3.0833333333333335,0,0,0,
20250824,07,4,16,3.4,1.5,2.235294117647059,1,1,0,0.5678490782812262
20250824,07,6,17,3.4,1.7352941176470589,4.147058823529412,0,0,0,-0.192604314077511
20250824,07,8,15,1.7,4.11764705882353,6.529411764705882,1,0,0,0.0746424954020705
20250824,07,9,14,1.9,4.105263157894737,5.526315789473684,0,0,0,0.2461485530198462
20250824,07,10,16,2.8,2.285714285714286,3.9642857142857144,0,0,0,0.3582911124894414
20250824,07,11,9,2.7,1.6296296296296298,2.925925925925926,0,0,0,0.3134762697996212
20250824,07,12,14,2.0,2.9,6.05,0,0,0,0.2820321769138946
20250830,01,1,8,2.2,2.0909090909090904,4.681818181818182,0,0,0,
20250830,01,3,14,1.7,4.823529411764706,8.352941176470589,0,0,0,
20250830,01,4,14,2.0,2.7,6.6,0,0,0,0.8487270548728019
20250830,01,5,13,2.5,2.2399999999999998,4.76,0,0,0,0.6585624879106567
20250830,01,6,16,2.9,1.896551724137931,2.8275862068965516,1,1,1,0.8439664428385303
20250830,01,7,12,2.6,2.423076923076923,4.269230769230769,0,0,0,0.6469106385270451
20250830,01,8,11,2.0,3.4,6.8,0,0,0,0.6456086885042344
20250830,01,9,13,2.5,2.3600000000000003,4.5200000000000005,0,0,0,0.7832372337464647
20250830,01,10,14,2.4,2.5833333333333335,5.416666666666667,0,0,0,0.4819021486882666
20250830,01,11,14,2.3,2.217391304347826,9.695652173913045,0,0,0,0.6465072757371998
20250830,01,12,15,5.1,1.0980392156862746,1.6862745098039216,1,1,1,0.6365398771163213
20250830,04,2,15,2.0,2.3,8.35,0,0,0,
20250830,04,3,11,2.9,1.4137931034482758,5.862068965517242,1,0,0,
20250830,04,4,15,2.0,3.4,4.7,0,1,0,0.8288624656799142
20250830,04,5,18,1.7,3.5294117647058822,11.882352941176471,1,0,0,-0.0322611476587284
20250830,04,6,18,3.8,2.0,2.710526315789474,1,0,1,0.362111017564476
20250830,04,7,17,2.9,1.9310344827586206,2.9655172413793105,1,0,0,0.3859155022162875
20250830,04,8,10,2.6,1.5,3.4615384615384612,0,0,0,0.8672703777239219
20250830,04,9,18,2.5,2.16,4.08,0,1,0,0.3625973130882601
20250830,04,10,13,2.4,3.25,4.666666666666667,0,0,0,0.3077776586057278
20250830,04,11,16,1.4,9.357142857142858,12.428571428571429,0,0,0,0.2957255812537952
20250830,04,12,15,1.9,4.105263157894737,5.210526315789474,0,0,0,0.5125314566269704
20250830,07,1,12,2.0,3.5,4.2,0,0,0,
20250830,07,2,14,2.1,2.380952380952381,9.19047619047619,0,0,0,
20250830,07,3,15,2.8,2.107142857142857,4.607142857142858,0,1,0,0.6737475372655036
20250830,07,4,15,2.4,4.291666666666667,4.75,0,1,0,0.3145166484226357
20250830,07,5,10,2.6,2.230769230769231,4.538461538461538,1,0,0,0.5805851115885121
20250830,07,6,16,2.6,3.230769230769231,5.538461538461538,0,0,1,0.4668173465471885
20250830,07,7,10,1.4,5.071428571428571,11.000000000000002,0,0,0,0.5156835655776448
20250830,07,8,8,2.4,3.5000000000000004,4.833333333333333,0,0,0,0.3020352451580088
20250830,07,9,16,2.8,1.9642857142857144,5.892857142857143,0,0,0,0.4738727628265055
20250830,07,10,11,3.4,1.5882352941176472,2.088235294117647,1,1,1,0.2970539057882732
20250830,07,11,16,3.4,2.6176470588235294,2.9411764705882355,0,0,1,0.536250933380764
20250830,07,12,12,2.8,2.4642857142857144,2.964285714285715,0,1,0,0.4432233591273142
20250831,01,1,10,1.4,5.0,11.071428571428573,0,0,0,
20250831,01,2,13,3.6,1.3333333333333333,2.2222222222222223,0,0,0,
20250831,01,3,12,2.0,3.05,7.15,0,0,0,0.8165587149202311
20250831,01,4,16,1.9,4.578947368421052,7.2105263157894735,0,0,0,0.2007463445359575
20250831,01,5,8,1.8,2.3333333333333335,9.166666666666666,0,0,0,0.4947524809642626
20250831,01,6,14,1.8,6.611111111111111,7.222222222222222,0,0,0,0.6786125684332497
20250831,01,7,13,2.3,1.9130434782608698,8.478260869565219,0,0,0,0.5548897697071168
20250831,01,8,13,3.6,1.472222222222222,2.0,0,0,0,0.7438921991122086
20250831,01,9,14,3.7,1.5675675675675675,2.486486486486486,0,1,0,0.606939401032266
20250831,01,10,16,4.6,1.1521739130434783,1.6304347826086958,1,0,0,0.609005567488278
20250831,01,11,13,2.8,2.7500000000000004,3.3928571428571432,0,0,0,0.6101823653121893
20250831,01,12,12,3.8,1.1578947368421053,2.473684210526316,0,0,0,0.6416002652210796
20250831,04,2,14,2.5,2.2800000000000002,5.0,1,0,1,
20250831,04,3,18,3.1,1.3548387096774195,4.32258064516129,1,0,1,
20250831,04,4,18,2.8,2.25,3.8214285714285716,0,0,0,-0.1338192274061147
20250831,04,5,12,1.9,3.0526315789473686,9.947368421052632,0,0,0,-0.0259125783364509
20250831,04,6,15,2.7,1.6296296296296298,6.185185185185184,0,0,0,0.4601871273439566
20250831,04,7,15,2.7,2.8518518518518516,4.111111111111111,0,0,0,0.6561068156516447
20250831,04,8,9,1.7,4.0,17.470588235294116,0,0,0,0.1141836066137791
20250831,04,9,11,1.9,3.1578947368421053,9.000000000000002,0,0,0,0.1339587388522553
20250831,04,10,11,1.8,3.2777777777777777,11.777777777777777,0,0,0,0.5986797006068764
20250831,04,11,16,3.0,1.5666666666666667,3.8333333333333335,0,0,0,0.1260022554557247
20250831,04,12,12,3.7,1.108108108108108,2.0,1,0,0,
20250831,07,1,13,2.5,2.52,5.64,0,0,0,
20250831,07,2,16,3.1,1.7419354838709677,3.612903225806451,0,0,0,
20250831,07,3,17,4.5,1.1777777777777778,2.1333333333333333,1,1,1,-0.2785785523140639
20250831,07,4,16,2.6,1.923076923076923,4.346153846153847,0,0,0,0.7381786034288884
20250831,07,6,14,3.0,1.9333333333333333,3.733333333333333,0,0,0,0.0186471614956777
20250831,07,7,13,2.2,4.181818181818181,5.545454545454545,0,0,0,0.6056039231584566
20250831,07,8,16,1.7,4.11764705882353,9.117647058823529,0,0,0,-0.0299062272086795
20250831,07,9,8,2.2,2.2727272727272725,9.0,0,0,0,0.0466290041144173
20250831,07,10,16,2.8,1.892857142857143,3.7500000000000004,0,0,0,0.5305956317104897
20250831,07,11,13,1.7,4.647058823529412,7.411764705882353,0,1,0,0.0651244716978283
