日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,馬トク指数,IDM,激走指数,激印,激走要因1,激走要因2,激走要因3,基準単オッズ,基準人気,馬体重,増減,波乱度,1番人気信頼度,1番人気妙味度,source_url,source_status
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,12,レジーナローズ,56.1,52,54.63,2,,,,15.9,6,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263409/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,13,ビーアイフォルテ,42,43,46.37,0,,,,34.9,12,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263409/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,14,ケンキョ,40,43,48.7,0,,,,47.6,13,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263409/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,15,ミスエル,52,51,53.52,0,,,,20,10,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263409/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,16,スペルキャスター,59.1,53.1,50.4,0,,,,15.4,5,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263409/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,17,ラトルシェ,47,48,54.6,3,,,,18.8,9,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263409/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,18,ヴェントゥーラ,53.2,50,57.27,0,,,,6.9,3,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263409/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,1,カーボフリオ,48.1,23,49.89,0,,,,8.6,4,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,2,ソナタムーンライト,36,16,40.08,0,,,,105.9,14,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,3,アーティキュレート,61,35,51.82,0,,,,24.6,9,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,4,パワポケウォーズ,56,38,53.99,4,,,,26.9,10,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,5,クライングナウ,56.3,31,50.85,0,,,,5.3,3,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,6,ロジキセキ,58.4,37.2,54.07,0,,,,3,2,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,7,カノープス,53,34.9,52.09,0,,,,96.5,12,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,8,ザンテソーロ,56,38.1,55.52,2,,,,17.5,7,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,9,ウモラダエピカ,43.1,22.9,46.41,0,,,,17,6,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,10,サングラント,64.6,37,54.97,0,,,,2.8,1,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,11,ヴァルク,39,20,40.44,0,,,,99.6,13,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,12,サンタピア,61,43,54.09,3,,,,16.3,5,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,13,エイシンキーウィ,32,10,34.89,0,,,,24.5,8,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,14,マジギレカレン,44,25,43.32,0,,,,47.2,11,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,15,カフェプラウド,43,25,41.37,0,,,,108.9,15,,,S,B,A,https://umatoku.hochi.co.jp/data/race/04263410/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,1,ブルバンビーナ,45,42,46.11,0,,,,52.7,12,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,2,シアブリス,53.1,49,49.9,0,,,,9.4,5,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,3,スカイダンスタイム,37,35,36.22,0,,,,59.6,14,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,4,ナックホワイト,47.1,43.6,48.27,0,,,,16.2,8,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,5,カンティーナ,49.1,45.1,49.37,0,,,,11.2,7,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,6,ニシノコマチムスメ,49,46,48.95,0,,,,31.5,9,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,7,ハニーオーケストラ,38,35,41.29,0,,,,42.3,10,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,8,ダーリングハースト,53.3,47,52.12,0,,,,5.4,2,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,9,ケイツールピア,46,43,49.31,0,,,,44,11,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,10,タッセルノット,80.7,51,54.56,0,,,,2.2,1,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,11,シェーンシュティア,56.2,51.5,53.97,2,,,,10.9,6,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,12,ヴァリスマリネリス,52.1,50,52.49,0,,,,8.8,3,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,13,ココソラーレ,47,44,46,0,,,,53.1,13,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,14,アオイハルカ,48.1,45,52.26,3,,,,9.2,4,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/04263411/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,1,ガルディーノ,56.1,48,51.36,4,,,,7.8,4,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,2,アイファージェット,43,35,39.65,0,,,,141.4,15,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,3,スリーコーズ,55.2,49,52.36,0,,,,6.6,3,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,4,エテオクロス,53.1,43,47.48,0,,,,17.6,6,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,5,ゴーゴーパンチ,55.1,47,55.48,2,,,,18.5,7,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,6,ジャックナダル,65.6,51.6,60.26,0,,,,2.6,1,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,7,クラウンフリード,33,25,37.29,0,,,,63,12,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,8,サトノエスケープ,69.5,51,57.88,0,,,,2.9,2,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,9,スマートブル,40,32,42.6,0,,,,36.6,9,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,10,ガンバレベアー,43,37,42.43,0,,,,81,13,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,11,マルターズドン,47,38.1,50.27,0,,,,35.3,8,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,12,ナインオブレター,54,46,50.97,0,,,,60.1,11,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,13,コンパクトファイト,44,37,49.48,0,,,,127.5,14,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,14,ラベンダーヘイズ,56.2,43.4,54.55,3,,,,9.4,5,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,15,ジェイエルライナー,37,30,36.08,0,,,,42.8,10,,,B,AA,AA,https://umatoku.hochi.co.jp/data/race/04263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,1,ビップルーチェ,39,19,47.69,0,,,,22.8,7,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,2,ナポリ,39,19,43.7,0,,,,25.2,8,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,3,スピーディスピン,61.2,34,55.15,2,,,,7.2,4,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,4,コジアン,48.1,26,53.4,3,,,,11.2,5,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,5,コスモルミナ,58.2,31,53.41,0,,,,6.1,3,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,6,ダイメイアゲイン,39,19,45.83,0,,,,27.5,9,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,7,ロンリーマン,55,30,51.83,0,,,,17,6,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,8,ヴィヴェローネ,65.7,32,54.05,0,,,,2.1,1,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,9,スターオブザイヤー,55.4,28,49.05,0,,,,3.6,2,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,10,ヤマトデュノール,40,19,46.24,0,,,,42.9,10,,,C,B,B,https://umatoku.hochi.co.jp/data/race/07263401/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,1,サトノボルテクス,54.1,29.9,50.54,2,,,,8.5,4,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,2,シーラーステート,57.3,33.6,50.41,0,,,,4,2,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,3,ベラジオセブン,37,15,42.74,0,,,,24.3,9,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,4,コスモクラウン,69.7,44.8,58.31,6,,,,2.2,1,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,5,シャトンダンス,47,24.8,48.29,3,,,,15.7,7,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,6,ナイトインチュニス,59.2,35.8,52.55,0,,,,5.9,3,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,7,ラガッタレアーレ,48.1,26.4,46.9,0,,,,11.7,5,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,8,メイショウセイクウ,50.1,25,45.83,0,,,,13.1,6,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,9,メイショウスパーク,40,16,40.78,0,,,,17.6,8,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,10,カフジポポー,38,15.1,40.41,0,,,,27.2,10,,,C,B,A,https://umatoku.hochi.co.jp/data/race/07263402/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,1,サイモンジェセル,40,15.7,44.87,0,,,,18.6,8,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,2,ブレイズフォート,55.2,28.6,50.5,3,,,,6.6,4,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,3,ジェントル,37,15.3,43.98,0,,,,25.1,10,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,4,ポカポカヨウキ,60.4,35.5,53.66,0,,,,3.8,1,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,5,コルキス,55.2,28.3,49.6,0,,,,5,3,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,6,アモロロプーロ,40,17.2,44.31,0,,,,21.7,9,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,7,ゴーイントゥノヴァ,52.1,26.6,48.25,0,,,,7.4,6,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,8,エーテルワーム,51.1,24.9,47.76,0,,,,9,7,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,9,ロードフローリス,60.3,34.7,53.75,0,,,,4.6,2,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,10,ルクスアルカード,63.2,35.4,51.36,2,,,,7,5,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,11,ワンダーラヴグッド,36,15,37.4,0,,,,39,11,,,B,A,S,https://umatoku.hochi.co.jp/data/race/07263403/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,1,キングズテイル,66.3,42,57.35,1,,,,4.5,2,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,2,プペアンビスキュイ,63.2,25,50,0,,,,6,3,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,3,オーロラボレアリス,49,27,50.84,4,,,,14.5,6,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,4,カツラコマチ,45,23,46.75,0,,,,27.5,9,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,5,ハツアカネ,45,22,49.55,0,,,,36.8,10,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,6,グランブリーゼ,39,14,40.64,0,,,,69.9,14,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,7,セッシュウ,71.7,50,62.7,5,,,,2.3,1,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,8,メイショウヒタカミ,55.1,36,58.47,2,,,,12.6,5,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,9,デュードロップ,48,20,46.97,0,,,,38,11,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,10,ラッキーヴォーグ,60.1,35,56.78,3,,,,9.1,4,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,11,メイショウドキョウ,38,14,34,0,,,,93.1,16,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,12,サウンドヴィヴァン,39,17,44.06,0,,,,74.3,15,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,13,サカトクフェイス,46,25,47.75,0,,,,64,13,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,14,ウェンロック,48,26.7,50.52,0,,,,20.3,7,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,15,サンロンブル,43,20,47.74,0,,,,23.8,8,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,16,メイショウケンゴウ,46,25,49.63,0,,,,48.5,12,,,B,C,A,https://umatoku.hochi.co.jp/data/race/07263404/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,1,マジックブルー,41,35,44.32,0,,,,30.7,10,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,2,スコーピオンイメル,38,35,46.9,0,,,,20.3,8,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,3,ブームバップビート,61.6,46.1,52.46,0,,,,2.5,1,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,4,クラックショット,59,48.8,53.05,3,,,,17.1,7,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,5,タリスマン,59,50,53.23,2,,,,15.9,6,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,6,オーレアミスト,53,46,48.02,0,,,,23,9,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,7,トワイライトサイト,44,40,42.84,0,,,,43.3,12,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,8,ビービーバザーク,49.1,42,50.12,0,,,,8,4,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
