日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,枠,印,性齢,斤量,騎手,最高指数,5走平均,距離指数,コース指数,3走,2走,前走,単勝オッズ,人気,source_url,source_status
2026-08-30,新潟,9,202604030409,04263409,16:25,9R 芝1000 閃光特別 2勝クラス 16:25,18,ヴェントゥーラ,8,--,牝4,56,岩田望来,109,94,未,未,109,94,75,5.2,1,https://race.netkeiba.com/race/speed.html?race_id=202604030409,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,1,カーボフリオ,1,--,牝3,55,Ｍ．ミシェル,68,61,61,61,66,49,61,4.3,1,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,2,ソナタムーンライト,2,--,牡3,57,原優介,52,52*,未,未,71,75,52,8.9,4,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,3,アーティキュレート,2,--,牡3,57,内田博幸,75,63*,54,未,65,75,58,4.7,2,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,4,パワポケウォーズ,3,--,牡3,54,▲上里直汰,72,56,72,72,72,43,65,39.6,13,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,5,クライングナウ,3,--,牡3,57,岩田望来,59,59*,59,59,88,27,59,9.2,5,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,6,ロジキセキ,4,--,牡3,57,戸崎圭太,75,68,75,75,72,75,66,11.3,6,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,7,カノープス,4,--,牝3,53,△石田拓郎,62,59*,62,62,80,56,62,64.8,14,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,8,ザンテソーロ,5,--,牡3,57,柴田大知,79,72,67,67,79,75,70,8.2,3,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,9,ウモラダエピカ,5,--,牝3,53,△石神深道,-,-,未,未,-,-,-,14.2,9,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,10,サングラント,6,--,牡3,57,三浦皇成,74,67*,64,64,74,62,64,13.9,8,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,11,ヴァルク,6,--,牡3,57,木幡初也,51,45,51,51,50,51,41,27.4,10,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,12,サンタピア,7,--,牡3,57,菊沢一樹,66,58,59,59,60,66,59,29.7,12,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,13,エイシンキーウィ,7,--,牝3,55,江田照男,-,-,未,未,-,-,-,28.5,11,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,14,マジギレカレン,8,--,牝3,55,野中悠太郎,54,54*,未,54,-,-,54,12.7,7,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,10,202604030410,04263410,17:00,10R ダ1800 ３歳未勝利 17:00,15,カフェプラウド,8,--,牡3,54,▲水沼元輝,56,52*,未,51,50,56,51,64.8,15,https://race.netkeiba.com/race/speed.html?race_id=202604030410,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,1,ブルバンビーナ,1,--,牝4,54,△石田拓郎,83,74,83,82,72,63,80,9.8,4,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,2,シアブリス,2,--,牝5,56,三浦皇成,84,78,88,84,79,78,84,21.3,9,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,3,スカイダンスタイム,3,--,牝5,54,△石神深道,-,-,未,未,56,44,43,224.5,14,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,4,ナックホワイト,3,--,牝3,53,野中悠太郎,86,78*,86,未,77,75,32,19.5,7,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,5,カンティーナ,4,--,牝3,53,原優介,82,75,76,50,70,76,82,20.1,8,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,6,ニシノコマチムスメ,4,--,牝5,56,菊沢一樹,90,78,92,89,74,79,82,24,10,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,7,ハニーオーケストラ,5,--,牝3,53,小崎綾也,-,-,未,未,67,67,72,58.5,12,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,8,ダーリングハースト,5,--,牝3,53,岩田望来,84,83*,84,未,83,84,84,4.5,3,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,9,ケイツールピア,6,--,牝5,53,▲上里直汰,92,81,84,97,82,78,70,134.7,13,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,10,タッセルノット,6,--,牝3,53,戸崎圭太,87,73*,87,64,76,64,87,3.5,1,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,11,シェーンシュティア,7,--,牝4,56,杉原誠人,102,87,93,81,88,81,93,16.6,6,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,12,ヴァリスマリネリス,7,--,牝3,53,津村明秀,88,82,88,80,83,88,80,11.6,5,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,13,ココソラーレ,8,--,牝3,53,武藤雅,84,76,67,72,72,72,70,38.4,11,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,11,202604030411,04263411,17:30,11R 芝1800 ３歳上１勝クラス 17:30,14,アオイハルカ,8,--,牝3,51,◇今村聖奈,76,65*,62,未,55,52,76,3.8,2,https://race.netkeiba.com/race/speed.html?race_id=202604030411,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,1,ガルディーノ,1,--,牡3,54,△石田拓郎,75,47,75,69,17,75,69,29.3,8,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,2,アイファージェット,2,--,牡4,58,木幡育也,60,43,未,未,44,46,40,85.2,13,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,3,スリーコーズ,2,--,牡3,56,岩田望来,82,70,82,74,72,72,74,6,4,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,4,エテオクロス,3,--,牡4,58,杉原誠人,84,67,89,89,84,77,82,26.6,7,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,5,ゴーゴーパンチ,3,--,牡3,54,△石神深道,86,78,74,未,85,86,74,5.5,3,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,6,ジャックナダル,4,--,牡3,56,川田将雅,100,79,70,70,70,92,100,3.5,1,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,7,クラウンフリード,4,--,牡4,55,▲上里直汰,48,43,未,未,44,41,48,284,15,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,8,サトノエスケープ,5,--,牡3,56,田辺裕信,85,74,85,77,75,85,77,4.6,2,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,9,スマートブル,5,--,牡4,58,内田博幸,86,59,67,未,74,77,64,11,6,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,10,ガンバレベアー,6,--,牝4,56,野中悠太郎,91,66,91,91,71,67,74,44.8,11,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,11,マルターズドン,6,--,牡3,56,嶋田純次,82,63*,82,未,82,52,67,30.4,9,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,12,ナインオブレター,7,--,牡4,58,原優介,82,69,83,83,64,75,67,38.7,10,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,13,コンパクトファイト,7,--,牡4,58,菅原隆一,76,72,83,83,68,83,76,85.2,14,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,14,ラベンダーヘイズ,8,--,牡3,56,小崎綾也,88,88*,88,未,88,77,76,8.2,5,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,新潟,12,202604030412,04263412,18:05,12R ダ1200 ３歳上１勝クラス 18:05,15,ジェイエルライナー,8,--,牝4,56,小林脩斗,57,47*,57,未,55,73,45,71,12,https://race.netkeiba.com/race/speed.html?race_id=202604030412,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,1,ビップルーチェ,1,--,牝2,53,◇永島まなみ,46,46*,未,46,-,-,46,11.2,5,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,2,ナポリ,2,--,牝2,52,▲川端海翼,35,35*,未,未,-,-,35,14,6,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,3,スピーディスピン,3,--,牝2,54,☆田山旺佑,80,74*,80,80,67,80,53,6,3,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,4,コジアン,4,--,牡2,55,吉村誠之助,53,53*,未,未,-,-,53,22.4,8,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,5,コスモルミナ,5,--,牡2,55,団野大成,69,63*,69,56,-,56,69,6.4,4,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,6,ダイメイアゲイン,6,--,牡2,55,川須栄彦,45,45*,45,45,-,-,45,51.9,9,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,7,ロンリーマン,7,--,牡2,55,太宰啓介,69,61*,52,69,-,52,69,21,7,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,8,ヴィヴェローネ,7,--,牝2,55,松山弘平,54,54*,未,未,-,-,54,2.7,1,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,9,スターオブザイヤー,8,--,牝2,55,松若風馬,59,59*,59,59,-,-,59,3.6,2,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,1,202607030401,07263401,09:50,1R 芝1400 ２歳未勝利 09:50,10,ヤマトデュノール,8,--,牡2,52,▲森田誠也,54,41*,27,54,-,27,54,65.8,10,https://race.netkeiba.com/race/speed.html?race_id=202607030401,PASS
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,1,サトノボルテクス,,,,55,幸英明,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,2,シーラーステート,,,,55,坂井瑠,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,3,ベラジオセブン,,,,55,国分恭,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,4,コスモクラウン,,,,55,松山弘,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,5,シャトンダンス,,,,55,吉村誠,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,6,ナイトインチュニス,,,,55,団野大,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,7,ラガッタレアーレ,,,,55,北村友,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,8,メイショウセイクウ,,,,55,松若風,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,9,メイショウスパーク,,,,55,太宰啓,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,2,202607030402,07263402,10:25,2R 芝1600 ２歳新馬 10:25,10,カフジポポー,,,,54☆,田山旺,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030402,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,1,サイモンジェセル,,,,55,松山弘,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,2,ブレイズフォート,,,,55,北村友,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,3,ジェントル,,,,55,団野大,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,4,ポカポカヨウキ,,,,55,松若風,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,5,コルキス,,,,55,西村淳,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,6,アモロロプーロ,,,,53◇,永島ま,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,7,ゴーイントゥノヴァ,,,,55,坂井瑠,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,8,エーテルワーム,,,,55,吉村誠,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,9,ロードフローリス,,,,55,田口貫,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,10,ルクスアルカード,,,,55,富田暁,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,3,202607030403,07263403,10:55,3R 芝2000 ２歳新馬 10:55,11,ワンダーラヴグッド,,,,55,酒井学,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202607030403,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,1,キングズテイル,1,--,牡3,57,松山弘平,106,81,80,80,106,75,80,3.2,2,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,2,プペアンビスキュイ,1,--,牝3,55,坂井瑠星,-,-,未,未,-,-,82,14.8,4,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,3,オーロラボレアリス,2,--,牝3,55,北村友一,50,50*,未,未,82,79,50,22.5,7,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,4,カツラコマチ,2,--,牝3,55,国分恭介,63,58*,63,62,63,49,62,137.2,14,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,5,ハツアカネ,3,--,牝3,55,松若風馬,64,49*,未,未,64,33,53,43.1,9,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,6,グランブリーゼ,3,--,牝3,55,加藤祥太,33,33*,未,未,-,33,50,94.3,13,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,7,セッシュウ,4,--,牡3,57,団野大成,90,83,90,90,82,75,90,2,1,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,8,メイショウヒタカミ,4,--,牡3,57,角田大和,86,77*,未,70,86,76,70,43.1,10,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,9,デュードロップ,5,--,牝3,53,◇永島まなみ,-,-,未,未,84,68,58,14.5,3,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,10,ラッキーヴォーグ,5,--,牡3,57,西村淳也,81,72*,76,未,69,81,62,14.8,5,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,11,メイショウドキョウ,6,--,セ3,57,富田暁,8,8*,8,8,-,-,8,71.8,12,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,12,サウンドヴィヴァン,6,--,牡3,54,▲森田誠也,-,-,未,未,-,-,52,188.7,16,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,13,サカトクフェイス,7,--,牡3,57,長岡禎仁,69,58*,未,未,71,69,47,137.2,15,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,14,ウェンロック,7,--,牡3,56,☆田山旺佑,-,-,未,未,-,-,-,16,6,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,15,サンロンブル,8,--,牡3,57,Ｍ．デムーロ,56,49*,未,未,-,56,42,35.1,8,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,16,メイショウケンゴウ,8,--,牡3,57,太宰啓介,64,54*,64,64,79,78,64,65.6,11,https://race.netkeiba.com/race/speed.html?race_id=202607030404,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,1,マジックブルー,1,--,牡5,58,太宰啓介,85,74,85,88,71,66,78,32.4,12,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,2,スコーピオンイメル,2,--,牡4,58,高倉稜,87,76,93,84,79,79,75,13.9,7,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,3,ブームバップビート,3,--,牡3,55,坂井瑠星,78,73,75,78,66,75,78,5.9,3,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,4,クラックショット,4,--,牡3,55,北村友一,86,79*,76,未,74,81,86,9.3,5,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,5,タリスマン,4,--,牡5,58,伊藤工真,89,82,90,89,80,76,84,14.3,9,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,6,オーレアミスト,5,--,セ4,58,幸英明,81,74*,90,79,57,72,79,9,4,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,7,トワイライトサイト,5,--,牡3,55,菱田裕二,73,66*,未,未,73,59,65,27.1,10,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,8,ビービーバザーク,6,--,牡4,58,西村淳也,101,83*,101,74,76,83,84,14.1,8,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,9,メイショウマドロス,6,--,牡5,58,団野大成,73,82*,90,73,80,90,73,5.6,2,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,10,アトモス,7,--,牡3,55,角田大和,95,81*,75,未,75,95,67,3.6,1,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,11,ステイクオール,7,--,セ4,58,富田暁,89,74,90,90,89,86,71,12.4,6,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,12,ルシタニア,8,--,セ4,55,▲森田誠也,88,80,87,71,73,88,71,30.4,11,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,13,シンギタイ,8,--,セ4,58,田口貫太,61,67,未,59,77,61,59,43.6,13,https://race.netkeiba.com/race/speed.html?race_id=202607030405,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,1,サンセットブライト,1,--,牝5,52,秋山稔樹,96,79,未,未,75,83,68,162.8,14,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,2,ペンナヴェローチェ,1,--,牡5,57,北村友一,104,92,102,96,99,91,72,23.6,6,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,3,ダンツシタン,2,--,牡3,54,太宰啓介,89,82,未,84,74,89,84,27.3,7,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
