260829,札幌,1, 1,未勝利,ダ,1700,アズライトアスール,牡,3,河原田菜,53.0,鈴木孝志,栗,アスール,木村牧場,ミッキーアイル,エスピナアスール,23100785,3,フジキセキ,黒鹿,1,4,9,7,14,     0,     0, 0,   0.0,0,0126230101
260829,札幌,1, 2,未勝利,ダ,1700,ロードステラート,牡,3,横山和生,57.0,武英智,栗,ロードホースクラブ,ケイアイファーム,キタサンブラック,ブリュネット,23105838,3,ダイワメジャー,鹿毛,2,2,6,4,14,  1187,     0, 0,   0.0,0,0126230102
260829,札幌,1, 3,未勝利,ダ,1700,アスコットダンス,牝,3,古川奈穂,53.0,高橋康之,栗,サイプレスホールディングス,鮫川啓一,モズアスコット,マルハチメイフェア,23105144,3,ホワイトマズル,鹿毛,3,7,12,13,14,   393,     0, 0,   0.0,0,0126230103
260829,札幌,1, 4,未勝利,ダ,1700,ショウナンタヅナ,牡,3,池添謙一,57.0,武市康男,美,国本哲秀,二風谷ファーム,ドレフォン,ウインフロレゾン,23100531,3,フジキセキ,鹿毛,3,2,5,4,14,   353,     0, 0,   0.0,0,0126230104
260829,札幌,1, 5,未勝利,ダ,1700,フロムザムーン,牡,3,石川倭,57.0,畑端省吾,栗,ノルマンディーサラブレッドレーシング,岡田スタツド,ルヴァンスレーヴ,カグラヒメ,23102369,3,マンハッタンカフェ,鹿毛,4,3,10,6,14,    58,     0, 0,   0.0,0,0126230105
260829,札幌,1, 6,未勝利,ダ,1700,ワンダーアスク,牝,3,川又賢治,55.0,笹田和秀,栗,廣崎利洋HD,藤原牧場,オルフェーヴル,トレノトマト,23103191,3,デヒア,栗毛,4,4,5,5,14,   428,     0, 0,   0.0,0,0126230106
260829,札幌,1, 7,未勝利,ダ,1700,ダリアフレイバー,牝,3,鮫島克駿,55.0,河嶋宏樹,栗,尾田信夫,丸幸小林牧場,ルヴァンスレーヴ,ココナフレイバー,23102197,3,スウェプトオーヴァーボード,鹿毛,5,8,5,6,14,     0,     0, 0,   0.0,0,0126230107
260829,札幌,1, 8,未勝利,ダ,1700,アイムスティルミー,セ,3,古川吉洋,57.0,奥平雅士,美,ミルファーム,ミルファーム,ダノンバラード,チェリッシュユー,23106595,3,ヴィクトワールピサ,黒鹿,5,12,9,9,14,   584,     0, 0,   0.0,0,0126230108
260829,札幌,1, 9,未勝利,ダ,1700,ゴールデンダガー,牡,3,横山琉人,57.0,中舘英二,美,木村牧場,木村牧場,フィエールマン,スサーナトウショウ,23105726,3,ロックオブジブラルタル,鹿毛,6,7,0,0,14,   624,     0, 0,   0.0,0,0126230109
260829,札幌,1,10,未勝利,ダ,1700,クールフィデル,牡,3,落合玄太,57.0,和田勇介,美,社台レースホース,社台ファーム,サートゥルナーリア,デルマコイウタ,23103483,3,ディープブリランテ,鹿毛,6,2,5,5,14,   577,     0, 0,   0.0,0,0126230110
260829,札幌,1,11,未勝利,ダ,1700,メイショウタイザン,牡,3,小沢大仁,57.0,高橋義忠,栗,松本好隆,まるとみ冨岡牧場,ミッキーアイル,メイショウタラチネ,23106570,3,メイショウボーラー,黒鹿,7,2,3,4,14,   605,     0, 0,   0.0,0,0126230111
260829,札幌,1,12,未勝利,ダ,1700,サンオブザサン,牡,3,斎藤新,57.0,高橋一哉,栗,岡田牧雄,岡部雅樹,タニノフランケル,ソレイユフルール,23101979,3,マツリダゴッホ,黒鹿,7,2,4,2,14,   460,     0, 0,   0.0,0,0126230112
260829,札幌,1,13,未勝利,ダ,1700,ベルアズーロ,牡,3,小林美駒,54.0,西村真幸,栗,宮崎俊也,フジワラフアーム,フィレンツェファイア,パルストリーナ,23103168,3,"Medaglia d'Oro",黒鹿,8,5,4,8,14,   317,     0, 0,   0.0,0,0126230113
260829,札幌,1,14,未勝利,ダ,1700,アーデルブリックス,牡,3,北村友一,57.0,坂口智康,栗,シルクレーシング,ノーザンファーム,ブリックスアンドモルタル,アーデルハイト,23106863,3,アグネスタキオン,黒鹿,8,7,5,10,14,   380,     0, 0,   0.0,0,0126230114
260829,札幌,2, 1,未勝利・牝*,芝,1500,セールデュクール,牝,2,和田陽希,52.0,深山雅史,美,サラブレッドクラブ・ラフィアン,ビッグレッドファーム,ベンバトル,ブルーバード,24103622,3,リーチザクラウン,鹿毛,1,1,0,0,13,     0,     0, 0,   0.0,0,0126230201
260829,札幌,2, 2,未勝利・牝*,芝,1500,ロゼハイスクール,牝,2,古川奈穂,53.0,小崎憲,栗,金岡信康,北海道静内農業高等学校,ミスチヴィアスアレックス,アツコ,24105019,3,ワークフォース,鹿毛,2,7,10,9,13,    78,     0, 0,   0.0,0,0126230202
260829,札幌,2, 3,未勝利・牝*,芝,1500,フォルトゥナロッサ,牝,2,浜中俊,55.0,武幸四郎,栗,社台レースホース,社台ファーム,サートゥルナーリア,ダイワクンナナ,24105934,3,ノヴェリスト,鹿毛,3,3,3,2,13,   310,     0, 0,   0.0,0,0126230203
260829,札幌,2, 4,未勝利・牝*,芝,1500,セイレイカ,牝,2,横山典弘,55.0,昆貢,栗,安原浩司,ヒサイファーム,エフフォーリア,ブロンシェダーム,24105494,3,ディープインパクト,鹿毛,4,3,2,5,13,    78,     0, 0,   0.0,0,0126230204
260829,札幌,2, 5,未勝利・牝*,芝,1500,タプティ,牝,2,小沢大仁,55.0,岡田稲男,栗,日高大洋牧場,日高大洋牧場,ダノンスマッシュ,パフェムリ,24100935,3,ヴィクトワールピサ,鹿毛,4,1,9,5,13,    78,     0, 0,   0.0,0,0126230205
260829,札幌,2, 6,未勝利・牝*,芝,1500,ルギッドドランジュ,牝,2,北村友一,55.0,秋本大介,美,ローレルレーシング,戸川牧場,ジャンダルム,ルージュヴィッフ,24100800,3,ドゥラメンテ,黒鹿,5,3,8,3,13,   150,     0, 0,   0.0,0,0126230206
260829,札幌,2, 7,未勝利・牝*,芝,1500,コイゾラ,牝,2,河原田菜,51.0,浅利英明,美,長浜牧場,長浜牧場,インディチャンプ,トウカイアンジュ,24103350,3,ハービンジャー,鹿毛,5,4,11,10,13,     0,     0, 0,   0.0,0,0126230207
260829,札幌,2, 8,未勝利・牝*,芝,1500,リラカリス,牝,2,丹内祐次,55.0,新谷功一,栗,Gリビエール・レーシング,ディアレストクラブ,レイデオロ,クロコスミア,24102008,3,ステイゴールド,鹿毛,6,3,13,6,13,     0,     0, 0,   0.0,0,0126230208
260829,札幌,2, 9,未勝利・牝*,芝,1500,ソーハッピー,牝,2,小林美駒,52.0,松下武士,栗,山田裕仁,谷口牧場,モズアスコット,オフクヒメ,24101900,3,キンシャサノキセキ,鹿毛,6,3,10,4,13,   120,     0, 0,   0.0,0,0126230209
260829,札幌,2,10,未勝利・牝*,芝,1500,アヴレディール,牝,2,吉田隼人,55.0,松永幹夫,栗,桑田牧場,明治牧場,ジャスタウェイ,シーイズドーター,24105638,3,ヨハネスブルグ,黒鹿,7,3,8,3,13,   200,     0, 0,   0.0,0,0126230210
260829,札幌,2,11,未勝利・牝*,芝,1500,ルイスイメル,牝,2,遠藤汰月,52.0,本田優,栗,ケーエスHD,前谷牧場,モズアスコット,ビオレイメル,24105051,3,ワイルドラッシュ,栗毛,7,3,7,10,13,     0,     0, 0,   0.0,0,0126230211
260829,札幌,2,12,未勝利・牝*,芝,1500,バタフライ,牝,2,原田和真,55.0,松山将樹,美,大瀧啓之,パカパカファーム,タワーオブロンドン,サンタメテ,24107318,3,"Intense Focus",鹿毛,8,3,9,6,13,     0,     0, 0,   0.0,0,0126230212
260829,札幌,2,13,未勝利・牝*,芝,1500,サトノパラディ,牝,2,鮫島克駿,55.0,平田修,栗,里見治,ノーザンファーム,サトノクラウン,サトノユリア,24106326,3,ディープインパクト,鹿毛,8,8,5,5,13,    78,     0, 0,   0.0,0,0126230213
260829,札幌,3, 1,未勝利*,芝,1800,ダノンキューブ,牝,2,武豊,55.0,橋口慎介,栗,ダノックス,ノーザンファーム,キタサンブラック,イーヴンソー,24106180,3,Camelot,鹿毛,1,8,2,2,11,   310,     0, 0,   0.0,0,0126230301
260829,札幌,3, 2,未勝利*,芝,1800,サンゴート,牝,2,河原田菜,51.0,村田一誠,美,加藤信之,アイズスタッド,インディチャンプ,ダズリングスマイル,24100004,3,ホワイトマズル,鹿毛,2,6,8,8,11,     0,     0, 0,   0.0,0,0126230302
260829,札幌,3, 3,未勝利*,芝,1800,エコロナイン,牡,2,鮫島克駿,55.0,加藤征弘,美,原村正紀,ノーザンファーム,"St Mark's Basilica",ソヴィエトキャッチ,24106427,3,"Catcher In The Rye",鹿毛,3,11,1,5,11,    78,     0, 0,   0.0,0,0126230303
260829,札幌,3, 4,未勝利*,芝,1800,アイアムツヨスギル,牡,2,池添謙一,55.0,奥平雅士,美,ワイズマン,社台ファーム,ロードカナロア,ブルームスベリー,24106018,3,ハービンジャー,黒鹿,4,2,4,10,11,     0,     0, 0,   0.0,0,0126230304
260829,札幌,3, 5,未勝利*,芝,1800,ロマノヴェリテ,牡,2,北村友一,55.0,中竹和也,栗,加藤誠,ノースヒルズ,コントレイル,ルミエールヴェリテ,24103490,3,Cozzene,黒鹿,5,3,7,3,11,   200,     0, 0,   0.0,0,0126230305
260829,札幌,3, 6,未勝利*,芝,1800,チェッリーニ,牝,2,古川奈穂,53.0,羽月友彦,栗,KAJIMOTOホールディングス,竹島幸治,オルフェーヴル,サルヴ,24100609,3,パイロ,鹿毛,6,3,11,8,11,     0,     0, 0,   0.0,0,0126230306
260829,札幌,3, 7,未勝利*,芝,1800,マシュマロデイズ,牝,2,横山和生,55.0,武英智,栗,吉岡亨浩,ノーザンファーム,ホットロッドチャーリー,プロレタリアト,24106580,3,ハーツクライ,鹿毛,6,1,2,6,11,     0,     0, 0,   0.0,0,0126230307
